site_id,sensor,band,valid_before,valid_after,valid_both,chg_p01,chg_p05,chg_p50,chg_p95,chg_p99,frac_below_t1,frac_below_t2
counterfactual_0019_01,sentinel1,VV,0.9999019703950593,0.9998039407901186,0.9998039407901186,-5.289192342758179,-3.6152718305587768,0.21475863456726074,4.040983963012695,5.608891429901123,0.16472203157172272,0.034905382880674574
counterfactual_0019_02,sentinel2,NDVI,1.0,1.0,1.0,-0.23431998491287231,-0.17593657970428467,-0.05638045072555542,0.06066328287124634,0.08549869060516357,0.24448583472208607,0.027056170963631016
counterfactual_0019_02,sentinel1,VV,1.0,1.0,1.0,-5.6474151611328125,-4.022957801818848,-0.22916507720947266,3.5147628784179688,5.0395941734313965,0.21644936770904813,0.05087736496421919
counterfactual_0019_03,sentinel2,NDVI,1.0,1.0,1.0,-0.12344855070114136,-0.08924210071563721,-0.036136090755462646,0.010098576545715332,0.0485798716545105,0.030879325556318008,9.802960494069208e-05
counterfactual_0019_03,sentinel1,VV,1.0,0.9999019703950593,0.9999019703950593,-5.797825231552124,-4.0028839111328125,-0.18358159065246582,3.4352359533309937,4.854412107467659,0.21284313725490195,0.05009803921568627
counterfactual_0019_04,sentinel2,NDVI,1.0,1.0,1.0,-0.2978575825691223,-0.24271231889724731,-0.09129446744918823,0.009621024131774902,0.05634528398513794,0.4663268307028723,0.12577198313890794
counterfactual_0019_04,sentinel1,VV,1.0,0.9998039407901186,0.9998039407901186,-5.334849510192871,-3.7686502933502197,0.1193685531616211,3.806334877014161,5.428243293762208,0.1771742327679184,0.040984410236297675
counterfactual_0019_05,sentinel2,NDVI,1.0,1.0,1.0,-0.17825591564178467,-0.138624370098114,-0.061046063899993896,-0.0004782676696777344,0.04865318536758423,0.19145181844917164,0.0037251249877462995
counterfactual_0019_05,sentinel1,VV,1.0,0.9999019703950593,0.9999019703950593,-5.341968750953674,-3.764532709121704,-0.06694889068603516,3.4081775784492483,4.887555675506592,0.18941176470588236,0.04107843137254902
counterfactual_0019_06,sentinel2,NDVI,1.0,1.0,1.0,-0.29237204790115356,-0.2517041563987732,-0.12961089611053467,0.02641606330871582,0.07428985834121704,0.6381727281639055,0.18243309479462796
counterfactual_0019_06,sentinel1,VV,1.0,1.0,1.0,-5.544594764709473,-3.5846009254455566,0.27204227447509766,4.207046985626221,5.958312511444092,0.1650818547201255,0.03725124987746299
counterfactual_0019_07,sentinel2,NDVI,1.0,1.0,1.0,-0.25469207763671875,-0.18632519245147705,-0.05977976322174072,0.04203391075134277,0.07387769222259521,0.2796784628957945,0.037741397902166456
counterfactual_0019_07,sentinel1,VV,1.0,1.0,1.0,-5.920247554779053,-4.10027551651001,-0.12195682525634766,3.5362377166748047,5.136591911315918,0.213312420350946,0.05440643074208411
counterfactual_0019_08,sentinel2,NDVI,1.0,1.0,1.0,-0.09690302610397339,-0.06505835056304932,-0.009112358093261719,0.04278457164764404,0.06294310092926025,0.008234486815018136,0.0
counterfactual_0019_08,sentinel1,VV,1.0,1.0,1.0,-5.4025983810424805,-3.7068538665771484,0.12227535247802734,3.7501564025878906,5.084960460662842,0.17694343691794923,0.039603960396039604
counterfactual_0019_09,sentinel2,NDVI,1.0,1.0,1.0,-0.146742582321167,-0.10910797119140625,-0.030185937881469727,0.021184563636779785,0.04759681224822998,0.06793451622389962,0.00039211841976276833
counterfactual_0019_09,sentinel1,VV,1.0,1.0,1.0,-5.502260208129883,-3.8570070266723633,-0.14786052703857422,3.4479928016662598,4.929969310760498,0.20429369669640232,0.04479952945789629
counterfactual_0019_10,sentinel2,NDVI,1.0,1.0,1.0,-0.1694720983505249,-0.11934369802474976,-0.04804104566574097,-0.0010085701942443848,0.02016526460647583,0.09528477600235272,0.002058621703754534
counterfactual_0019_10,sentinel1,VV,1.0,1.0,1.0,-5.556800842285156,-3.8460216522216797,-0.03172588348388672,3.4329991340637207,4.888906002044678,0.1932163513381041,0.04323105577884521
counterfactual_0020_01,sentinel2,NDVI,1.0,1.0,1.0,-0.2776549458503723,-0.23244637250900269,-0.10089033842086792,0.04288375377655029,0.06260436773300171,0.5050485246544456,0.10204881874326047
counterfactual_0020_01,sentinel1,VV,1.0,1.0,1.0,-5.814022064208984,-4.007227897644043,-0.0544586181640625,3.5981664657592773,5.145291328430176,0.20527399274580924,0.05028918733457504
counterfactual_0020_02,sentinel2,NDVI,1.0,1.0,1.0,-0.1839693784713745,-0.14678597450256348,-0.05019479990005493,0.012634456157684326,0.04216110706329346,0.17811979217723753,0.0029408881482207625
counterfactual_0020_02,sentinel1,VV,1.0,1.0,1.0,-5.5351338386535645,-3.7362537384033203,0.015167236328125,3.55820631980896,4.988805294036865,0.17910008822664444,0.04009410842074306
counterfactual_0020_03,sentinel2,NDVI,1.0,1.0,1.0,-0.2776070833206177,-0.20256662368774414,-0.046600520610809326,0.07445675134658813,0.2914946675300598,0.2427213018331536,0.05215174982844819
counterfactual_0020_03,sentinel1,VV,1.0,0.9998039407901186,0.9998039407901186,-5.7292211151123045,-4.011232995986939,-0.21080398559570312,3.480838203430176,4.984944581985475,0.21315815276007452,0.05108343955289734
counterfactual_0020_04,sentinel2,NDVI,0.9900990099009901,0.9900990099009901,0.9900990099009901,-0.33936638772487643,-0.2961672991514206,-0.14411213994026184,-0.00874546170234683,0.031237081289291604,0.6899009900990098,0.28455445544554453
counterfactual_0020_04,sentinel1,VV,0.9900990099009901,0.9900990099009901,0.9900990099009901,-5.585028219223022,-3.933949565887451,0.09217619895935059,3.8123605251312243,5.2137476539611844,0.1897029702970297,0.04712871287128713
counterfactual_0020_05,sentinel2,NDVI,1.0,1.0,1.0,-0.30025380849838257,-0.23227745294570923,-0.08982598781585693,0.002618730068206787,0.0416640043258667,0.44427016959121657,0.09214782864425056
counterfactual_0020_05,sentinel1,VV,1.0,1.0,1.0,-5.621268272399902,-3.8038878440856934,0.015041351318359375,3.5863962173461914,5.111084938049316,0.18998137437506127,0.042446818939319675
counterfactual_0020_06,sentinel2,NDVI,1.0,1.0,1.0,-0.16670584678649902,-0.12118196487426758,-0.02874755859375,0.031193554401397705,0.06461077928543091,0.09136359180472503,0.004313302617390452
counterfactual_0020_06,sentinel1,VV,1.0,1.0,1.0,-5.451148986816406,-3.8032445907592773,-0.011464118957519531,3.5203309059143066,4.957719326019287,0.19272620331340065,0.042642878149201056
counterfactual_0020_07,sentinel2,NDVI,1.0,1.0,1.0,-0.23508185148239136,-0.18087321519851685,-0.05927008390426636,0.012081801891326904,0.0489962100982666,0.2614449563768258,0.0297029702970297
counterfactual_0020_07,sentinel1,VV,1.0,1.0,1.0,-5.494059085845947,-4.04293155670166,-0.21558284759521484,3.288058280944824,4.797539710998535,0.2131163611410646,0.05215174982844819
counterfactual_0020_08,sentinel2,NDVI,1.0,1.0,1.0,-0.20658963918685913,-0.15391284227371216,-0.050772666931152344,0.07867062091827393,0.17646712064743042,0.20890108812861485,0.012743848642289972
counterfactual_0020_08,sentinel1,VV,1.0,1.0,1.0,-5.926007270812988,-4.14694881439209,-0.23357677459716797,3.305532455444336,4.881019592285156,0.21772375257327714,0.05489657876678757
counterfactual_0020_09,sentinel2,NDVI,1.0,1.0,1.0,-0.3012903928756714,-0.20636200904846191,-0.0653035044670105,0.03036975860595703,0.08571094274520874,0.2909518674639741,0.0546024899519655
counterfactual_0020_09,sentinel1,VV,1.0,0.9997059111851779,0.9997059111851779,-5.514433994293213,-3.8282680749893188,0.054972171783447266,3.7145366191864015,5.239909076690675,0.1892527946656207,0.04314571484604825
counterfactual_0020_10,sentinel2,NDVI,1.0,1.0,1.0,-0.10666757822036743,-0.07169443368911743,-0.012067973613739014,0.050783753395080566,0.08252698183059692,0.013037937457112047,0.0
counterfactual_0020_10,sentinel1,VV,1.0,1.0,1.0,-5.684924125671387,-3.896496295928955,-0.025798797607421875,3.5492916107177734,4.928823471069336,0.1957651210665621,0.04656406234682874
counterfactual_0021_01,sentinel2,NDVI,0.9900990099009901,0.9900990099009901,0.9900990099009901,-0.24222509682178497,-0.17558950781822202,-0.04595679044723511,0.06177564263343805,0.11839694887399682,0.22188118811881188,0.026435643564356435
counterfactual_0021_01,sentinel1,VV,0.9900990099009901,0.9900990099009901,0.9900990099009901,-5.786808233261108,-3.9723755836486814,-0.18990612030029297,3.358402919769285,4.537177305221559,0.21386138613861386,0.04940594059405941
counterfactual_0021_02,sentinel2,NDVI,0.9900990099009901,0.9900990099009901,0.9900990099009901,-0.22398178100585936,-0.1625856280326843,-0.009625673294067383,0.2421578377485274,0.31908178627491,0.1497029702970297,0.021386138613861388
counterfactual_0021_02,sentinel1,VV,0.9900990099009901,0.9900009802960494,0.9900009802960494,-5.663479595184326,-4.002445840835572,-0.09525585174560547,3.4943374633789075,4.962026653289797,0.2083374591543717,0.050302010100009904
counterfactual_0021_03,sentinel2,NDVI,0.9900990099009901,0.9900990099009901,0.9900990099009901,-0.24756647735834122,-0.18664007484912873,-0.03952836990356445,0.11029849052429197,0.172030817270279,0.24079207920792078,0.037425742574257424
counterfactual_0021_03,sentinel1,VV,0.9900990099009901,0.9900009802960494,0.9900009802960494,-5.6342642116546635,-3.9065334796905518,0.039417266845703125,3.8697603702545167,5.441473369598399,0.1930884245964947,0.04673730072284384
counterfactual_0021_04,sentinel2,NDVI,1.0,1.0,1.0,-0.21965378522872925,-0.1592411994934082,-0.05243527889251709,0.0061492919921875,0.037328898906707764,0.19233408489363787,0.017645328889324578
counterfactual_0021_04,sentinel1,VV,1.0,1.0,1.0,-5.517858505249023,-3.8975954055786133,-0.13829421997070312,3.2560112476348877,4.620774745941162,0.2044897559062837,0.04558376629742182
counterfactual_0021_05,sentinel2,NDVI,0.9900990099009901,0.9900990099009901,0.9900990099009901,-0.16911264061927794,-0.12525640726089476,-0.05269542336463928,0.015040808916091834,0.05948512196540835,0.12643564356435644,0.0033663366336633663
counterfactual_0021_05,sentinel1,VV,0.9900990099009901,0.9899029506911087,0.9899029506911087,-5.578614974021912,-3.9519463777542114,-0.19932317733764648,3.438281297683715,4.845773897171022,0.21697365815012873,0.04793028322440087
counterfactual_0021_06,sentinel2,NDVI,1.0,1.0,1.0,-0.1439380645751953,-0.10048258304595947,-0.026876509189605713,0.05484551191329956,0.1508578062057495,0.050779335359278505,0.0005881776296441525
counterfactual_0021_06,sentinel1,VV,1.0,1.0,1.0,-5.363470077514648,-3.9017081260681152,-0.2539024353027344,3.3499832153320312,4.7338104248046875,0.21615527889422606,0.0457798255073032
counterfactual_0021_07,sentinel2,NDVI,1.0,1.0,1.0,-0.3567904233932495,-0.23076236248016357,-0.08802894502878189,0.011372208595275879,0.05550664663314819,0.42544848544260366,0.07450249975492598
counterfactual_0021_07,sentinel1,VV,1.0,0.9988236447407117,0.9988236447407117,-5.509011573791504,-3.8977428436279298,0.06941986083984375,4.0778226852417,6.603005790710484,0.19422907056629699,0.043478260869565216
counterfactual_0021_08,sentinel2,NDVI,1.0,1.0,1.0,-0.22654950618743896,-0.17794054746627808,-0.05680203437805176,0.026029109954833984,0.061326444149017334,0.2820311734143711,0.02401725321046956
counterfactual_0021_08,sentinel1,VV,1.0,1.0,1.0,-5.387796878814697,-3.8055038452148438,-0.06415700912475586,3.4562320709228516,4.961613655090332,0.19635329869620624,0.04146652288991275
counterfactual_0021_09,sentinel2,NDVI,1.0,1.0,1.0,-0.22611886262893677,-0.16484689712524414,-0.04890519380569458,0.019016802310943604,0.03765350580215454,0.22282129203019313,0.0210763650622488
counterfactual_0021_09,sentinel1,VV,1.0,1.0,1.0,-5.719910144805908,-4.160363674163818,-0.21879863739013672,3.3026180267333984,4.728837490081787,0.22223311440054896,0.05783746691500833
counterfactual_0021_10,sentinel2,NDVI,1.0,1.0,1.0,-0.28742122650146484,-0.22758519649505615,-0.06323319673538208,0.01939946413040161,0.0467681884765625,0.3400646995392609,0.08352122340946966
counterfactual_0021_10,sentinel1,VV,1.0,1.0,1.0,-5.722768783569336,-3.958867073059082,-0.167816162109375,3.5946149826049805,5.026313304901123,0.206940496029801,0.047544358396235664
counterfactual_0022_01,sentinel2,NDVI,1.0,1.0,1.0,-0.2954133152961731,-0.23808342218399048,-0.10612046718597412,0.019763290882110596,0.05276256799697876,0.532006666013136,0.11263601607685521
counterfactual_0022_01,sentinel1,VV,1.0,1.0,1.0,-5.515628337860107,-3.854937791824341,-0.07094192504882812,3.5464444160461426,5.152928352355957,0.20125477894324087,0.045093618272718364
counterfactual_0022_02,sentinel2,NDVI,1.0,1.0,1.0,-0.3421582281589508,-0.2526325583457947,-0.09274393320083618,0.024356067180633545,0.053851544857025146,0.4578962846779727,0.10302911479266738
counterfactual_0022_02,sentinel1,VV,1.0,1.0,1.0,-5.458532810211182,-3.831112861633301,0.009210586547851562,3.6124777793884277,5.101362705230713,0.1919419664738751,0.04274090775414175
counterfactual_0022_03,sentinel2,NDVI,1.0,1.0,1.0,-0.23009991645812988,-0.18105947971343994,-0.043549418449401855,0.03749161958694458,0.05264461040496826,0.23007548279580434,0.03234976963042839
counterfactual_0022_03,sentinel1,VV,1.0,1.0,1.0,-5.7690205574035645,-4.087542533874512,-0.3685455322265625,3.2751855850219727,4.59649658203125,0.2331144005489658,0.053034016272914423
counterfactual_0022_04,sentinel2,NDVI,1.0,1.0,1.0,-0.2611508369445801,-0.17641323804855347,-0.07112330198287964,0.026187419891357422,0.061444997787475586,0.28565826879717676,0.03234976963042839
counterfactual_0022_04,sentinel1,VV,1.0,1.0,1.0,-5.7330732345581055,-4.009065628051758,-0.17572402954101562,3.4198293685913086,4.920767784118652,0.20968532496814038,0.05028918733457504
counterfactual_0022_05,sentinel2,NDVI,1.0,1.0,1.0,-0.5484570264816284,-0.3994961380958557,-0.06762295961380005,0.06660693883895874,0.0830221176147461,0.37476717968826584,0.12283109499068719
counterfactual_0022_05,sentinel1,VV,0.9998039407901186,0.9910793059503971,0.9908832467405156,-6.324619140625,-4.311289429664612,-0.18778133392333984,3.5655525684356686,5.142604842185977,0.22506925207756232,0.06420656905421449
counterfactual_0022_06,sentinel2,NDVI,1.0,1.0,1.0,-0.24346095323562622,-0.18546700477600098,-0.054543495178222656,0.020831644535064697,0.040332257747650146,0.2628173708459955,0.034310361729242234
counterfactual_0022_06,sentinel1,VV,1.0,0.9999019703950593,0.9999019703950593,-5.5228611087799075,-3.8542286872863767,-0.027990341186523438,3.6247791767120354,5.097509675025944,0.195,0.04225490196078431
counterfactual_0022_07,sentinel2,NDVI,1.0,1.0,1.0,-0.35285714268684387,-0.24521797895431519,-0.060127973556518555,0.02667522430419922,0.07897746562957764,0.32536025879815705,0.0880305852367415
counterfactual_0022_07,sentinel1,VV,1.0,0.9998039407901186,0.9998039407901186,-5.5125252151489255,-3.7907129287719727,0.048299551010131836,3.989366602897646,5.635943574905397,0.18442984606333954,0.04382782625747622
counterfactual_0022_08,sentinel2,NDVI,1.0,1.0,1.0,-0.3359218239784241,-0.22979474067687988,-0.08971184492111206,0.004292130470275879,0.03679370880126953,0.4481913537888442,0.08165866091559651
counterfactual_0022_08,sentinel1,VV,1.0,1.0,1.0,-6.078011512756348,-4.080145359039307,-0.22507286071777344,3.4834365844726562,4.922673225402832,0.21017547299284384,0.05391628271738065
counterfactual_0022_09,sentinel2,NDVI,1.0,1.0,1.0,-0.23109108209609985,-0.15851587057113647,0.032360076904296875,0.26955556869506836,0.32666730880737305,0.11724340750906774,0.021370453877070875
counterfactual_0022_09,sentinel1,VV,1.0,0.9996078815802373,0.9996078815802373,-5.17216064453125,-3.413334846496582,0.5100336074829102,4.24791212081909,6.157826538085938,0.14553299990193194,0.030204962243797196
counterfactual_0022_10,sentinel2,NDVI,1.0,1.0,1.0,-0.2140560746192932,-0.16074484586715698,-0.038754165172576904,0.026429295539855957,0.047906339168548584,0.18527595333790806,0.016174884815214195
counterfactual_0022_10,sentinel1,VV,1.0,1.0,1.0,-5.938449859619141,-4.258459091186523,-0.3266777992248535,3.3364925384521484,4.73890495300293,0.23370257817860993,0.058915792569355946
counterfactual_0023_01,sentinel2,NDVI,0.9900990099009901,0.9900990099009901,0.9900990099009901,-0.15700763046741487,-0.10412370264530182,-0.014191985130310059,0.07383228540420526,0.12289904952049258,0.05801980198019802,0.0016831683168316831
counterfactual_0023_01,sentinel1,VV,0.9900990099009901,0.9900990099009901,0.9900990099009901,-3.7204322099685667,-2.7476900100708006,-0.3593173027038574,1.9701690673828116,2.9613539314270043,0.12653465346534654,0.006336633663366337
counterfactual_0023_02,sentinel2,NDVI,0.9900990099009901,0.9900990099009901,0.9900990099009901,-0.14327210545539856,-0.10345364212989808,-0.02136865258216858,0.11501920521259305,0.16279445290565495,0.05732673267326733,0.0010891089108910892
counterfactual_0023_02,sentinel1,VV,0.9900990099009901,0.9900990099009901,0.9900990099009901,-3.754466471672058,-2.6219350814819338,-0.2474992275238037,2.1111334800720214,3.0207907772064244,0.11217821782178218,0.006237623762376238
counterfactual_0023_03,sentinel2,NDVI,1.0,1.0,1.0,-0.17278015613555908,-0.10220825672149658,-0.004080533981323242,0.15146857500076294,0.23528456687927246,0.05273992745809234,0.0035290657778649153
counterfactual_0023_03,sentinel1,VV,1.0,1.0,1.0,-3.833087921142578,-2.8060922622680664,-0.5553712844848633,1.7192888259887695,2.7288999557495117,0.14567199294186844,0.00803842760513675
counterfactual_0023_04,sentinel2,NDVI,1.0,1.0,1.0,-0.20030659437179565,-0.13132518529891968,-0.03185904026031494,0.0863003134727478,0.14842233061790466,0.11008724634839721,0.010097049308891284
counterfactual_0023_04,sentinel1,VV,1.0,1.0,1.0,-3.679210662841797,-2.6209325790405273,-0.2546653747558594,1.975478172302246,2.8591537475585938,0.10822468385452406,0.005489657876678757
counterfactual_0023_05,sentinel2,NDVI,1.0,1.0,1.0,-0.1408742070198059,-0.0843389630317688,0.01059424877166748,0.1296827793121338,0.21400967240333557,0.033035976865013236,0.0016665032839917656
counterfactual_0023_05,sentinel1,VV,1.0,1.0,1.0,-3.801100730895996,-2.7410879135131836,-0.2737112045288086,2.1143360137939453,3.1981687545776367,0.11616508185472013,0.006666013135967062
counterfactual_0023_06,sentinel2,NDVI,0.9900990099009901,0.9900990099009901,0.9900990099009901,-0.2590659588575363,-0.16943987011909484,-0.04454833269119263,0.06835650205612183,0.12954807698726667,0.17267326732673266,0.03514851485148515
counterfactual_0023_06,sentinel1,VV,0.9900990099009901,0.9900990099009901,0.9900990099009901,-3.5718576908111572,-2.646605634689331,-0.2376861572265625,2.1296240806579583,3.1146301364898705,0.11554455445544555,0.00504950495049505
counterfactual_0023_07,sentinel2,NDVI,1.0,1.0,1.0,-0.1850072741508484,-0.14344334602355957,-0.03660339117050171,0.13191759586334229,0.21080374717712402,0.16390549946083718,0.0050975394569159884
counterfactual_0023_07,sentinel1,VV,1.0,1.0,1.0,-3.6595964431762695,-2.583953857421875,-0.1598668098449707,2.206608295440674,3.366391181945801,0.10528379570630331,0.005587687481619449
counterfactual_0023_08,sentinel2,NDVI,1.0,1.0,1.0,-0.16344445943832397,-0.1227070689201355,-0.03659695386886597,0.029939711093902588,0.05735278129577637,0.10302911479266738,0.0012743848642289971
counterfactual_0023_08,sentinel1,VV,1.0,1.0,1.0,-3.537184238433838,-2.5349197387695312,-0.2710914611816406,2.0611371994018555,3.095998764038086,0.10253896676796392,0.004313302617390452
counterfactual_0023_09,sentinel2,NDVI,1.0,1.0,1.0,-0.1770097017288208,-0.13018327951431274,-0.017369389533996582,0.08949100971221924,0.15010809898376465,0.10175472992843838,0.004411332222331144
counterfactual_0023_09,sentinel1,VV,1.0,1.0,1.0,-3.877383232116699,-2.7655115127563477,-0.37503576278686523,1.9241809844970703,2.9649648666381836,0.12420350945985688,0.007744338790314675
counterfactual_0023_10,sentinel2,NDVI,1.0,1.0,1.0,-0.3271520137786865,-0.09488099813461304,0.03310227394104004,0.15310728549957275,0.1856970191001892,0.0457798255073032,0.027056170963631016
counterfactual_0023_10,sentinel1,VV,1.0,1.0,1.0,-3.727229118347168,-2.747788429260254,-0.4428529739379883,1.910111427307129,2.85257625579834,0.1325360258798157,0.005587687481619449
counterfactual_0024_01,sentinel2,NDVI,1.0,1.0,1.0,-0.35519519448280334,-0.27271759510040283,-0.10014480352401733,-0.018717586994171143,0.025333642959594727,0.5018135476914029,0.12126262131163612
counterfactual_0024_01,sentinel1,VV,1.0,1.0,1.0,-4.167797565460205,-3.0476317405700684,-0.5888948440551758,1.938455581665039,3.0087671279907227,0.17341437114008432,0.012547789432408587
counterfactual_0024_02,sentinel2,NDVI,0.9999019703950593,0.9999019703950593,0.9999019703950593,-0.22098130464553833,-0.16884292662143707,-0.08217325806617737,-0.011488148570060783,0.02039279401302339,0.35911764705882354,0.018235294117647058
counterfactual_0024_02,sentinel1,VV,0.9999019703950593,0.9998039407901186,0.9998039407901186,-5.400995178222656,-3.7553159713745115,0.05452442169189453,3.6889187812805178,5.247526559829715,0.18707716442788508,0.041964898519462696
counterfactual_0024_03,sentinel2,NDVI,1.0,1.0,1.0,-0.2851981520652771,-0.23141807317733765,-0.11946570873260498,-0.036750853061676025,-0.003757297992706299,0.633271247916871,0.1091069502989903
counterfactual_0024_03,sentinel1,VV,1.0,0.9999019703950593,0.9999019703950593,-5.88262423992157,-4.227051448822022,-0.17629742622375488,3.686717009544372,5.205852212905884,0.22754901960784313,0.06186274509803921
counterfactual_0024_04,sentinel2,NDVI,1.0,1.0,1.0,-0.3727371096611023,-0.27988624572753906,-0.11770403385162354,-0.001839280128479004,0.04669469594955444,0.5894520145083816,0.15645524948534456
counterfactual_0024_04,sentinel1,VV,1.0,1.0,1.0,-3.648165702819824,-2.683835506439209,-0.23862266540527344,2.6868762969970703,5.047209739685059,0.1213606509165768,0.0059798059013822175
counterfactual_0024_05,sentinel2,NDVI,1.0,1.0,1.0,-0.20754754543304443,-0.1598781943321228,-0.0446963906288147,0.03434199094772339,0.0679541826248169,0.2229193216351338,0.013332026271934125
counterfactual_0024_05,sentinel1,VV,1.0,0.9998039407901186,0.9998039407901186,-5.592063388824463,-3.9699519157409666,-0.051751136779785156,3.5625918388366706,5.134809989929201,0.2064908324345524,0.0485341700166683
counterfactual_0024_06,sentinel2,NDVI,1.0,1.0,1.0,-0.3040474057197571,-0.24937450885772705,-0.11813879013061523,-0.026221752166748047,0.03435748815536499,0.6044505440643074,0.13822174296637585
counterfactual_0024_06,sentinel1,VV,1.0,1.0,1.0,-5.505372047424316,-3.7801942825317383,0.23088407516479492,3.970113754272461,5.4976115226745605,0.17566905205372021,0.0408783452602686
counterfactual_0024_07,sentinel2,NDVI,1.0,1.0,1.0,-0.22166574001312256,-0.18451982736587524,-0.09178400039672852,-0.0157015323638916,0.052102625370025635,0.43299676502303697,0.02676208214880894
counterfactual_0024_07,sentinel1,VV,1.0,1.0,1.0,-5.677038669586182,-3.8865270614624023,-0.008919715881347656,3.4803614616394043,5.017942428588867,0.18792275267130673,0.04548573669248113
counterfactual_0024_08,sentinel2,NDVI,1.0,1.0,1.0,-0.28020477294921875,-0.21160578727722168,-0.097018301486969,-0.006248414516448975,0.1404944658279419,0.4818155082835016,0.0656798353102637
counterfactual_0024_08,sentinel1,VV,1.0,0.9999019703950593,0.9999019703950593,-5.9418290424346925,-4.119619297981262,-0.11165285110473633,3.6355070590972898,5.260823121070864,0.20627450980392156,0.054901960784313725
counterfactual_0024_09,sentinel2,NDVI,1.0,1.0,1.0,-0.23303163051605225,-0.18836361169815063,-0.10382580757141113,-0.03651297092437744,-0.011659443378448486,0.5327909028526615,0.03323203607489462
counterfactual_0024_09,sentinel1,VV,1.0,0.9997059111851779,0.9997059111851779,-5.614899702072144,-3.660810947418213,0.27904558181762695,3.9598146915435772,5.668419933319093,0.1613061384585213,0.038242792704451856
counterfactual_0024_10,sentinel2,NDVI,1.0,1.0,1.0,-0.26726824045181274,-0.2128332257270813,-0.12401115894317627,-0.03814899921417236,0.30703306198120117,0.7038525634741692,0.07214978923634938
counterfactual_0024_10,sentinel1,VV,1.0,0.9999019703950593,0.9999019703950593,-5.354512243270874,-3.731336522102356,0.09780025482177734,3.700851416587829,5.062656884193421,0.17637254901960783,0.03872549019607843
counterfactual_0025_01,sentinel2,NDVI,0.9900990099009901,0.9900990099009901,0.9900990099009901,-0.17777589082717896,-0.10947074592113494,-0.02604582905769348,0.03555363416671749,0.07844129741191871,0.06257425742574257,0.0057425742574257425
counterfactual_0025_01,sentinel1,VV,0.9900990099009901,0.9900990099009901,0.9900990099009901,-5.419702167510986,-3.843650949001312,-0.10310959815979004,3.564291274547574,4.998368258476262,0.2007920792079208,0.04237623762376238
counterfactual_0025_02,sentinel2,NDVI,1.0,1.0,1.0,-0.356892466545105,-0.24406468868255615,-0.08004575967788696,0.000628054141998291,0.0292893648147583,0.3807469855896481,0.08538378590334281
counterfactual_0025_02,sentinel1,VV,1.0,1.0,1.0,-5.516011714935303,-3.8492612838745117,-0.056606292724609375,3.629673480987549,5.497539043426514,0.1970395059307911,0.04538770708754044
counterfactual_0025_03,sentinel2,NDVI,1.0,1.0,1.0,-0.171791672706604,-0.11170178651809692,-0.024667799472808838,0.03379631042480469,0.06342262029647827,0.07146358200176453,0.004901480247034604
counterfactual_0025_03,sentinel1,VV,1.0,0.9998039407901186,0.9998039407901186,-5.339074535369873,-3.72446973323822,0.16462230682373047,3.7620537042617808,5.141121540069581,0.1689381311893323,0.039709775468183155
counterfactual_0025_04,sentinel2,NDVI,1.0,1.0,1.0,-0.12554705142974854,-0.08537423610687256,-0.016248106956481934,0.025383174419403076,0.044442176818847656,0.030683266346436623,0.0
counterfactual_0025_04,sentinel1,VV,1.0,1.0,1.0,-5.134513854980469,-3.57106876373291,0.07648801803588867,3.624256134033203,4.976863861083984,0.17370845995490639,0.03323203607489462
counterfactual_0025_05,sentinel2,NDVI,1.0,1.0,1.0,-0.5341833829879761,-0.38772934675216675,-0.11664891242980957,0.021007895469665527,0.05198627710342407,0.5682776198411921,0.2558572688952064
counterfactual_0025_05,sentinel1,VV,1.0,0.9991177335555338,0.9991177335555338,-5.169547982215882,-3.467124509811401,0.4983491897583008,4.386416482925413,5.889036903381351,0.14354395604395603,0.032868916797488226
counterfactual_0025_06,sentinel2,NDVI,1.0,1.0,1.0,-0.21363776922225952,-0.14787966012954712,-0.044666588306427,0.026322245597839355,0.0964004397392273,0.1613567297323792,0.013724144691696893
counterfactual_0025_06,sentinel1,VV,1.0,1.0,1.0,-5.658467769622803,-4.04103946685791,-0.28752994537353516,3.1575446128845215,4.470808029174805,0.21644936770904813,0.051759631408685426
counterfactual_0025_07,sentinel2,NDVI,1.0,1.0,1.0,-0.13151675462722778,-0.09568971395492554,-0.0328100323677063,0.044164419174194336,0.13615965843200684,0.04146652288991275,0.0007842368395255367
counterfactual_0025_07,sentinel1,VV,1.0,0.9993137927654152,0.9993137927654152,-5.9455986595153805,-3.940454387664795,0.0065670013427734375,3.6300874352455152,4.9660541057586665,0.19070041200706297,0.04904845987835982
counterfactual_0025_08,sentinel2,NDVI,1.0,1.0,1.0,-0.1229448914527893,-0.09140002727508545,-0.02809804677963257,0.022022366523742676,0.05314958095550537,0.03401627291442016,0.00029408881482207626
counterfactual_0025_08,sentinel1,VV,1.0,1.0,1.0,-5.550407409667969,-3.894296646118164,-0.10296249389648438,3.3405466079711914,4.791777610778809,0.1971375355357318,0.044897559062836975
counterfactual_0025_09,sentinel2,NDVI,1.0,1.0,1.0,-0.22917568683624268,-0.1800752878189087,-0.05301874876022339,0.004496872425079346,0.018467426300048828,0.22154690716596412,0.028330555827860014
counterfactual_0025_09,sentinel1,VV,1.0,1.0,1.0,-5.646346092224121,-4.004722595214844,-0.21227741241455078,3.311253070831299,4.589814186096191,0.20507793353592785,0.050191157729634346
