site_id,group,matched_treatment_site_id,control_rank,sensor,period_id,seq,half,period_start,period_end,has_latent,valid_pixel_fraction
counterfactual_0010_05,counterfactual,treatment_0010,5.0,sentinel2,before_P01,1,before,2024-05-10,2024-05-23,True,1.0
counterfactual_0010_05,counterfactual,treatment_0010,5.0,sentinel2,before_P02,2,before,2024-05-24,2024-06-06,True,1.0
counterfactual_0010_05,counterfactual,treatment_0010,5.0,sentinel2,before_P03,3,before,2024-06-07,2024-06-20,True,0.9992157631604744
counterfactual_0010_05,counterfactual,treatment_0010,5.0,sentinel2,before_P04,4,before,2024-06-21,2024-07-04,True,1.0
counterfactual_0010_05,counterfactual,treatment_0010,5.0,sentinel2,before_P05,5,before,2024-07-05,2024-07-18,True,1.0
counterfactual_0010_05,counterfactual,treatment_0010,5.0,sentinel2,before_P06,6,before,2024-07-19,2024-08-01,True,0.0029408881482207
counterfactual_0010_05,counterfactual,treatment_0010,5.0,sentinel2,before_P07,7,before,2024-08-02,2024-08-15,True,0.7588471718458975
counterfactual_0010_05,counterfactual,treatment_0010,5.0,sentinel2,before_P08,8,before,2024-08-16,2024-08-29,True,0.8564846583668267
counterfactual_0010_05,counterfactual,treatment_0010,5.0,sentinel2,before_P09,9,before,2024-08-30,2024-09-12,True,0.632585040682286
counterfactual_0010_05,counterfactual,treatment_0010,5.0,sentinel2,before_P10,10,before,2024-09-13,2024-09-26,True,1.0
counterfactual_0010_05,counterfactual,treatment_0010,5.0,sentinel2,after_P01,11,after,2024-09-27,2024-10-10,True,1.0
counterfactual_0010_05,counterfactual,treatment_0010,5.0,sentinel2,after_P02,12,after,2024-10-11,2024-10-24,True,1.0
counterfactual_0010_05,counterfactual,treatment_0010,5.0,sentinel2,after_P03,13,after,2024-10-25,2024-11-07,True,0.3635918047250269
counterfactual_0010_05,counterfactual,treatment_0010,5.0,sentinel2,after_P04,14,after,2024-11-08,2024-11-21,True,0.219978433486913
counterfactual_0010_05,counterfactual,treatment_0010,5.0,sentinel2,after_P05,15,after,2024-11-22,2024-12-05,True,0.063327124791687
counterfactual_0010_05,counterfactual,treatment_0010,5.0,sentinel2,after_P06,16,after,2024-12-06,2024-12-19,True,0.0948926575825899
counterfactual_0010_05,counterfactual,treatment_0010,5.0,sentinel2,after_P07,17,after,2024-12-20,2025-01-02,True,0.0586217037545338
counterfactual_0010_05,counterfactual,treatment_0010,5.0,sentinel2,after_P08,18,after,2025-01-03,2025-01-16,True,0.2740907754141751
counterfactual_0010_05,counterfactual,treatment_0010,5.0,sentinel2,after_P09,19,after,2025-01-17,2025-01-30,True,0.7694343691794923
counterfactual_0010_05,counterfactual,treatment_0010,5.0,sentinel2,after_P10,20,after,2025-01-31,2025-02-13,True,1.0
treatment_0001,treatment,treatment_0001,,sentinel1,before_P01,1,before,2024-05-10,2024-05-23,True,1.0
treatment_0001,treatment,treatment_0001,,sentinel1,before_P02,2,before,2024-05-24,2024-06-06,True,1.0
treatment_0001,treatment,treatment_0001,,sentinel1,before_P03,3,before,2024-06-07,2024-06-20,True,1.0
treatment_0001,treatment,treatment_0001,,sentinel1,before_P04,4,before,2024-06-21,2024-07-04,True,1.0
treatment_0001,treatment,treatment_0001,,sentinel1,before_P05,5,before,2024-07-05,2024-07-18,True,1.0
treatment_0001,treatment,treatment_0001,,sentinel1,before_P06,6,before,2024-07-19,2024-08-01,True,1.0
treatment_0001,treatment,treatment_0001,,sentinel1,before_P07,7,before,2024-08-02,2024-08-15,True,1.0
treatment_0001,treatment,treatment_0001,,sentinel1,before_P08,8,before,2024-08-16,2024-08-29,True,1.0
treatment_0001,treatment,treatment_0001,,sentinel1,before_P09,9,before,2024-08-30,2024-09-12,True,1.0
treatment_0001,treatment,treatment_0001,,sentinel1,before_P10,10,before,2024-09-13,2024-09-26,True,1.0
treatment_0001,treatment,treatment_0001,,sentinel1,after_P01,11,after,2024-09-27,2024-10-10,True,1.0
treatment_0001,treatment,treatment_0001,,sentinel1,after_P02,12,after,2024-10-11,2024-10-24,False,
treatment_0001,treatment,treatment_0001,,sentinel1,after_P03,13,after,2024-10-25,2024-11-07,True,1.0
treatment_0001,treatment,treatment_0001,,sentinel1,after_P04,14,after,2024-11-08,2024-11-21,True,1.0
treatment_0001,treatment,treatment_0001,,sentinel1,after_P05,15,after,2024-11-22,2024-12-05,False,
treatment_0001,treatment,treatment_0001,,sentinel1,after_P06,16,after,2024-12-06,2024-12-19,True,1.0
treatment_0001,treatment,treatment_0001,,sentinel1,after_P07,17,after,2024-12-20,2025-01-02,True,1.0
treatment_0001,treatment,treatment_0001,,sentinel1,after_P08,18,after,2025-01-03,2025-01-16,True,1.0
treatment_0001,treatment,treatment_0001,,sentinel1,after_P09,19,after,2025-01-17,2025-01-30,True,1.0
treatment_0001,treatment,treatment_0001,,sentinel1,after_P10,20,after,2025-01-31,2025-02-13,True,1.0
treatment_0001,treatment,treatment_0001,,sentinel2,before_P01,1,before,2024-05-10,2024-05-23,True,1.0
treatment_0001,treatment,treatment_0001,,sentinel2,before_P02,2,before,2024-05-24,2024-06-06,True,0.9954906381727282
treatment_0001,treatment,treatment_0001,,sentinel2,before_P03,3,before,2024-06-07,2024-06-20,True,0.0
treatment_0001,treatment,treatment_0001,,sentinel2,before_P04,4,before,2024-06-21,2024-07-04,True,0.2209587295363199
treatment_0001,treatment,treatment_0001,,sentinel2,before_P05,5,before,2024-07-05,2024-07-18,True,1.0
treatment_0001,treatment,treatment_0001,,sentinel2,before_P06,6,before,2024-07-19,2024-08-01,True,0.0
treatment_0001,treatment,treatment_0001,,sentinel2,before_P07,7,before,2024-08-02,2024-08-15,True,0.4720125477894324
treatment_0001,treatment,treatment_0001,,sentinel2,before_P08,8,before,2024-08-16,2024-08-29,True,0.7458092343887854
treatment_0001,treatment,treatment_0001,,sentinel2,before_P09,9,before,2024-08-30,2024-09-12,True,0.3558474659347123
treatment_0001,treatment,treatment_0001,,sentinel2,before_P10,10,before,2024-09-13,2024-09-26,True,1.0
treatment_0001,treatment,treatment_0001,,sentinel2,after_P01,11,after,2024-09-27,2024-10-10,True,1.0
treatment_0001,treatment,treatment_0001,,sentinel2,after_P02,12,after,2024-10-11,2024-10-24,True,1.0
treatment_0001,treatment,treatment_0001,,sentinel2,after_P03,13,after,2024-10-25,2024-11-07,True,0.0
treatment_0001,treatment,treatment_0001,,sentinel2,after_P04,14,after,2024-11-08,2024-11-21,True,0.1470444074110381
treatment_0001,treatment,treatment_0001,,sentinel2,after_P05,15,after,2024-11-22,2024-12-05,False,
treatment_0001,treatment,treatment_0001,,sentinel2,after_P06,16,after,2024-12-06,2024-12-19,True,0.99294186844427
treatment_0001,treatment,treatment_0001,,sentinel2,after_P07,17,after,2024-12-20,2025-01-02,True,0.0
treatment_0001,treatment,treatment_0001,,sentinel2,after_P08,18,after,2025-01-03,2025-01-16,True,0.1068522693853543
treatment_0001,treatment,treatment_0001,,sentinel2,after_P09,19,after,2025-01-17,2025-01-30,True,1.0
treatment_0001,treatment,treatment_0001,,sentinel2,after_P10,20,after,2025-01-31,2025-02-13,True,0.9905891579256936
treatment_0002,treatment,treatment_0002,,sentinel1,before_P01,1,before,2024-05-10,2024-05-23,True,1.0
treatment_0002,treatment,treatment_0002,,sentinel1,before_P02,2,before,2024-05-24,2024-06-06,True,1.0
treatment_0002,treatment,treatment_0002,,sentinel1,before_P03,3,before,2024-06-07,2024-06-20,True,1.0
treatment_0002,treatment,treatment_0002,,sentinel1,before_P04,4,before,2024-06-21,2024-07-04,True,1.0
treatment_0002,treatment,treatment_0002,,sentinel1,before_P05,5,before,2024-07-05,2024-07-18,True,1.0
treatment_0002,treatment,treatment_0002,,sentinel1,before_P06,6,before,2024-07-19,2024-08-01,True,1.0
treatment_0002,treatment,treatment_0002,,sentinel1,before_P07,7,before,2024-08-02,2024-08-15,True,1.0
treatment_0002,treatment,treatment_0002,,sentinel1,before_P08,8,before,2024-08-16,2024-08-29,True,1.0
treatment_0002,treatment,treatment_0002,,sentinel1,before_P09,9,before,2024-08-30,2024-09-12,True,1.0
treatment_0002,treatment,treatment_0002,,sentinel1,before_P10,10,before,2024-09-13,2024-09-26,True,1.0
treatment_0002,treatment,treatment_0002,,sentinel1,after_P01,11,after,2024-09-27,2024-10-10,True,1.0
treatment_0002,treatment,treatment_0002,,sentinel1,after_P02,12,after,2024-10-11,2024-10-24,False,
treatment_0002,treatment,treatment_0002,,sentinel1,after_P03,13,after,2024-10-25,2024-11-07,True,1.0
treatment_0002,treatment,treatment_0002,,sentinel1,after_P04,14,after,2024-11-08,2024-11-21,True,1.0
treatment_0002,treatment,treatment_0002,,sentinel1,after_P05,15,after,2024-11-22,2024-12-05,False,
treatment_0002,treatment,treatment_0002,,sentinel1,after_P06,16,after,2024-12-06,2024-12-19,True,1.0
treatment_0002,treatment,treatment_0002,,sentinel1,after_P07,17,after,2024-12-20,2025-01-02,True,1.0
treatment_0002,treatment,treatment_0002,,sentinel1,after_P08,18,after,2025-01-03,2025-01-16,True,1.0
treatment_0002,treatment,treatment_0002,,sentinel1,after_P09,19,after,2025-01-17,2025-01-30,True,1.0
treatment_0002,treatment,treatment_0002,,sentinel1,after_P10,20,after,2025-01-31,2025-02-13,True,1.0
treatment_0002,treatment,treatment_0002,,sentinel2,before_P01,1,before,2024-05-10,2024-05-23,True,0.0
treatment_0002,treatment,treatment_0002,,sentinel2,before_P02,2,before,2024-05-24,2024-06-06,True,0.258504068228605
treatment_0002,treatment,treatment_0002,,sentinel2,before_P03,3,before,2024-06-07,2024-06-20,True,0.374375061268503
treatment_0002,treatment,treatment_0002,,sentinel2,before_P04,4,before,2024-06-21,2024-07-04,True,0.516419958827566
treatment_0002,treatment,treatment_0002,,sentinel2,before_P05,5,before,2024-07-05,2024-07-18,True,0.1359670620527399
treatment_0002,treatment,treatment_0002,,sentinel2,before_P06,6,before,2024-07-19,2024-08-01,True,0.0233310459758847
treatment_0002,treatment,treatment_0002,,sentinel2,before_P07,7,before,2024-08-02,2024-08-15,True,0.2058621703754533
treatment_0002,treatment,treatment_0002,,sentinel2,before_P08,8,before,2024-08-16,2024-08-29,True,1.0
treatment_0002,treatment,treatment_0002,,sentinel2,before_P09,9,before,2024-08-30,2024-09-12,True,0.7305166160180374
treatment_0002,treatment,treatment_0002,,sentinel2,before_P10,10,before,2024-09-13,2024-09-26,True,1.0
treatment_0002,treatment,treatment_0002,,sentinel2,after_P01,11,after,2024-09-27,2024-10-10,True,1.0
treatment_0002,treatment,treatment_0002,,sentinel2,after_P02,12,after,2024-10-11,2024-10-24,True,1.0
treatment_0002,treatment,treatment_0002,,sentinel2,after_P03,13,after,2024-10-25,2024-11-07,True,0.0
treatment_0002,treatment,treatment_0002,,sentinel2,after_P04,14,after,2024-11-08,2024-11-21,True,1.0
treatment_0002,treatment,treatment_0002,,sentinel2,after_P05,15,after,2024-11-22,2024-12-05,False,
treatment_0002,treatment,treatment_0002,,sentinel2,after_P06,16,after,2024-12-06,2024-12-19,True,0.9500049014802472
treatment_0002,treatment,treatment_0002,,sentinel2,after_P07,17,after,2024-12-20,2025-01-02,True,0.1340064699539261
treatment_0002,treatment,treatment_0002,,sentinel2,after_P08,18,after,2025-01-03,2025-01-16,True,0.2603666307224782
treatment_0002,treatment,treatment_0002,,sentinel2,after_P09,19,after,2025-01-17,2025-01-30,True,1.0
treatment_0002,treatment,treatment_0002,,sentinel2,after_P10,20,after,2025-01-31,2025-02-13,True,1.0
treatment_0003,treatment,treatment_0003,,sentinel1,before_P01,1,before,2024-05-10,2024-05-23,True,1.0
treatment_0003,treatment,treatment_0003,,sentinel1,before_P02,2,before,2024-05-24,2024-06-06,True,1.0
treatment_0003,treatment,treatment_0003,,sentinel1,before_P03,3,before,2024-06-07,2024-06-20,True,1.0
treatment_0003,treatment,treatment_0003,,sentinel1,before_P04,4,before,2024-06-21,2024-07-04,True,1.0
treatment_0003,treatment,treatment_0003,,sentinel1,before_P05,5,before,2024-07-05,2024-07-18,True,1.0
treatment_0003,treatment,treatment_0003,,sentinel1,before_P06,6,before,2024-07-19,2024-08-01,True,1.0
treatment_0003,treatment,treatment_0003,,sentinel1,before_P07,7,before,2024-08-02,2024-08-15,True,1.0
treatment_0003,treatment,treatment_0003,,sentinel1,before_P08,8,before,2024-08-16,2024-08-29,True,1.0
treatment_0003,treatment,treatment_0003,,sentinel1,before_P09,9,before,2024-08-30,2024-09-12,True,1.0
treatment_0003,treatment,treatment_0003,,sentinel1,before_P10,10,before,2024-09-13,2024-09-26,True,1.0
treatment_0003,treatment,treatment_0003,,sentinel1,after_P01,11,after,2024-09-27,2024-10-10,True,1.0
treatment_0003,treatment,treatment_0003,,sentinel1,after_P02,12,after,2024-10-11,2024-10-24,True,1.0
treatment_0003,treatment,treatment_0003,,sentinel1,after_P03,13,after,2024-10-25,2024-11-07,True,1.0
treatment_0003,treatment,treatment_0003,,sentinel1,after_P04,14,after,2024-11-08,2024-11-21,True,1.0
treatment_0003,treatment,treatment_0003,,sentinel1,after_P05,15,after,2024-11-22,2024-12-05,True,1.0
treatment_0003,treatment,treatment_0003,,sentinel1,after_P06,16,after,2024-12-06,2024-12-19,True,1.0
treatment_0003,treatment,treatment_0003,,sentinel1,after_P07,17,after,2024-12-20,2025-01-02,True,1.0
treatment_0003,treatment,treatment_0003,,sentinel1,after_P08,18,after,2025-01-03,2025-01-16,True,1.0
treatment_0003,treatment,treatment_0003,,sentinel1,after_P09,19,after,2025-01-17,2025-01-30,True,1.0
treatment_0003,treatment,treatment_0003,,sentinel1,after_P10,20,after,2025-01-31,2025-02-13,True,1.0
treatment_0003,treatment,treatment_0003,,sentinel2,before_P01,1,before,2024-05-10,2024-05-23,True,1.0
treatment_0003,treatment,treatment_0003,,sentinel2,before_P02,2,before,2024-05-24,2024-06-06,True,0.9486324870110774
treatment_0003,treatment,treatment_0003,,sentinel2,before_P03,3,before,2024-06-07,2024-06-20,True,0.0
treatment_0003,treatment,treatment_0003,,sentinel2,before_P04,4,before,2024-06-21,2024-07-04,True,1.0
treatment_0003,treatment,treatment_0003,,sentinel2,before_P05,5,before,2024-07-05,2024-07-18,True,0.999019703950593
treatment_0003,treatment,treatment_0003,,sentinel2,before_P06,6,before,2024-07-19,2024-08-01,True,0.205666111165572
treatment_0003,treatment,treatment_0003,,sentinel2,before_P07,7,before,2024-08-02,2024-08-15,True,0.6202333104597588
treatment_0003,treatment,treatment_0003,,sentinel2,before_P08,8,before,2024-08-16,2024-08-29,True,0.6778747181648858
treatment_0003,treatment,treatment_0003,,sentinel2,before_P09,9,before,2024-08-30,2024-09-12,True,1.0
treatment_0003,treatment,treatment_0003,,sentinel2,before_P10,10,before,2024-09-13,2024-09-26,True,1.0
treatment_0003,treatment,treatment_0003,,sentinel2,after_P01,11,after,2024-09-27,2024-10-10,True,1.0
treatment_0003,treatment,treatment_0003,,sentinel2,after_P02,12,after,2024-10-11,2024-10-24,True,1.0
treatment_0003,treatment,treatment_0003,,sentinel2,after_P03,13,after,2024-10-25,2024-11-07,True,0.97451230271542
treatment_0003,treatment,treatment_0003,,sentinel2,after_P04,14,after,2024-11-08,2024-11-21,True,0.0027448289383393
treatment_0003,treatment,treatment_0003,,sentinel2,after_P05,15,after,2024-11-22,2024-12-05,False,
treatment_0003,treatment,treatment_0003,,sentinel2,after_P06,16,after,2024-12-06,2024-12-19,True,0.6221939025585727
treatment_0003,treatment,treatment_0003,,sentinel2,after_P07,17,after,2024-12-20,2025-01-02,True,0.0
treatment_0003,treatment,treatment_0003,,sentinel2,after_P08,18,after,2025-01-03,2025-01-16,True,0.8410940103911381
treatment_0003,treatment,treatment_0003,,sentinel2,after_P09,19,after,2025-01-17,2025-01-30,True,0.9976472894814232
treatment_0003,treatment,treatment_0003,,sentinel2,after_P10,20,after,2025-01-31,2025-02-13,True,0.6239584354475052
treatment_0004,treatment,treatment_0004,,sentinel1,before_P01,1,before,2024-05-10,2024-05-23,True,0.99009900990099
treatment_0004,treatment,treatment_0004,,sentinel1,before_P02,2,before,2024-05-24,2024-06-06,True,0.99009900990099
treatment_0004,treatment,treatment_0004,,sentinel1,before_P03,3,before,2024-06-07,2024-06-20,True,0.99009900990099
treatment_0004,treatment,treatment_0004,,sentinel1,before_P04,4,before,2024-06-21,2024-07-04,True,0.99009900990099
treatment_0004,treatment,treatment_0004,,sentinel1,before_P05,5,before,2024-07-05,2024-07-18,True,0.99009900990099
treatment_0004,treatment,treatment_0004,,sentinel1,before_P06,6,before,2024-07-19,2024-08-01,True,0.99009900990099
treatment_0004,treatment,treatment_0004,,sentinel1,before_P07,7,before,2024-08-02,2024-08-15,True,0.99009900990099
treatment_0004,treatment,treatment_0004,,sentinel1,before_P08,8,before,2024-08-16,2024-08-29,True,0.99009900990099
treatment_0004,treatment,treatment_0004,,sentinel1,before_P09,9,before,2024-08-30,2024-09-12,True,0.99009900990099
treatment_0004,treatment,treatment_0004,,sentinel1,before_P10,10,before,2024-09-13,2024-09-26,True,0.99009900990099
treatment_0004,treatment,treatment_0004,,sentinel1,after_P01,11,after,2024-09-27,2024-10-10,True,0.99009900990099
treatment_0004,treatment,treatment_0004,,sentinel1,after_P02,12,after,2024-10-11,2024-10-24,True,0.99009900990099
treatment_0004,treatment,treatment_0004,,sentinel1,after_P03,13,after,2024-10-25,2024-11-07,True,0.99009900990099
treatment_0004,treatment,treatment_0004,,sentinel1,after_P04,14,after,2024-11-08,2024-11-21,True,0.99009900990099
treatment_0004,treatment,treatment_0004,,sentinel1,after_P05,15,after,2024-11-22,2024-12-05,True,0.99009900990099
treatment_0004,treatment,treatment_0004,,sentinel1,after_P06,16,after,2024-12-06,2024-12-19,True,0.99009900990099
treatment_0004,treatment,treatment_0004,,sentinel1,after_P07,17,after,2024-12-20,2025-01-02,True,0.99009900990099
treatment_0004,treatment,treatment_0004,,sentinel1,after_P08,18,after,2025-01-03,2025-01-16,True,0.99009900990099
treatment_0004,treatment,treatment_0004,,sentinel1,after_P09,19,after,2025-01-17,2025-01-30,True,0.99009900990099
treatment_0004,treatment,treatment_0004,,sentinel1,after_P10,20,after,2025-01-31,2025-02-13,True,0.99009900990099
treatment_0004,treatment,treatment_0004,,sentinel2,before_P01,1,before,2024-05-10,2024-05-23,True,0.9296147436525832
treatment_0004,treatment,treatment_0004,,sentinel2,before_P02,2,before,2024-05-24,2024-06-06,True,0.7431624350553867
treatment_0004,treatment,treatment_0004,,sentinel2,before_P03,3,before,2024-06-07,2024-06-20,True,0.0619547103225174
treatment_0004,treatment,treatment_0004,,sentinel2,before_P04,4,before,2024-06-21,2024-07-04,True,0.4278011959611802
treatment_0004,treatment,treatment_0004,,sentinel2,before_P05,5,before,2024-07-05,2024-07-18,True,0.5602391922360553
treatment_0004,treatment,treatment_0004,,sentinel2,before_P06,6,before,2024-07-19,2024-08-01,True,0.0
treatment_0004,treatment,treatment_0004,,sentinel2,before_P07,7,before,2024-08-02,2024-08-15,True,0.9320654837761004
treatment_0004,treatment,treatment_0004,,sentinel2,before_P08,8,before,2024-08-16,2024-08-29,True,0.99009900990099
treatment_0004,treatment,treatment_0004,,sentinel2,before_P09,9,before,2024-08-30,2024-09-12,True,0.839231447897265
treatment_0004,treatment,treatment_0004,,sentinel2,before_P10,10,before,2024-09-13,2024-09-26,True,0.99009900990099
treatment_0004,treatment,treatment_0004,,sentinel2,after_P01,11,after,2024-09-27,2024-10-10,True,0.99009900990099
treatment_0004,treatment,treatment_0004,,sentinel2,after_P02,12,after,2024-10-11,2024-10-24,True,0.99009900990099
treatment_0004,treatment,treatment_0004,,sentinel2,after_P03,13,after,2024-10-25,2024-11-07,True,0.0
treatment_0004,treatment,treatment_0004,,sentinel2,after_P04,14,after,2024-11-08,2024-11-21,True,0.3800607783550632
treatment_0004,treatment,treatment_0004,,sentinel2,after_P05,15,after,2024-11-22,2024-12-05,True,0.0
treatment_0004,treatment,treatment_0004,,sentinel2,after_P06,16,after,2024-12-06,2024-12-19,True,0.2438976570924419
treatment_0004,treatment,treatment_0004,,sentinel2,after_P07,17,after,2024-12-20,2025-01-02,True,0.0335261248897166
treatment_0004,treatment,treatment_0004,,sentinel2,after_P08,18,after,2025-01-03,2025-01-16,True,0.0
treatment_0004,treatment,treatment_0004,,sentinel2,after_P09,19,after,2025-01-17,2025-01-30,True,0.921674345652387
treatment_0004,treatment,treatment_0004,,sentinel2,after_P10,20,after,2025-01-31,2025-02-13,True,0.99009900990099
treatment_0005,treatment,treatment_0005,,sentinel1,before_P01,1,before,2024-05-10,2024-05-23,True,1.0
treatment_0005,treatment,treatment_0005,,sentinel1,before_P02,2,before,2024-05-24,2024-06-06,True,1.0
treatment_0005,treatment,treatment_0005,,sentinel1,before_P03,3,before,2024-06-07,2024-06-20,True,1.0
treatment_0005,treatment,treatment_0005,,sentinel1,before_P04,4,before,2024-06-21,2024-07-04,True,1.0
treatment_0005,treatment,treatment_0005,,sentinel1,before_P05,5,before,2024-07-05,2024-07-18,True,1.0
treatment_0005,treatment,treatment_0005,,sentinel1,before_P06,6,before,2024-07-19,2024-08-01,True,1.0
treatment_0005,treatment,treatment_0005,,sentinel1,before_P07,7,before,2024-08-02,2024-08-15,True,1.0
treatment_0005,treatment,treatment_0005,,sentinel1,before_P08,8,before,2024-08-16,2024-08-29,True,1.0
treatment_0005,treatment,treatment_0005,,sentinel1,before_P09,9,before,2024-08-30,2024-09-12,True,1.0
treatment_0005,treatment,treatment_0005,,sentinel1,before_P10,10,before,2024-09-13,2024-09-26,True,1.0
treatment_0005,treatment,treatment_0005,,sentinel1,after_P01,11,after,2024-09-27,2024-10-10,True,1.0
treatment_0005,treatment,treatment_0005,,sentinel1,after_P02,12,after,2024-10-11,2024-10-24,True,1.0
treatment_0005,treatment,treatment_0005,,sentinel1,after_P03,13,after,2024-10-25,2024-11-07,True,1.0
treatment_0005,treatment,treatment_0005,,sentinel1,after_P04,14,after,2024-11-08,2024-11-21,True,1.0
treatment_0005,treatment,treatment_0005,,sentinel1,after_P05,15,after,2024-11-22,2024-12-05,True,1.0
treatment_0005,treatment,treatment_0005,,sentinel1,after_P06,16,after,2024-12-06,2024-12-19,True,1.0
treatment_0005,treatment,treatment_0005,,sentinel1,after_P07,17,after,2024-12-20,2025-01-02,True,1.0
treatment_0005,treatment,treatment_0005,,sentinel1,after_P08,18,after,2025-01-03,2025-01-16,True,1.0
treatment_0005,treatment,treatment_0005,,sentinel1,after_P09,19,after,2025-01-17,2025-01-30,True,1.0
treatment_0005,treatment,treatment_0005,,sentinel1,after_P10,20,after,2025-01-31,2025-02-13,True,1.0
treatment_0005,treatment,treatment_0005,,sentinel2,before_P01,1,before,2024-05-10,2024-05-23,True,0.5172041956670914
treatment_0005,treatment,treatment_0005,,sentinel2,before_P02,2,before,2024-05-24,2024-06-06,True,1.0
treatment_0005,treatment,treatment_0005,,sentinel2,before_P03,3,before,2024-06-07,2024-06-20,True,0.7254190765611215
treatment_0005,treatment,treatment_0005,,sentinel2,before_P04,4,before,2024-06-21,2024-07-04,True,0.0088226644446622
treatment_0005,treatment,treatment_0005,,sentinel2,before_P05,5,before,2024-07-05,2024-07-18,True,0.6756200372512499
treatment_0005,treatment,treatment_0005,,sentinel2,before_P06,6,before,2024-07-19,2024-08-01,True,0.0
treatment_0005,treatment,treatment_0005,,sentinel2,before_P07,7,before,2024-08-02,2024-08-15,True,0.0843054602489952
treatment_0005,treatment,treatment_0005,,sentinel2,before_P08,8,before,2024-08-16,2024-08-29,True,1.0
treatment_0005,treatment,treatment_0005,,sentinel2,before_P09,9,before,2024-08-30,2024-09-12,True,0.3907460052935986
treatment_0005,treatment,treatment_0005,,sentinel2,before_P10,10,before,2024-09-13,2024-09-26,True,1.0
treatment_0005,treatment,treatment_0005,,sentinel2,after_P01,11,after,2024-09-27,2024-10-10,True,1.0
treatment_0005,treatment,treatment_0005,,sentinel2,after_P02,12,after,2024-10-11,2024-10-24,True,1.0
treatment_0005,treatment,treatment_0005,,sentinel2,after_P03,13,after,2024-10-25,2024-11-07,True,0.0
treatment_0005,treatment,treatment_0005,,sentinel2,after_P04,14,after,2024-11-08,2024-11-21,True,0.4015292618370747
treatment_0005,treatment,treatment_0005,,sentinel2,after_P05,15,after,2024-11-22,2024-12-05,True,0.0
treatment_0005,treatment,treatment_0005,,sentinel2,after_P06,16,after,2024-12-06,2024-12-19,True,0.1851779237329673
treatment_0005,treatment,treatment_0005,,sentinel2,after_P07,17,after,2024-12-20,2025-01-02,True,0.0629350063719243
treatment_0005,treatment,treatment_0005,,sentinel2,after_P08,18,after,2025-01-03,2025-01-16,True,0.061758651112636
treatment_0005,treatment,treatment_0005,,sentinel2,after_P09,19,after,2025-01-17,2025-01-30,True,0.9166748358004118
treatment_0005,treatment,treatment_0005,,sentinel2,after_P10,20,after,2025-01-31,2025-02-13,True,1.0
treatment_0006,treatment,treatment_0006,,sentinel1,before_P01,1,before,2024-05-10,2024-05-23,True,1.0
treatment_0006,treatment,treatment_0006,,sentinel1,before_P02,2,before,2024-05-24,2024-06-06,True,1.0
treatment_0006,treatment,treatment_0006,,sentinel1,before_P03,3,before,2024-06-07,2024-06-20,True,1.0
treatment_0006,treatment,treatment_0006,,sentinel1,before_P04,4,before,2024-06-21,2024-07-04,True,1.0
treatment_0006,treatment,treatment_0006,,sentinel1,before_P05,5,before,2024-07-05,2024-07-18,True,1.0
treatment_0006,treatment,treatment_0006,,sentinel1,before_P06,6,before,2024-07-19,2024-08-01,True,1.0
treatment_0006,treatment,treatment_0006,,sentinel1,before_P07,7,before,2024-08-02,2024-08-15,True,1.0
treatment_0006,treatment,treatment_0006,,sentinel1,before_P08,8,before,2024-08-16,2024-08-29,True,1.0
treatment_0006,treatment,treatment_0006,,sentinel1,before_P09,9,before,2024-08-30,2024-09-12,True,1.0
treatment_0006,treatment,treatment_0006,,sentinel1,before_P10,10,before,2024-09-13,2024-09-26,True,1.0
treatment_0006,treatment,treatment_0006,,sentinel1,after_P01,11,after,2024-09-27,2024-10-10,True,1.0
treatment_0006,treatment,treatment_0006,,sentinel1,after_P02,12,after,2024-10-11,2024-10-24,False,
treatment_0006,treatment,treatment_0006,,sentinel1,after_P03,13,after,2024-10-25,2024-11-07,True,1.0
treatment_0006,treatment,treatment_0006,,sentinel1,after_P04,14,after,2024-11-08,2024-11-21,True,1.0
treatment_0006,treatment,treatment_0006,,sentinel1,after_P05,15,after,2024-11-22,2024-12-05,False,
treatment_0006,treatment,treatment_0006,,sentinel1,after_P06,16,after,2024-12-06,2024-12-19,True,1.0
treatment_0006,treatment,treatment_0006,,sentinel1,after_P07,17,after,2024-12-20,2025-01-02,True,1.0
treatment_0006,treatment,treatment_0006,,sentinel1,after_P08,18,after,2025-01-03,2025-01-16,True,1.0
treatment_0006,treatment,treatment_0006,,sentinel1,after_P09,19,after,2025-01-17,2025-01-30,True,1.0
treatment_0006,treatment,treatment_0006,,sentinel1,after_P10,20,after,2025-01-31,2025-02-13,True,1.0
treatment_0006,treatment,treatment_0006,,sentinel2,before_P01,1,before,2024-05-10,2024-05-23,True,0.4561317517890403
treatment_0006,treatment,treatment_0006,,sentinel2,before_P02,2,before,2024-05-24,2024-06-06,True,0.645328889324576
treatment_0006,treatment,treatment_0006,,sentinel2,before_P03,3,before,2024-06-07,2024-06-20,True,0.2192922262523282
treatment_0006,treatment,treatment_0006,,sentinel2,before_P04,4,before,2024-06-21,2024-07-04,True,1.0
treatment_0006,treatment,treatment_0006,,sentinel2,before_P05,5,before,2024-07-05,2024-07-18,True,1.0
treatment_0006,treatment,treatment_0006,,sentinel2,before_P06,6,before,2024-07-19,2024-08-01,True,0.0
treatment_0006,treatment,treatment_0006,,sentinel2,before_P07,7,before,2024-08-02,2024-08-15,True,0.0268601117537496
