sensor,site_id,role,target_site,control_rank,seq,period_id,month,usable,mean_VV,mean_VH,mean_VV_minus_VH,mean_B2,mean_B3,mean_B4,mean_B8,mean_B11,mean_B12,mean_NDVI,mean_NDWI
sentinel1,treatment_0018,target,treatment_0018,0,3,P03,2024-01,True,-10.141608761224534,-16.705790734550508,6.564181977833133,,,,,,,,
sentinel1,treatment_0018,target,treatment_0018,0,4,P04,2024-02,True,-8.946839406230369,-14.555941455820683,5.609102047263331,,,,,,,,
sentinel1,treatment_0018,target,treatment_0018,0,5,P05,2024-03,True,-9.028094381748032,-14.41163036504021,5.3835359915886505,,,,,,,,
sentinel1,treatment_0018,target,treatment_0018,0,6,P06,2024-04,True,-8.782246774961608,-14.21971726006339,5.457822740242673,,,,,,,,
sentinel1,treatment_0018,target,treatment_0018,0,7,P07,2024-05,True,-8.869516483494813,-15.29921523749437,6.44089765033107,,,,,,,,
sentinel1,treatment_0018,target,treatment_0018,0,8,P08,2024-06,True,-9.040421929952853,-15.605181570532695,6.564759643171222,,,,,,,,
sentinel1,treatment_0018,target,treatment_0018,0,9,P09,2024-07,True,-8.752698344634299,-15.309460733722394,6.578233340028151,,,,,,,,
sentinel1,treatment_0018,target,treatment_0018,0,10,P10,2024-08,True,-9.099289575050657,-15.696193304193708,6.596903733284657,,,,,,,,
sentinel1,counterfactual_0018_01,donor,treatment_0018,1,1,P01,2023-11,True,-9.629252611036547,-14.957496534059029,5.328243922985964,,,,,,,,
sentinel1,counterfactual_0018_01,donor,treatment_0018,1,2,P02,2023-12,True,-9.71862159732942,-15.266407237872343,5.5617105621050955,,,,,,,,
sentinel1,counterfactual_0018_01,donor,treatment_0018,1,3,P03,2024-01,True,-10.706219795921506,-17.534442736978402,6.828222941769746,,,,,,,,
sentinel1,counterfactual_0018_01,donor,treatment_0018,1,4,P04,2024-02,True,-9.635315606984634,-15.464493584462257,5.829177977349078,,,,,,,,
sentinel1,counterfactual_0018_01,donor,treatment_0018,1,5,P05,2024-03,True,-9.696579585980123,-15.304382379844299,5.607802793118781,,,,,,,,
sentinel1,counterfactual_0018_01,donor,treatment_0018,1,6,P06,2024-04,True,-9.70984436333422,-15.226471262601716,5.549808549464283,,,,,,,,
sentinel1,counterfactual_0018_01,donor,treatment_0018,1,7,P07,2024-05,True,-9.786973710906365,-15.971163222420719,6.1989568098483,,,,,,,,
sentinel1,counterfactual_0018_01,donor,treatment_0018,1,8,P08,2024-06,True,-10.299906228543637,-16.487064642598146,6.187158399730345,,,,,,,,
sentinel1,counterfactual_0018_01,donor,treatment_0018,1,9,P09,2024-07,True,-9.817804978384585,-15.905053592011013,6.113419386224817,,,,,,,,
sentinel1,counterfactual_0018_01,donor,treatment_0018,1,10,P10,2024-08,True,-10.122496023574024,-16.293142076777823,6.170646043451799,,,,,,,,
sentinel1,counterfactual_0018_02,donor,treatment_0018,2,1,P01,2023-11,True,-10.07539080771824,-15.394138708311884,5.31874789077445,,,,,,,,
sentinel1,counterfactual_0018_02,donor,treatment_0018,2,2,P02,2023-12,True,-10.139684724990042,-15.600566722145151,5.487713342832335,,,,,,,,
sentinel1,counterfactual_0018_02,donor,treatment_0018,2,3,P03,2024-01,True,-11.337436033713912,-18.09626620213853,6.758830161544461,,,,,,,,
sentinel1,counterfactual_0018_02,donor,treatment_0018,2,4,P04,2024-02,True,-10.081151825132913,-15.856766167861226,5.775614337058392,,,,,,,,
sentinel1,counterfactual_0018_02,donor,treatment_0018,2,5,P05,2024-03,True,-10.46109282700481,-16.4491270290334,5.988034193910512,,,,,,,,
sentinel1,counterfactual_0018_02,donor,treatment_0018,2,6,P06,2024-04,True,-10.176828470338549,-15.905147135392111,5.745882904947859,,,,,,,,
sentinel1,counterfactual_0018_02,donor,treatment_0018,2,7,P07,2024-05,True,-9.894074624986605,-16.01785680834259,6.137687080505344,,,,,,,,
sentinel1,counterfactual_0018_02,donor,treatment_0018,2,8,P08,2024-06,True,-10.103048305116019,-16.068801030821923,5.965752724380999,,,,,,,,
sentinel1,counterfactual_0018_02,donor,treatment_0018,2,9,P09,2024-07,True,-9.62997235028069,-15.400366584993604,5.792058503998499,,,,,,,,
sentinel1,counterfactual_0018_02,donor,treatment_0018,2,10,P10,2024-08,True,-10.096319413748386,-15.963451612020238,5.86713219076211,,,,,,,,
sentinel1,counterfactual_0018_03,donor,treatment_0018,3,1,P01,2023-11,True,-8.990612876840624,-14.258421211029523,5.267808333230643,,,,,,,,
sentinel1,counterfactual_0018_03,donor,treatment_0018,3,2,P02,2023-12,True,-9.301387300816556,-14.714929015411371,5.414376664777463,,,,,,,,
sentinel1,counterfactual_0018_03,donor,treatment_0018,3,3,P03,2024-01,True,-10.31639253237752,-16.790747876518346,6.474355350435766,,,,,,,,
sentinel1,counterfactual_0018_03,donor,treatment_0018,3,4,P04,2024-02,True,-9.180113718803227,-14.745722744654422,5.565609026029908,,,,,,,,
sentinel1,counterfactual_0018_03,donor,treatment_0018,3,5,P05,2024-03,True,-9.256759276000258,-14.668746626361914,5.411987355325049,,,,,,,,
sentinel1,counterfactual_0018_03,donor,treatment_0018,3,6,P06,2024-04,True,-8.960950828629372,-14.27935045030278,5.327608724063286,,,,,,,,
sentinel1,counterfactual_0018_03,donor,treatment_0018,3,7,P07,2024-05,True,-8.850944384820039,-15.010317858615677,6.167260898224028,,,,,,,,
sentinel1,counterfactual_0018_03,donor,treatment_0018,3,8,P08,2024-06,True,-9.321041818542021,-15.400873437510695,6.079831619878725,,,,,,,,
sentinel1,counterfactual_0018_03,donor,treatment_0018,3,9,P09,2024-07,True,-8.960831684653005,-15.004534996043185,6.067313309730325,,,,,,,,
sentinel1,counterfactual_0018_03,donor,treatment_0018,3,10,P10,2024-08,True,-9.412384984779797,-15.555386323015453,6.1430013319332275,,,,,,,,
sentinel1,counterfactual_0018_04,donor,treatment_0018,4,1,P01,2023-11,True,-9.896396985688918,-15.92748480424637,6.031087831677952,,,,,,,,
sentinel1,counterfactual_0018_04,donor,treatment_0018,4,2,P02,2023-12,True,-10.15252045838462,-16.367613815043605,6.262993974615842,,,,,,,,
sentinel1,counterfactual_0018_04,donor,treatment_0018,4,3,P03,2024-01,True,-11.047443553286783,-18.685182154499987,7.637738591502103,,,,,,,,
sentinel1,counterfactual_0018_04,donor,treatment_0018,4,4,P04,2024-02,True,-9.841837088746622,-16.888660406647986,7.0468233072305475,,,,,,,,
sentinel1,counterfactual_0018_04,donor,treatment_0018,4,5,P05,2024-03,True,-10.45572788765934,-17.032711841162367,6.576983960226884,,,,,,,,
sentinel1,counterfactual_0018_04,donor,treatment_0018,4,6,P06,2024-04,True,-10.034348763948374,-16.222446885626404,6.225855512084557,,,,,,,,
sentinel1,counterfactual_0018_04,donor,treatment_0018,4,7,P07,2024-05,True,-9.680726477546722,-15.951135924348362,6.297186285989908,,,,,,,,
sentinel1,counterfactual_0018_04,donor,treatment_0018,4,8,P08,2024-06,True,-10.407869215479506,-16.41390048212987,6.006031258604525,,,,,,,,
sentinel1,counterfactual_0018_04,donor,treatment_0018,4,9,P09,2024-07,True,-9.888536227003884,-16.01397179940228,6.132862232123624,,,,,,,,
sentinel1,counterfactual_0018_04,donor,treatment_0018,4,10,P10,2024-08,True,-10.174780846325723,-16.122393016873147,5.947612167487144,,,,,,,,
sentinel1,counterfactual_0018_05,donor,treatment_0018,5,1,P01,2023-11,True,-9.501541437264716,-14.595114424677178,5.093572993266701,,,,,,,,
sentinel1,counterfactual_0018_05,donor,treatment_0018,5,2,P02,2023-12,True,-9.810662516839434,-15.2445042685707,5.466215623246211,,,,,,,,
sentinel1,counterfactual_0018_05,donor,treatment_0018,5,3,P03,2024-01,True,-10.6513984904903,-17.237792831647514,6.586394340322159,,,,,,,,
sentinel1,counterfactual_0018_05,donor,treatment_0018,5,4,P04,2024-02,True,-9.543488022006384,-15.377864255433035,5.8343762349827895,,,,,,,,
sentinel1,counterfactual_0018_05,donor,treatment_0018,5,5,P05,2024-03,True,-9.550831686697974,-15.099263126448829,5.548431443061362,,,,,,,,
sentinel1,counterfactual_0018_05,donor,treatment_0018,5,6,P06,2024-04,True,-9.527710141822844,-14.948825138913524,5.432258350628677,,,,,,,,
sentinel1,counterfactual_0018_05,donor,treatment_0018,5,7,P07,2024-05,True,-9.633119075298309,-15.245295013342753,5.636427307316739,,,,,,,,
sentinel1,counterfactual_0018_05,donor,treatment_0018,5,8,P08,2024-06,True,-10.060383530775509,-15.685166573854957,5.62478304533085,,,,,,,,
sentinel1,counterfactual_0018_05,donor,treatment_0018,5,9,P09,2024-07,True,-9.568128111633923,-15.260581532516102,5.683448213986075,,,,,,,,
sentinel1,counterfactual_0018_05,donor,treatment_0018,5,10,P10,2024-08,True,-9.972999446982204,-15.668057781446098,5.695058330632377,,,,,,,,
sentinel1,treatment_0019,target,treatment_0019,0,1,P01,2023-11,True,-8.043522218567123,-13.231425131317353,5.18790291698642,,,,,,,,
sentinel1,treatment_0019,target,treatment_0019,0,2,P02,2023-12,True,-8.265781492801194,-13.425483201861487,5.205020645983374,,,,,,,,
sentinel1,treatment_0019,target,treatment_0019,0,3,P03,2024-01,True,-9.512371007957455,-15.717467243630983,6.205096224006479,,,,,,,,
sentinel1,treatment_0019,target,treatment_0019,0,4,P04,2024-02,True,-8.445224255082385,-13.684717563563334,5.239493309522468,,,,,,,,
sentinel1,treatment_0019,target,treatment_0019,0,5,P05,2024-03,True,-8.490993506854581,-13.43386197709509,4.942868474841477,,,,,,,,
sentinel1,treatment_0019,target,treatment_0019,0,6,P06,2024-04,True,-8.141621112423605,-13.247919067122542,5.142881659411808,,,,,,,,
sentinel1,treatment_0019,target,treatment_0019,0,7,P07,2024-05,True,-8.101851738560256,-14.41911139028725,6.338652622882624,,,,,,,,
sentinel1,treatment_0019,target,treatment_0019,0,8,P08,2024-06,True,-8.342023425977928,-14.891009787533426,6.548986360930296,,,,,,,,
sentinel1,treatment_0019,target,treatment_0019,0,9,P09,2024-07,True,-8.022602669849046,-14.644702198014354,6.604661826414987,,,,,,,,
sentinel1,treatment_0019,target,treatment_0019,0,10,P10,2024-08,True,-8.519300654657611,-15.112782012994424,6.593481357279226,,,,,,,,
sentinel1,counterfactual_0019_01,donor,treatment_0019,1,1,P01,2023-11,True,-7.9664908624628525,-13.332787271971796,5.366296410541616,,,,,,,,
sentinel1,counterfactual_0019_01,donor,treatment_0019,1,2,P02,2023-12,True,-8.172437613644354,-13.59442394434237,5.447239162365303,,,,,,,,
sentinel1,counterfactual_0019_01,donor,treatment_0019,1,3,P03,2024-01,True,-9.372505426146455,-15.949595688791836,6.577090258399646,,,,,,,,
sentinel1,counterfactual_0019_01,donor,treatment_0019,1,4,P04,2024-02,True,-8.171011157809739,-13.681371666964363,5.510360500996604,,,,,,,,
sentinel1,counterfactual_0019_01,donor,treatment_0019,1,5,P05,2024-03,True,-8.010438017933884,-13.614859567950754,5.604421545638961,,,,,,,,
sentinel1,counterfactual_0019_01,donor,treatment_0019,1,6,P06,2024-04,True,-7.935779494033332,-13.374508258501688,5.4416954017711765,,,,,,,,
sentinel1,counterfactual_0019_01,donor,treatment_0019,1,7,P07,2024-05,True,-8.181489970910901,-14.465170568578383,6.29094410464825,,,,,,,,
sentinel1,counterfactual_0019_01,donor,treatment_0019,1,8,P08,2024-06,True,-8.46694471398405,-14.845152895357094,6.378208178736124,,,,,,,,
sentinel1,counterfactual_0019_01,donor,treatment_0019,1,9,P09,2024-07,True,-8.06557574741378,-14.480705095693176,6.437304239500515,,,,,,,,
sentinel1,counterfactual_0019_01,donor,treatment_0019,1,10,P10,2024-08,True,-8.50876029911305,-14.923454872346392,6.414694568361065,,,,,,,,
sentinel1,counterfactual_0019_02,donor,treatment_0019,2,1,P01,2023-11,True,-8.436700982745284,-13.383396390489171,4.946695388917677,,,,,,,,
sentinel1,counterfactual_0019_02,donor,treatment_0019,2,2,P02,2023-12,True,-8.65139392323908,-13.675565693427764,5.024931107210032,,,,,,,,
sentinel1,counterfactual_0019_02,donor,treatment_0019,2,3,P03,2024-01,True,-9.78622053726469,-15.885913082927177,6.099692533735422,,,,,,,,
sentinel1,counterfactual_0019_02,donor,treatment_0019,2,4,P04,2024-02,True,-8.85061513871771,-13.885186403712249,5.0345712780891105,,,,,,,,
sentinel1,counterfactual_0019_02,donor,treatment_0019,2,5,P05,2024-03,True,-8.809468488578247,-13.94208070065809,5.13261220982704,,,,,,,,
sentinel1,counterfactual_0019_02,donor,treatment_0019,2,6,P06,2024-04,True,-8.473108424331182,-13.573375589952038,5.126486423121266,,,,,,,,
sentinel1,counterfactual_0019_02,donor,treatment_0019,2,7,P07,2024-05,True,-8.385498121636438,-14.364122488302128,6.019326901838071,,,,,,,,
sentinel1,counterfactual_0019_02,donor,treatment_0019,2,8,P08,2024-06,True,-8.711556842146189,-14.816888819908513,6.105331969946556,,,,,,,,
sentinel1,counterfactual_0019_02,donor,treatment_0019,2,9,P09,2024-07,True,-8.55640475023726,-14.556505626842632,6.010522575968811,,,,,,,,
sentinel1,counterfactual_0019_02,donor,treatment_0019,2,10,P10,2024-08,True,-9.075882729347775,-15.055089541363163,5.979206813341753,,,,,,,,
sentinel1,counterfactual_0019_03,donor,treatment_0019,3,1,P01,2023-11,True,-9.178938078583485,-14.176086089644008,4.997148006347397,,,,,,,,
sentinel1,counterfactual_0019_03,donor,treatment_0019,3,2,P02,2023-12,True,-9.352884866083244,-14.529023646981141,5.189047050929931,,,,,,,,
sentinel1,counterfactual_0019_03,donor,treatment_0019,3,3,P03,2024-01,True,-10.666052264754018,-16.687264342598326,6.021212068385919,,,,,,,,
sentinel1,counterfactual_0019_03,donor,treatment_0019,3,4,P04,2024-02,True,-9.500121535091887,-14.730758365118414,5.230636832088381,,,,,,,,
sentinel1,counterfactual_0019_03,donor,treatment_0019,3,5,P05,2024-03,True,-9.488151388488065,-14.573791153325063,5.085639760217497,,,,,,,,
sentinel1,counterfactual_0019_03,donor,treatment_0019,3,6,P06,2024-04,True,-9.207996392434701,-14.23503459657995,5.048516965056913,,,,,,,,
sentinel1,counterfactual_0019_03,donor,treatment_0019,3,7,P07,2024-05,True,-9.392604780599143,-15.356975115791114,5.961401367149374,,,,,,,,
sentinel1,counterfactual_0019_03,donor,treatment_0019,3,8,P08,2024-06,True,-9.630084181215212,-15.696199528365355,6.066115348117163,,,,,,,,
sentinel1,counterfactual_0019_03,donor,treatment_0019,3,9,P09,2024-07,True,-9.369446502831762,-15.43625081762264,6.061879273581309,,,,,,,,
sentinel1,counterfactual_0019_03,donor,treatment_0019,3,10,P10,2024-08,True,-9.936546190406,-16.033683781062443,6.097137582899834,,,,,,,,
sentinel1,counterfactual_0019_04,donor,treatment_0019,4,1,P01,2023-11,True,-7.507735306725203,-12.909009072444285,5.401273770202504,,,,,,,,
sentinel1,counterfactual_0019_04,donor,treatment_0019,4,2,P02,2023-12,True,-7.698746390823201,-13.079707594972396,5.415801018880202,,,,,,,,
sentinel1,counterfactual_0019_04,donor,treatment_0019,4,3,P03,2024-01,True,-8.922983250108995,-15.452212986087416,6.5292297402284865,,,,,,,,
sentinel1,counterfactual_0019_04,donor,treatment_0019,4,4,P04,2024-02,True,-7.659534886055393,-13.21378505347979,5.55425016483046,,,,,,,,
sentinel1,counterfactual_0019_04,donor,treatment_0019,4,5,P05,2024-03,True,-7.570299044425842,-13.264704214686354,5.694405168394375,,,,,,,,
sentinel1,counterfactual_0019_04,donor,treatment_0019,4,6,P06,2024-04,True,-7.363451826747029,-12.845629210262226,5.482510524696051,,,,,,,,
sentinel1,counterfactual_0019_04,donor,treatment_0019,4,7,P07,2024-05,True,-7.762460031716465,-13.943874496418452,6.20612913202876,,,,,,,,
sentinel1,counterfactual_0019_04,donor,treatment_0019,4,8,P08,2024-06,True,-8.032862282282425,-14.389132765108155,6.356270480680064,,,,,,,,
sentinel1,counterfactual_0019_04,donor,treatment_0019,4,9,P09,2024-07,True,-7.635210960047496,-14.0651663471327,6.409104025698855,,,,,,,,
sentinel1,counterfactual_0019_04,donor,treatment_0019,4,10,P10,2024-08,True,-8.011201258956746,-14.564413582620732,6.553212321144367,,,,,,,,
sentinel1,counterfactual_0019_05,donor,treatment_0019,5,1,P01,2023-11,True,-8.435559245261558,-13.70734815487218,5.271788915443416,,,,,,,,
sentinel1,counterfactual_0019_05,donor,treatment_0019,5,2,P02,2023-12,True,-8.46491357290672,-14.04086315205326,5.603817881005185,,,,,,,,
sentinel1,counterfactual_0019_05,donor,treatment_0019,5,3,P03,2024-01,True,-9.55888985420089,-16.212619612887963,6.653729760831459,,,,,,,,
sentinel1,counterfactual_0019_05,donor,treatment_0019,5,4,P04,2024-02,True,-8.31227103476518,-14.209348208810077,5.897077167021586,,,,,,,,
sentinel1,counterfactual_0019_05,donor,treatment_0019,5,5,P05,2024-03,True,-8.700509609433059,-14.329773128435853,5.629263514002841,,,,,,,,
sentinel1,counterfactual_0019_05,donor,treatment_0019,5,6,P06,2024-04,True,-8.468249945614387,-13.957297821884447,5.4947669193803765,,,,,,,,
sentinel1,counterfactual_0019_05,donor,treatment_0019,5,7,P07,2024-05,True,-8.247949175253977,-14.297125784559187,6.0725709877918455,,,,,,,,
sentinel1,counterfactual_0019_05,donor,treatment_0019,5,8,P08,2024-06,True,-8.723033377051108,-14.827196008375422,6.104162639129128,,,,,,,,
sentinel1,counterfactual_0019_05,donor,treatment_0019,5,9,P09,2024-07,True,-8.419051045158405,-14.704569714546858,6.300590330693765,,,,,,,,
sentinel1,counterfactual_0019_05,donor,treatment_0019,5,10,P10,2024-08,True,-8.874160197884379,-14.895464997655703,6.021304803484562,,,,,,,,
sentinel1,treatment_0020,target,treatment_0020,0,1,P01,2023-11,True,-8.663611707132524,-14.071366283896156,5.407754578320065,,,,,,,,
sentinel1,treatment_0020,target,treatment_0020,0,2,P02,2023-12,True,-8.673119710562405,-14.117030742483715,5.448259166896975,,,,,,,,
sentinel1,treatment_0020,target,treatment_0020,0,3,P03,2024-01,True,-9.783205056196918,-16.490365812000416,6.707160747769346,,,,,,,,
sentinel1,treatment_0020,target,treatment_0020,0,4,P04,2024-02,True,-8.591095085275978,-14.321738944919819,5.730643875922494,,,,,,,,
sentinel1,treatment_0020,target,treatment_0020,0,5,P05,2024-03,True,-8.730301582415883,-14.33090945723337,5.600607866713515,,,,,,,,
sentinel1,treatment_0020,target,treatment_0020,0,6,P06,2024-04,True,-8.599626471724081,-14.132925385412616,5.55023202386322,,,,,,,,
sentinel1,treatment_0020,target,treatment_0020,0,7,P07,2024-05,True,-8.381523614539056,-14.822473048369167,6.447223123201329,,,,,,,,
sentinel1,treatment_0020,target,treatment_0020,0,8,P08,2024-06,True,-8.79537435862705,-15.216683031238652,6.421308676360995,,,,,,,,
sentinel1,treatment_0020,target,treatment_0020,0,9,P09,2024-07,True,-8.450895773713778,-14.90537284358017,6.462446300225556,,,,,,,,
sentinel1,treatment_0020,target,treatment_0020,0,10,P10,2024-08,True,-8.707591108951501,-15.159073171446387,6.451482069575896,,,,,,,,
sentinel1,counterfactual_0020_01,donor,treatment_0020,1,1,P01,2023-11,True,-10.80510384216576,-16.04810341927669,5.242999585817759,,,,,,,,
sentinel1,counterfactual_0020_01,donor,treatment_0020,1,2,P02,2023-12,True,-11.067110660227826,-16.441747751321035,5.3802510252062286,,,,,,,,
sentinel1,counterfactual_0020_01,donor,treatment_0020,1,3,P03,2024-01,True,-12.08249184181031,-18.692150415596853,6.609658570688281,,,,,,,,
sentinel1,counterfactual_0020_01,donor,treatment_0020,1,4,P04,2024-02,True,-11.013437291311641,-16.543703895563613,5.530266600912686,,,,,,,,
sentinel1,counterfactual_0020_01,donor,treatment_0020,1,5,P05,2024-03,True,-11.052321144113726,-16.56092055668236,5.50859941883446,,,,,,,,
sentinel1,counterfactual_0020_01,donor,treatment_0020,1,6,P06,2024-04,True,-10.99689254739941,-16.484416539570173,5.504161517995636,,,,,,,,
sentinel1,counterfactual_0020_01,donor,treatment_0020,1,7,P07,2024-05,True,-11.088584120408447,-17.074629397336647,5.990678937388655,,,,,,,,
sentinel1,counterfactual_0020_01,donor,treatment_0020,1,8,P08,2024-06,True,-11.316255904076064,-17.436826389568154,6.120570485810534,,,,,,,,
sentinel1,counterfactual_0020_01,donor,treatment_0020,1,9,P09,2024-07,True,-10.888313368715126,-16.914878669269832,6.0612266874179115,,,,,,,,
sentinel1,counterfactual_0020_01,donor,treatment_0020,1,10,P10,2024-08,True,-11.258910719757745,-17.378035987081418,6.119125264846231,,,,,,,,
sentinel1,counterfactual_0020_02,donor,treatment_0020,2,1,P01,2023-11,True,-8.846209264037633,-14.04899868569226,5.202789419149432,,,,,,,,
sentinel1,counterfactual_0020_02,donor,treatment_0020,2,2,P02,2023-12,True,-9.036519752362349,-14.260298407950737,5.206362216887597,,,,,,,,
sentinel1,counterfactual_0020_02,donor,treatment_0020,2,3,P03,2024-01,True,-10.355354536305384,-16.420789586809402,6.065435061738685,,,,,,,,
sentinel1,counterfactual_0020_02,donor,treatment_0020,2,4,P04,2024-02,True,-9.212397379870977,-14.424691151128238,5.212293767766057,,,,,,,,
