method,sensor,site_id,ok,nmse_VV,nmse_VH,nmse_VV-VH,nmse10_VV,nmse10_VH,nmse10_VV-VH,joint_nmse,joint_nmse_p10var,selected_blocks,weights,her_stored_joint_nmse,nmse_B2,nmse_B3,nmse_B4,nmse_B8,nmse_B11,nmse_B12,nmse_NDVI,nmse_NDWI,nmse10_B2,nmse10_B3,nmse10_B4,nmse10_B8,nmse10_B11,nmse10_B12,nmse10_NDVI,nmse10_NDWI
Kimi-K3-thinking-low [anon],sentinel2,treatment_0001,True,,,,,,,0.25202310020844104,0.27922530114857125,,,,0.1524753551373126,0.003543490744375105,0.0007613959434934089,0.0746538425997905,0.91296626535831,0.8129495845874197,0.05188221084163163,0.006952656455195332,0.16983126022258846,0.003974273310506551,0.0008414750075190454,0.07993368053789042,1.0268387311021798,0.8896300676385123,0.05512931032795528,0.007623611041418098
gpt-oss-120b [anon],sentinel2,treatment_0001,True,,,,,,,0.11298960171970529,0.12318044023460117,,,,0.1524753551373126,0.00169460093844036,0.05926407114251285,0.2931238470953715,0.09984023023959547,0.003245497633241962,0.12254986204700538,0.17172334952416224,0.16983126022258846,0.0019006137640668686,0.06549711111074095,0.31385481491376865,0.11229310350469517,0.0035516252590829583,0.13021976638698302,0.18829522671488338
Kimi-K3-thinking-low [nocal],sentinel2,treatment_0001,True,,,,,,,0.1549317021306621,0.1706745691669656,,,,0.23508736865960653,0.06807545927754112,0.011031747967836195,0.14066870167342854,0.23310137706317002,0.5097006016324568,0.040842203179979185,0.0009461575912784586,0.2618468017071897,0.07635140047611975,0.012192001130964174,0.1506173918136024,0.2621756480210976,0.5577774923592598,0.043398352866253154,0.0010374649612382378
gpt-oss-120b [nocal],sentinel2,treatment_0001,True,,,,,,,0.2114144782854307,0.2339942537087154,,,,0.1178496350838096,8.428796968704365e-05,0.0007613959434934089,0.19323006681685723,0.8097884289633565,0.38450069759988736,0.04913341332571103,0.13596790058064342,0.13126417725035847,9.453486758946712e-05,0.0008414750075190454,0.20689612072690858,0.910791728467223,0.4207682593090243,0.05220847660044766,0.14908925744065255
Kimi-K3-thinking-low [rule],sentinel2,treatment_0001,True,,,,,,,0.3362417612116345,0.3731240544935652,,,,0.19155459966257832,0.09688224076943606,0.011031747967836195,0.10506894964673213,1.2596097455665998,0.9909986635098135,0.03112133897504013,0.0036668035950399463,0.21335880170819893,0.10866022561600926,0.012192001130964174,0.11249987359039372,1.4167183628783069,1.0844734098675295,0.033069098759372,0.004020662397747185
gpt-oss-120b [rule],sentinel2,treatment_0001,True,,,,,,,0.10288849719227411,0.11444724805965704,,,,0.1178496350838096,0.020123774106270927,0.00784370297465045,0.0048398642095717264,0.38667417454716096,0.14857265089945842,0.0012362751366274073,0.13596790058064342,0.13126417725035847,0.02257022357520491,0.008668656664084633,0.005182160034931163,0.43490327497058107,0.1625865859024927,0.0013136486389507967,0.14908925744065255
own_mean,sentinel2,treatment_0002,True,,,,,,,3.026822212909928,2.107309429889529,,,,0.5092372674338036,0.16314819568053557,10.272185190117092,0.6215370295019619,1.2269346375011727,4.468421198326768,2.6839611519392603,4.26915303277883,0.5418497889509692,0.18023368017199853,5.3609652296955055,0.6535322758784761,1.2128865576790238,3.3453001907947866,2.319187704386082,3.2445200115593904
shc,sentinel2,treatment_0002,True,,,,,,,1.675041604918273,1.424816387768093,5,1.0000,1.675042,2.8689597903037134,1.5855980210639335,4.105922499654909,0.4929855003551694,2.797164324254394,1.2931372403271462,0.045570905979429206,0.21099455740748854,3.0526934226921276,1.7516477299533237,2.142845689508399,0.5183632200970677,2.765137526329101,0.9681120164791364,0.039377427184019896,0.16035406990156936
DeepSeek-V4-Flash-thinking-low,sentinel2,treatment_0002,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
GLM-5.3,sentinel2,treatment_0002,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kimi-K3-thinking-low,sentinel2,treatment_0002,True,,,,,,,1.6095429157880483,1.3131611868579114,,,,2.393122824389608,1.035989693502907,4.69352102826956,0.2148278318966014,3.003017549752898,1.016793177346433,0.14101538040356223,0.3780558407428168,2.5463829539887675,1.1444823787442377,2.449508315096,0.22588665716976628,2.9686337863829424,0.7612260033699526,0.12185017511336495,0.2873192249982587
gpt-oss-120b,sentinel2,treatment_0002,True,,,,,,,1.5120154675096338,1.3269614711304398,,,,3.2211467165509338,1.7128128711906272,3.2187725339630875,0.3769100819663077,2.231050755890068,1.1235189823223288,0.11744299381217112,0.09446880438154588,3.4274350684086863,1.892184991277132,1.6798497415600342,0.39631251554933544,2.205505809852974,0.8411266751961188,0.10148147897695127,0.07179548822228742
gpt-oss-120b (default effort),sentinel2,treatment_0002,True,,,,,,,1.4883379247251107,1.2704365661282333,,,,2.9314950839003293,1.035989693502907,3.67954385494441,0.30664583123801836,2.8664062429361987,0.9153925239874173,0.07676136291005915,0.09446880438154588,3.119233595229123,1.1444823787442377,1.9203223367190767,0.3224312284952874,2.8335866432014614,0.685312026156781,0.06632883225761228,0.07179548822228742
persistence,sentinel2,treatment_0002,True,,,,,,,1.675041604918273,1.424816387768093,,,,2.8689597903037134,1.5855980210639335,4.105922499654909,0.4929855003551694,2.797164324254394,1.2931372403271462,0.045570905979429206,0.21099455740748854,3.0526934226921276,1.7516477299533237,2.142845689508399,0.5183632200970677,2.765137526329101,0.9681120164791364,0.039377427184019896,0.16035406990156936
last3_mean,sentinel2,treatment_0002,True,,,,,,,1.9967327354392532,1.6334490459273927,,,,3.10890761314058,2.399752543867862,5.61513165141524,0.2245322709738427,1.8779732705322065,1.5010098213121144,0.13797016027709183,1.1085845519950883,3.30800795970272,2.6510635356969603,2.9304889842096653,0.23609065766408197,1.8564709691039665,1.1237365992938484,0.1192188266419624,0.8425148351059367
linear9,sentinel2,treatment_0002,True,,,,,,,2.925428380229494,2.526102865257595,,,,4.5488095262008805,3.9290639247711785,6.181190789399916,0.6675147733102499,4.332677598897096,2.5987546757761693,0.011897193562518813,1.1335185599179434,4.840123925279102,4.340530079653414,3.2259103868151096,0.7018768444633364,4.283069576682559,1.9455673775691174,0.010280262442307994,0.8614644691558143
linear4,sentinel2,treatment_0002,True,,,,,,,1.8132324680486196,1.775746620292483,,,,4.7188329612370765,2.7254437858703104,1.7517069024856429,2.586005862296983,1.9315188875850042,0.04644891938604419,0.2852007823939149,0.46070164313398076,5.0210359839258265,3.0108623731958017,0.9142007881514937,2.7191272867141274,1.9094035028844425,0.034774156684810854,0.24643953856461281,0.3501293322187478
holt_damped,sentinel2,treatment_0002,True,,,,,,,2.0506438397945805,1.874976182065506,,,,4.661839160052314,3.3922772329871904,3.679844955592002,0.529906255454188,2.945596945987495,1.0620467570471652,0.05459574509686171,0.07904366613943081,4.960392191496609,3.74752909350078,1.9204794785611,0.5571845677589246,2.911870633471462,0.7951052645424882,0.047175712900670116,0.06007251429201436
ensemble,sentinel2,treatment_0002,True,,,,,,,1.5463152192161462,1.3079878925895951,,,,2.791785643298838,1.3532442736503814,3.921483831855385,0.2902112999518641,2.602723838710273,1.0694904358822708,0.1289598895128385,0.21262254086731802,2.9705768967791872,1.4949610358503638,2.0465887328059527,0.30515068666973794,2.5729233333502823,0.8006780024564113,0.11143312931376252,0.16159132349106325
Kimi-K3-thinking-low [noguide],sentinel2,treatment_0002,True,,,,,,,1.6098148759203104,1.2874462109302949,,,,2.393122824389608,1.2864082362294629,5.246726880613391,0.2902112999518641,2.231050755890068,1.1235189823223288,0.08044173746343014,0.22703829050233018,2.5463829539887675,1.421125680563485,2.738221698313884,0.30515068666973794,2.205505809852974,0.8411266751961188,0.06950901219633687,0.1725471706610539
gpt-oss-120b [noguide],sentinel2,treatment_0002,True,,,,,,,1.7604245569781578,1.4548638848847537,,,,3.2211467165509338,1.7128128711906272,5.246726880613391,0.3769100819663077,2.231050755890068,1.1235189823223288,0.07676136291005915,0.09446880438154588,3.4274350684086863,1.892184991277132,2.738221698313884,0.39631251554933544,2.205505809852974,0.8411266751961188,0.06632883225761228,0.07179548822228742
Kimi-K3-thinking-low [anon],sentinel2,treatment_0002,True,,,,,,,1.6486752614801645,1.39859872253489,,,,3.2211467165509338,1.2864082362294629,4.171126686379902,0.405126202792681,2.7329750059219906,1.1235189823223288,0.050420674777813035,0.1986795868662031,3.4274350684086863,1.421125680563485,2.1768751945643996,0.4259811350922417,2.701683158857241,0.8411266751961188,0.04356807061348992,0.1509947969834568
gpt-oss-120b [anon],sentinel2,treatment_0002,True,,,,,,,1.5902653976713292,1.3714993831489795,,,,3.2211467165509338,1.2864082362294629,3.67954385494441,0.5842535878727368,2.602723838710273,1.1235189823223288,0.03931853624150445,0.18520942849898547,3.4274350684086863,1.421125680563485,1.9203223367190767,0.6143295714474074,2.5729233333502823,0.8411266751961188,0.033974808368545,0.14075759113823452
Kimi-K3-thinking-low [nocal],sentinel2,treatment_0002,True,,,,,,,1.6325699660368005,1.3819682762546424,,,,2.9314950839003293,1.4217728717670073,4.171126686379902,0.42450271570822234,2.7329750059219906,1.1235189823223288,0.056488795428420946,0.1986795868662031,3.119233595229123,1.5706662030700642,2.1768751945643996,0.4463551047564939,2.701683158857241,0.8411266751961188,0.04881148138024144,0.1509947969834568
gpt-oss-120b [nocal],sentinel2,treatment_0002,True,,,,,,,1.7823541696751408,1.6217083902659155,,,,3.8413809876426304,0.8126521219077244,2.7888127234359334,1.2496704450401492,4.37562245221529,1.016793177346433,0.0014454553091616713,0.17245599450380464,4.087390319886586,0.897756067850201,1.4554574090872718,1.3140005040400875,4.325522722693025,0.7612260033699526,0.0012490054775290559,0.13106508972267103
Kimi-K3-thinking-low [rule],sentinel2,treatment_0002,True,,,,,,,1.6347082506833044,1.3836345171048987,,,,2.9314950839003293,1.4217728717670073,4.171126686379902,0.42450271570822234,2.7329750059219906,1.1235189823223288,0.059652118599338305,0.21262254086731802,3.119233595229123,1.5706662030700642,2.1768751945643996,0.4463551047564939,2.701683158857241,0.8411266751961188,0.05154488167468697,0.16159132349106325
gpt-oss-120b [rule],sentinel2,treatment_0002,True,,,,,,,1.5064301487214296,1.2828847825667045,,,,2.6554871198465544,1.4217728717670073,3.67954385494441,0.32353297508253986,2.602723838710273,1.1235189823223288,0.059652118599338305,0.18520942849898547,2.8255495570891496,1.5706662030700642,1.9203223367190767,0.3401876822960218,2.5729233333502823,0.8411266751961188,0.05154488167468697,0.14075759113823452
own_mean,sentinel2,treatment_0003,True,,,,,,,1.7133071203896535,1.3820453300148479,,,,4.7799853557072245,4.8576357729927775,0.8054494109074172,1.8629617682934194,0.8657738768406813,0.0001318332036119347,0.46819075556810674,0.06632818960399117,3.496985391900109,3.5337191708263007,0.8308451654965877,1.7326894017533148,0.887548752461591,0.00014831015444061288,0.5003599128767237,0.07406653464971492
shc,sentinel2,treatment_0003,True,,,,,,,1.1642835883646,0.9964750715439845,5,1.0000,1.164284,3.303581785444733,2.475406784334186,2.0164088623565957,0.02360984908251675,0.13897058838360224,0.655644190066705,0.2127664122644557,0.4878802349840068,2.4168645686024797,1.8007509863189992,2.0799860702189066,0.02195886999857575,0.1424658050423216,0.7375887744722961,0.22738548815334234,0.5448000095449553
DeepSeek-V4-Flash-thinking-low,sentinel2,treatment_0003,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
GLM-5.3,sentinel2,treatment_0003,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kimi-K3-thinking-low,sentinel2,treatment_0003,True,,,,,,,1.1218485926881239,0.9273345118049758,,,,3.600307008396262,2.735590896224286,1.5308613851349269,0.061134970600429876,0.1024256107969119,0.49988186417673913,0.10631486889633328,0.3382721372791009,2.633945520290097,1.990023633980685,1.5791293204272567,0.05685995141644878,0.10500169329969788,0.5623587567237278,0.1136197114227971,0.37773750687909674
gpt-oss-120b,sentinel2,treatment_0003,True,,,,,,,0.8896818465622434,0.7579216326842331,,,,2.6323510063364,1.8635439734512467,1.25953216651382,0.05428240784830926,0.2864974394740092,0.5656230916509819,0.13775154399536893,0.3178731432278111,1.9257994178833566,1.3556473503581223,1.2992451135528091,0.05048657164155109,0.29370306934704316,0.6363165407469459,0.14721638505767237,0.35495861288636404
gpt-oss-120b (default effort),sentinel2,treatment_0003,True,,,,,,,1.5937678100815085,1.3716626477161955,,,,4.961497444286155,2.735590896224286,3.079110535898958,0.008153311513654261,0.19626650093942438,0.7872072241218878,0.291852756373436,0.6904638112942661,3.629777665302353,1.990023633980685,3.1761946413234363,0.007583170352359569,0.20120275365023882,0.885594992669313,0.311905816198033,0.7710185082531442
persistence,sentinel2,treatment_0003,True,,,,,,,1.1642835883646,0.9964750715439845,,,,3.303581785444733,2.475406784334186,2.0164088623565957,0.02360984908251675,0.13897058838360224,0.655644190066705,0.2127664122644557,0.4878802349840068,2.4168645686024797,1.8007509863189992,2.0799860702189066,0.02195886999857575,0.1424658050423216,0.7375887744722961,0.22738548815334234,0.5448000095449553
last3_mean,sentinel2,treatment_0003,True,,,,,,,1.5942088181702418,1.3737789482318306,,,,4.832158537026219,2.8015502853469383,3.168992656331351,0.0022609129149118103,0.20873983255795597,0.7616272166419592,0.3593217880817796,0.619019316460821,3.5351547249303112,2.038006226486814,3.2689107377219715,0.0021028127966058623,0.21398979910541677,0.856817911054065,0.3840106120018299,0.6912387617576312
linear9,sentinel2,treatment_0003,True,,,,,,,1.1789238124139527,1.0130244746174113,,,,3.99022510093641,1.6215871486029747,2.6661302826650655,0.030682671126113174,0.053326174648804674,0.15241257383715567,0.49036271911151497,0.42666382838358213,2.919205363612088,1.179634262832659,2.750193154205362,0.02853710687063622,0.054667368754307014,0.17146160257940915,0.5240553011665333,0.4764416369182952
linear4,sentinel2,treatment_0003,True,,,,,,,3.034649636491518,2.9291535830607414,,,,4.577154086926011,3.106460184156925,5.692423920116364,0.4899646623025549,0.7872819846956842,4.624691026499105,1.98176813311345,3.017453094122054,3.348596237715446,2.2598149427330987,5.8719055845575046,0.4557026301097805,0.807082729155529,5.202700242339451,2.117934450079648,3.369491847795471
holt_damped,sentinel2,treatment_0003,True,,,,,,,1.35012597224188,1.175120587442195,,,,4.189076787122364,1.9862910223791233,2.9768636148366365,0.0001545363250457693,0.1327760370741603,0.7558906293703462,0.3049239460103066,0.4550312048170573,3.06468309837475,1.4449405004066196,3.0707238831341224,0.00014372997725981066,0.13611545602645927,0.8503643460878416,0.32587512086737375,0.5081185646631324
ensemble,sentinel2,treatment_0003,True,,,,,,,0.9987909019069925,0.8369362112355518,,,,3.0974233981411365,2.278709526372561,1.391891041814585,0.05765778801712741,0.1828822004276353,0.5322449685378569,0.12152494425979238,0.32799334768524513,2.266041330627999,1.6576622691343168,1.4357772534550717,0.05362591971886406,0.18748182773692967,0.598766709155072,0.12987486360852135,0.3662595164476402
Kimi-K3-thinking-low [noguide],sentinel2,treatment_0003,True,,,,,,,1.377929316074813,1.1811714271172185,,,,4.029837973884644,2.735590896224286,2.50352427346809,0.061134970600429876,0.19626650093942438,0.7872072241218878,0.1594642810631297,0.5504084082966126,2.948185711400344,1.990023633980685,2.58246019072874,0.05685995141644878,0.20120275365023882,0.885594992669313,0.170420993645805,0.6146231894461721
gpt-oss-120b [noguide],sentinel2,treatment_0003,True,,,,,,,0.9863526827358711,0.8390431588840622,,,,3.0013840223041583,2.024604296588123,1.5308613851349269,0.061134970600429876,0.12305008034286853,0.5656230916509819,0.1462460405027012,0.43791757476277854,2.1957799659256745,1.4728117443401794,1.5791293204272567,0.05685995141644878,0.1261448840396333,0.6363165407469459,0.1562945342560329,0.48900832992032606
Kimi-K3-thinking-low [anon],sentinel2,treatment_0003,True,,,,,,,1.5074219232155894,1.2663539542072875,,,,4.961497444286155,3.1311313802955607,1.9874412232134124,0.05428240784830926,0.19626650093942438,0.7872072241218878,0.32309540942979764,0.6184537955901682,3.629777665302353,2.2777621670283037,2.0501050837633463,0.05048657164155109,0.20120275365023882,0.885594992669313,0.34529513663079153,0.6906072629724025
gpt-oss-120b [anon],sentinel2,treatment_0003,True,,,,,,,1.5964064025171567,1.3739995961252018,,,,4.961497444286155,2.735590896224286,3.079110535898958,0.0022551709430349764,0.22445297845783835,0.7872072241218878,0.36268317461492383,0.6184537955901682,3.629777665302353,1.990023633980685,3.1761946413234363,0.0020974723467987416,0.23009814265070708,0.885594992669313,0.3876029577559194,0.6906072629724025
Kimi-K3-thinking-low [nocal],sentinel2,treatment_0003,True,,,,,,,1.2465362712410504,1.05857220298431,,,,3.600307008396262,2.735590896224286,2.1528574386120614,0.05428240784830926,0.1455650518819395,0.5656230916509819,0.291852756373436,0.4262115189411276,2.633945520290097,1.990023633980685,2.2207368590152217,0.05048657164155109,0.14922612434470195,0.6363165407469459,0.311905816198033,0.4759365576572454
gpt-oss-120b [nocal],sentinel2,treatment_0003,True,,,,,,,1.5964064025171567,1.3739995961252018,,,,4.961497444286155,2.735590896224286,3.079110535898958,0.0022551709430349764,0.22445297845783835,0.7872072241218878,0.36268317461492383,0.6184537955901682,3.629777665302353,1.990023633980685,3.1761946413234363,0.0020974723467987416,0.23009814265070708,0.885594992669313,0.3876029577559194,0.6906072629724025
Kimi-K3-thinking-low [rule],sentinel2,treatment_0003,True,,,,,,,1.5719144040745463,1.3465152364027824,,,,4.961497444286155,2.735590896224286,3.079110535898958,0.05428240784830926,0.22445297845783835,0.7872072241218878,0.18276533746232398,0.5504084082966126,3.629777665302353,1.990023633980685,3.1761946413234363,0.05048657164155109,0.23009814265070708,0.885594992669313,0.19532305420804197,0.6146231894461721
gpt-oss-120b [rule],sentinel2,treatment_0003,True,,,,,,,1.5964064025171567,1.3739995961252018,,,,4.961497444286155,2.735590896224286,3.079110535898958,0.0022551709430349764,0.22445297845783835,0.7872072241218878,0.36268317461492383,0.6184537955901682,3.629777665302353,1.990023633980685,3.1761946413234363,0.0020974723467987416,0.23009814265070708,0.885594992669313,0.3876029577559194,0.6906072629724025
own_mean,sentinel2,treatment_0004,True,,,,,,,0.5763890603985073,0.5878059883190799,,,,0.08529759592149021,0.0032676162563230284,1.0361723302988401,0.30806824243276504,0.1556354594716027,1.0635013633332004,1.0596344295958124,0.8995354458780247,0.09504771944049088,0.0036747174371394705,1.0439959083533399,0.33496757463791055,0.17207699761437967,1.0685888880771635,1.0651172999986593,0.9189788009935563
shc,sentinel2,treatment_0004,True,,,,,,,3.2316311752619202,3.4211634435139646,5,1.0000,3.231631,4.168290932869059,3.1548821622095775,7.269112668256024,0.11980129610049282,4.944074845941599,3.8339968362781227,0.6278467528768343,1.7350439075636548,4.644756312925152,3.5479381861802457,7.32399781494842,0.13026188378381262,5.466373526693879,3.852337718993785,0.6310954226847652,1.772546681901659
DeepSeek-V4-Flash-thinking-low,sentinel2,treatment_0004,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
GLM-5.3,sentinel2,treatment_0004,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kimi-K3-thinking-low,sentinel2,treatment_0004,True,,,,,,,9.071872283354079,9.515910869292643,,,,8.682622291630038,6.72768469856407,18.06730612409136,0.08210876696401408,11.747185751080643,11.659293569518391,3.4115380497558077,12.197239015228309,9.675107940230747,7.565864022603822,18.203722601894434,0.08927818820029074,12.988174168838482,11.71506871619629,3.4291903838804423,12.460880932496634
gpt-oss-120b,sentinel2,treatment_0004,True,,,,,,,4.270032525010443,4.510392183472936,,,,5.303287079631288,4.126836155603319,9.977473824011717,0.15064855807165525,5.989058594794946,5.340588807566458,0.9084437970621202,2.3639233833420445,5.909490613558766,4.640984617415847,10.052808344116468,0.16380260984211653,6.621750756722312,5.36613684976235,0.9131443612080602,2.4150193151575663
gpt-oss-120b (default effort),sentinel2,treatment_0004,True,,,,,,,2.9737555996182157,3.1403159306424158,,,,2.7527601311327343,2.158387289559373,5.908851804191607,0.08511906484655835,5.989058594794946,3.4951485875076376,1.5844113748050066,1.8163079501078634,3.0674202456033526,2.427293411120777,5.953466355218299,0.09255133369782952,6.621750756722312,3.5118685048823006,1.5926096005234422,1.8555672373710128
persistence,sentinel2,treatment_0004,True,,,,,,,3.2316311752619202,3.4211634435139646,,,,4.168290932869059,3.1548821622095775,7.269112668256024,0.11980129610049282,4.944074845941599,3.8339968362781227,0.6278467528768343,1.7350439075636548,4.644756312925152,3.5479381861802457,7.32399781494842,0.13026188378381262,5.466373526693879,3.852337718993785,0.6310954226847652,1.772546681901659
last3_mean,sentinel2,treatment_0004,True,,,,,,,0.25700535173251415,0.27697840600964263,,,,0.1861574322542753,0.5877343502969826,0.45457145870865345,0.29113331035217005,0.3355181288545259,0.19957021713674095,6.614565911253106e-08,0.0013578501111062191,0.2074365543543847,0.6609581713467432,0.4580036824658052,0.31655394952388183,0.3709627128322625,0.20052491118119337,6.648791684453324e-08,0.0013871998849532435
linear9,sentinel2,treatment_0004,True,,,,,,,0.9274694594853099,1.0092642501185243,,,,1.257857341405896,2.3934096457456,1.0977975329840994,1.0933392284260959,1.000085676938269,0.4570483840335781,0.10953577867216485,0.010682087676774877,1.4016394060173953,2.691596402245863,1.1060864096855854,1.1888053981490907,1.1057360657330262,0.45923478928243594,0.11010255006252395,0.010912979772274293
linear4,sentinel2,treatment_0004,True,,,,,,,1.7551352583046862,1.8682394606959645,,,,2.9740122657203174,1.8611169035379564,4.223100469652237,0.15571761160052533,2.521689031155827,1.4420758491732864,0.26916312511830637,0.5942068104790342,3.313963077047821,2.0929871201221775,4.254986822134541,0.1693142735983894,2.7880836338429846,1.448974379648458,0.2705558568860084,0.6070505222873378
holt_damped,sentinel2,treatment_0004,True,,,,,,,1.30517177520984,1.3831064572176095,,,,1.637222715922794,1.8763187138064232,0.6084017221563527,0.1490338767340606,1.2096710248407634,0.3187980576876877,2.7183204943579646,1.923607596172674,1.8243689483096224,2.1100828721590097,0.6129954352121815,0.16204694075011264,1.3374622901645916,0.3203231079252635,2.7323859102860335,1.9651861529340613
ensemble,sentinel2,treatment_0004,True,,,,,,,6.384155845034216,6.716055864573821,,,,6.8893536526931385,5.348210467469093,13.724355083499121,0.0025800529229905666,8.627943052713363,8.195458293577262,1.9602213673307118,6.325124790068048,7.676855907055187,6.01452579514822,13.827980281840848,0.0028053332054835817,9.539410498991424,8.234663317937564,1.9703641481028176,6.461841634309027
Kimi-K3-thinking-low [noguide],sentinel2,treatment_0004,True,,,,,,,4.543655092416044,4.723625834453493,,,,1.620271928513693,1.5480796526784997,11.90163292297861,0.04386506116485251,8.061737501893772,7.820720561547644,2.236766864964828,3.116166245586453,1.805480565014054,1.740949624292762,11.991495729990715,0.04769518933111396,8.913390236331367,7.858132934248127,2.248340576142429,3.1835218202773765
gpt-oss-120b [noguide],sentinel2,treatment_0004,True,,,,,,,4.270032525010443,4.510392183472936,,,,5.303287079631288,4.126836155603319,9.977473824011717,0.15064855807165525,5.989058594794946,5.340588807566458,0.9084437970621202,2.3639233833420445,5.909490613558766,4.640984617415847,10.052808344116468,0.16380260984211653,6.621750756722312,5.36613684976235,0.9131443612080602,2.4150193151575663
Kimi-K3-thinking-low [anon],sentinel2,treatment_0004,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
gpt-oss-120b [anon],sentinel2,treatment_0004,True,,,,,,,0.30650470983957806,0.32670338584683944,,,,0.19012569492851086,0.5448412806928659,0.4676517689038311,0.2941408260819772,0.30500933542255004,0.20877995265173516,3.282747266316172e-05,0.4414559925624911,0.21185841775220043,0.6127212002820777,0.4711827550239573,0.3198240699418238,0.3372309296484335,0.20977870376929847,3.2997331978070694e-05,0.4509980130249464
Kimi-K3-thinking-low [nocal],sentinel2,treatment_0004,True,,,,,,,6.46776427574303,6.805998022060024,,,,7.940450588150272,4.596413890042125,13.995340759682001,0.029202255824906435,8.627943052713363,6.634927230268336,2.4471749433289327,7.470661485934303,8.848100718199026,5.169065442542011,14.101012024616393,0.031752084312161956,9.539410498991424,6.666667064012027,2.4598373698154754,7.632138973991669
gpt-oss-120b [nocal],sentinel2,treatment_0004,True,,,,,,,4.925969269038717,5.223704667523415,,,,7.231431215210514,4.358463024438138,10.9183597812781,0.1739303821813875,7.877272169313453,5.546568425377886,0.9378057711682148,2.3639233833420445,8.058035374515967,4.901469088984465,11.000798423459662,0.1891173131481072,8.709437739245374,5.573101822589295,0.9426582630868839,2.4150193151575663
Kimi-K3-thinking-low [rule],sentinel2,treatment_0004,True,,,,,,,7.104089070815073,7.420214473504854,,,,2.3421117330530463,2.8698788747469335,16.25859733412188,0.16176956346093,14.588437842897644,9.644521229671945,3.4967345026338976,7.470661485934303,2.609831807058257,3.227427309771655,16.38135722799349,0.17589465858223782,16.129579932572245,9.690658208985115,3.5148276690841587,7.632138973991669
gpt-oss-120b [rule],sentinel2,treatment_0004,True,,,,,,,3.438339423559488,3.6317005443678916,,,,5.303287079631288,3.6825544082411845,9.07897505117945,0.03816893645327275,3.217769913824174,2.0394464730042223,1.782590142800266,2.3639233833420445,5.909490613558766,4.1413513202454,9.147525491961122,0.041501700952027445,3.5576994321514124,2.0492026752556964,1.7918138056611397,2.4150193151575663
own_mean,sentinel2,treatment_0005,True,,,,,,,1.7603621511927532,1.4580852842826888,,,,0.024220537071148622,0.0672629240562474,4.82899729728019,0.16080353314806467,1.4452013740111505,3.8673764182284724,1.707603827087424,1.9814312986593285,0.027174060043069437,0.07510248314351507,3.520219683808849,0.17768950108899964,1.3984795344777508,3.0317466163632316,1.6114802065714378,1.8227901887646567
shc,sentinel2,treatment_0005,True,,,,,,,2.166909869965854,1.8898922356340127,5,1.0000,2.16691,1.4253139555733454,1.1190494530268473,6.419840684202309,0.25617234139528927,4.871150858988,2.8892805756568722,0.11825574270633624,0.23621534817783352,1.599120898731504,1.2494757529783986,4.67990519608994,0.28307298132197584,4.71367167797605,2.2649894041046625,0.11159894681760342,0.21730302705196705
DeepSeek-V4-Flash-thinking-low,sentinel2,treatment_0005,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
GLM-5.3,sentinel2,treatment_0005,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kimi-K3-thinking-low,sentinel2,treatment_0005,True,,,,,,,3.060233118964667,2.571135626334762,,,,0.7067355119574931,0.5660436763414233,9.48813504488435,0.04428011218415332,7.192955637353444,5.573995304704897,0.4918671605530378,0.41785250373853894,0.7929169027130732,0.6320166162472471,6.916615953885567,0.04892996371492869,6.960414951257543,4.369613809768356,0.4641792088541246,0.3843976042372535
gpt-oss-120b,sentinel2,treatment_0005,True,,,,,,,1.7169134215480375,1.508195525052829,,,,1.0935773567000393,1.483720342125377,5.11215857799208,0.03825229215609157,3.057033826454623,1.9806919930264435,0.4177871147972749,0.5520858691323707,1.2269313709028646,1.656649388167831,3.7266372592785917,0.04226916272087129,2.9582031399798634,1.5527209142642373,0.3942692417155897,0.5078837233927811
gpt-oss-120b (default effort),sentinel2,treatment_0005,True,,,,,,,3.6463290352409508,3.1178748443277025,,,,0.7067355119574931,0.4908569908759953,8.780806716224836,0.04121109775609764,11.09810291920117,7.3562608008958765,0.3579241705898918,0.33873407442624787,0.7929169027130732,0.5480668496111415,6.400991083508183,0.045538672293153615,10.73931293114787,5.766782536885191,0.33777607382322855,0.31161370463977894
persistence,sentinel2,treatment_0005,True,,,,,,,2.166909869965854,1.8898922356340127,,,,1.4253139555733454,1.1190494530268473,6.419840684202309,0.25617234139528927,4.871150858988,2.8892805756568722,0.11825574270633624,0.23621534817783352,1.599120898731504,1.2494757529783986,4.67990519608994,0.28307298132197584,4.71367167797605,2.2649894041046625,0.11159894681760342,0.21730302705196705
