site_id,sensor,period_id,seq,valid_pixel_fraction,fill_method,arm
counterfactual_0006_05,sentinel1,before_P03,3,1.0,none,
counterfactual_0006_05,sentinel1,before_P04,4,1.0,none,
counterfactual_0006_05,sentinel1,before_P05,5,1.0,none,
counterfactual_0006_05,sentinel1,before_P06,6,1.0,none,
counterfactual_0006_05,sentinel1,before_P07,7,1.0,none,
counterfactual_0006_05,sentinel1,before_P08,8,1.0,none,
counterfactual_0006_05,sentinel1,before_P09,9,1.0,none,
counterfactual_0006_05,sentinel1,before_P10,10,1.0,none,
counterfactual_0006_05,sentinel1,after_P01,11,1.0,none,
counterfactual_0006_05,sentinel1,after_P02,12,,generated_s2_to_s1,B
counterfactual_0006_05,sentinel1,after_P03,13,1.0,none,
counterfactual_0006_05,sentinel1,after_P04,14,1.0,none,
counterfactual_0006_05,sentinel1,after_P05,15,,still_missing,
counterfactual_0006_05,sentinel1,after_P06,16,1.0,none,
counterfactual_0006_05,sentinel1,after_P07,17,1.0,none,
counterfactual_0006_05,sentinel1,after_P08,18,1.0,none,
counterfactual_0006_05,sentinel1,after_P09,19,1.0,none,
counterfactual_0006_05,sentinel1,after_P10,20,1.0,none,
counterfactual_0006_05,sentinel2,before_P01,1,0.0,generated_s1_to_s2,A
counterfactual_0006_05,sentinel2,before_P02,2,0.0135280854818155,generated_s1_to_s2,A
counterfactual_0006_05,sentinel2,before_P03,3,0.0,generated_s1_to_s2,A
counterfactual_0006_05,sentinel2,before_P04,4,1.0,none,
counterfactual_0006_05,sentinel2,before_P05,5,1.0,none,
counterfactual_0006_05,sentinel2,before_P06,6,0.1697872757572787,generated_s1_to_s2,A
counterfactual_0006_05,sentinel2,before_P07,7,0.7564944613273209,generated_s1_to_s2,A
counterfactual_0006_05,sentinel2,before_P08,8,1.0,none,
counterfactual_0006_05,sentinel2,before_P09,9,0.895892559552985,generated_s1_to_s2,A
counterfactual_0006_05,sentinel2,before_P10,10,1.0,none,
counterfactual_0006_05,sentinel2,after_P01,11,1.0,none,
counterfactual_0006_05,sentinel2,after_P02,12,1.0,none,
counterfactual_0006_05,sentinel2,after_P03,13,0.0,generated_s1_to_s2,A
counterfactual_0006_05,sentinel2,after_P04,14,1.0,none,
counterfactual_0006_05,sentinel2,after_P05,15,,still_missing,
counterfactual_0006_05,sentinel2,after_P06,16,0.8398196255269091,generated_s1_to_s2,A
counterfactual_0006_05,sentinel2,after_P07,17,0.0203901578276639,generated_s1_to_s2,A
counterfactual_0006_05,sentinel2,after_P08,18,0.3345750416625821,generated_s1_to_s2,A
counterfactual_0006_05,sentinel2,after_P09,19,0.9998039407901186,generated_s1_to_s2,A
counterfactual_0006_05,sentinel2,after_P10,20,1.0,none,
counterfactual_0007_01,sentinel1,before_P01,1,1.0,none,
counterfactual_0007_01,sentinel1,before_P02,2,1.0,none,
counterfactual_0007_01,sentinel1,before_P03,3,1.0,none,
counterfactual_0007_01,sentinel1,before_P04,4,1.0,none,
counterfactual_0007_01,sentinel1,before_P05,5,1.0,none,
counterfactual_0007_01,sentinel1,before_P06,6,1.0,none,
counterfactual_0007_01,sentinel1,before_P07,7,1.0,none,
counterfactual_0007_01,sentinel1,before_P08,8,1.0,none,
counterfactual_0007_01,sentinel1,before_P09,9,1.0,none,
counterfactual_0007_01,sentinel1,before_P10,10,1.0,none,
counterfactual_0007_01,sentinel1,after_P01,11,1.0,none,
counterfactual_0007_01,sentinel1,after_P02,12,1.0,none,
counterfactual_0007_01,sentinel1,after_P03,13,1.0,none,
counterfactual_0007_01,sentinel1,after_P04,14,1.0,none,
counterfactual_0007_01,sentinel1,after_P05,15,1.0,none,
counterfactual_0007_01,sentinel1,after_P06,16,1.0,none,
counterfactual_0007_01,sentinel1,after_P07,17,1.0,none,
counterfactual_0007_01,sentinel1,after_P08,18,1.0,none,
counterfactual_0007_01,sentinel1,after_P09,19,1.0,none,
counterfactual_0007_01,sentinel1,after_P10,20,1.0,none,
counterfactual_0007_01,sentinel2,before_P01,1,1.0,none,
counterfactual_0007_01,sentinel2,before_P02,2,0.907656112145868,generated_s1_to_s2,A
counterfactual_0007_01,sentinel2,before_P03,3,0.0,generated_s1_to_s2,A
counterfactual_0007_01,sentinel2,before_P04,4,0.8255073032055681,generated_s1_to_s2,A
counterfactual_0007_01,sentinel2,before_P05,5,1.0,none,
counterfactual_0007_01,sentinel2,before_P06,6,0.693069306930693,generated_s1_to_s2,A
counterfactual_0007_01,sentinel2,before_P07,7,0.9978433486913048,generated_s1_to_s2,A
counterfactual_0007_01,sentinel2,before_P08,8,1.0,none,
counterfactual_0007_01,sentinel2,before_P09,9,1.0,none,
counterfactual_0007_01,sentinel2,before_P10,10,1.0,none,
counterfactual_0007_01,sentinel2,after_P01,11,1.0,none,
counterfactual_0007_01,sentinel2,after_P02,12,1.0,none,
counterfactual_0007_01,sentinel2,after_P03,13,0.0,generated_s1_to_s2,A
counterfactual_0007_01,sentinel2,after_P04,14,0.0443093814331928,generated_s1_to_s2,A
counterfactual_0007_01,sentinel2,after_P05,15,0.6318008038427605,generated_s1_to_s2,A
counterfactual_0007_01,sentinel2,after_P06,16,1.0,none,
counterfactual_0007_01,sentinel2,after_P07,17,0.7706107244387805,generated_s1_to_s2,A
counterfactual_0007_01,sentinel2,after_P08,18,0.6487599254975003,generated_s1_to_s2,A
counterfactual_0007_01,sentinel2,after_P09,19,1.0,none,
counterfactual_0007_01,sentinel2,after_P10,20,1.0,none,
counterfactual_0007_02,sentinel1,before_P01,1,1.0,none,
counterfactual_0007_02,sentinel1,before_P02,2,,generated_s2_to_s1,B
counterfactual_0007_02,sentinel1,before_P03,3,,generated_s2_to_s1,B
counterfactual_0007_02,sentinel1,before_P04,4,1.0,none,
counterfactual_0007_02,sentinel1,before_P05,5,,generated_s2_to_s1,B
counterfactual_0007_02,sentinel1,before_P06,6,,generated_s2_to_s1,B
counterfactual_0007_02,sentinel1,before_P07,7,1.0,none,
counterfactual_0007_02,sentinel1,before_P08,8,1.0,none,
counterfactual_0007_02,sentinel1,before_P09,9,1.0,none,
counterfactual_0007_02,sentinel1,before_P10,10,1.0,none,
counterfactual_0007_02,sentinel1,after_P01,11,1.0,none,
counterfactual_0007_02,sentinel1,after_P02,12,1.0,none,
counterfactual_0007_02,sentinel1,after_P03,13,1.0,none,
counterfactual_0007_02,sentinel1,after_P04,14,1.0,none,
counterfactual_0007_02,sentinel1,after_P05,15,1.0,none,
counterfactual_0007_02,sentinel1,after_P06,16,,generated_s2_to_s1,B
counterfactual_0007_02,sentinel1,after_P07,17,1.0,none,
counterfactual_0007_02,sentinel1,after_P08,18,1.0,none,
counterfactual_0007_02,sentinel1,after_P09,19,1.0,none,
counterfactual_0007_02,sentinel1,after_P10,20,1.0,none,
counterfactual_0007_02,sentinel2,before_P01,1,1.0,none,
counterfactual_0007_02,sentinel2,before_P02,2,1.0,none,
counterfactual_0007_02,sentinel2,before_P03,3,0.0,chipmean_fallback,
counterfactual_0007_02,sentinel2,before_P04,4,1.0,none,
counterfactual_0007_02,sentinel2,before_P05,5,1.0,none,
counterfactual_0007_02,sentinel2,before_P06,6,0.0823448681501813,chipmean_fallback,
counterfactual_0007_02,sentinel2,before_P07,7,0.8372708557984512,generated_s1_to_s2,A
counterfactual_0007_02,sentinel2,before_P08,8,1.0,none,
counterfactual_0007_02,sentinel2,before_P09,9,1.0,none,
counterfactual_0007_02,sentinel2,before_P10,10,1.0,none,
counterfactual_0007_02,sentinel2,after_P01,11,1.0,none,
counterfactual_0007_02,sentinel2,after_P02,12,1.0,none,
counterfactual_0007_02,sentinel2,after_P03,13,0.8606019017743358,generated_s1_to_s2,A
counterfactual_0007_02,sentinel2,after_P04,14,0.1332222331144005,generated_s1_to_s2,A
counterfactual_0007_02,sentinel2,after_P05,15,0.0744044701499853,generated_s1_to_s2,A
counterfactual_0007_02,sentinel2,after_P06,16,1.0,none,
counterfactual_0007_02,sentinel2,after_P07,17,1.0,none,
counterfactual_0007_02,sentinel2,after_P08,18,0.752965395549456,generated_s1_to_s2,A
counterfactual_0007_02,sentinel2,after_P09,19,1.0,none,
counterfactual_0007_02,sentinel2,after_P10,20,1.0,none,
counterfactual_0007_03,sentinel1,before_P01,1,1.0,none,
counterfactual_0007_03,sentinel1,before_P02,2,,generated_s2_to_s1,B
counterfactual_0007_03,sentinel1,before_P03,3,,generated_s2_to_s1,B
counterfactual_0007_03,sentinel1,before_P04,4,1.0,none,
counterfactual_0007_03,sentinel1,before_P05,5,,generated_s2_to_s1,B
counterfactual_0007_03,sentinel1,before_P06,6,,generated_s2_to_s1,B
counterfactual_0007_03,sentinel1,before_P07,7,1.0,none,
counterfactual_0007_03,sentinel1,before_P08,8,1.0,none,
counterfactual_0007_03,sentinel1,before_P09,9,1.0,none,
counterfactual_0007_03,sentinel1,before_P10,10,1.0,none,
counterfactual_0007_03,sentinel1,after_P01,11,1.0,none,
counterfactual_0007_03,sentinel1,after_P02,12,1.0,none,
counterfactual_0007_03,sentinel1,after_P03,13,1.0,none,
counterfactual_0007_03,sentinel1,after_P04,14,1.0,none,
counterfactual_0007_03,sentinel1,after_P05,15,1.0,none,
counterfactual_0007_03,sentinel1,after_P06,16,,generated_s2_to_s1,B
counterfactual_0007_03,sentinel1,after_P07,17,1.0,none,
counterfactual_0007_03,sentinel1,after_P08,18,1.0,none,
counterfactual_0007_03,sentinel1,after_P09,19,1.0,none,
counterfactual_0007_03,sentinel1,after_P10,20,1.0,none,
counterfactual_0007_03,sentinel2,before_P01,1,1.0,none,
counterfactual_0007_03,sentinel2,before_P02,2,1.0,none,
counterfactual_0007_03,sentinel2,before_P03,3,0.0,chipmean_fallback,
counterfactual_0007_03,sentinel2,before_P04,4,1.0,none,
counterfactual_0007_03,sentinel2,before_P05,5,1.0,none,
counterfactual_0007_03,sentinel2,before_P06,6,0.0,chipmean_fallback,
counterfactual_0007_03,sentinel2,before_P07,7,1.0,none,
counterfactual_0007_03,sentinel2,before_P08,8,1.0,none,
counterfactual_0007_03,sentinel2,before_P09,9,0.3986864032937947,generated_s1_to_s2,A
counterfactual_0007_03,sentinel2,before_P10,10,1.0,none,
counterfactual_0007_03,sentinel2,after_P01,11,1.0,none,
counterfactual_0007_03,sentinel2,after_P02,12,1.0,none,
counterfactual_0007_03,sentinel2,after_P03,13,0.8388393294775022,generated_s1_to_s2,A
counterfactual_0007_03,sentinel2,after_P04,14,0.0,generated_s1_to_s2,A
counterfactual_0007_03,sentinel2,after_P05,15,0.0149004999509851,generated_s1_to_s2,A
counterfactual_0007_03,sentinel2,after_P06,16,1.0,none,
counterfactual_0007_03,sentinel2,after_P07,17,1.0,none,
counterfactual_0007_03,sentinel2,after_P08,18,0.6916968924615233,generated_s1_to_s2,A
counterfactual_0007_03,sentinel2,after_P09,19,1.0,none,
counterfactual_0007_03,sentinel2,after_P10,20,0.5273012449759827,generated_s1_to_s2,A
counterfactual_0007_04,sentinel1,before_P01,1,1.0,none,
counterfactual_0007_04,sentinel1,before_P02,2,,generated_s2_to_s1,B
counterfactual_0007_04,sentinel1,before_P03,3,,generated_s2_to_s1,B
counterfactual_0007_04,sentinel1,before_P04,4,1.0,none,
counterfactual_0007_04,sentinel1,before_P05,5,,generated_s2_to_s1,B
counterfactual_0007_04,sentinel1,before_P06,6,,generated_s2_to_s1,B
counterfactual_0007_04,sentinel1,before_P07,7,1.0,none,
counterfactual_0007_04,sentinel1,before_P08,8,1.0,none,
counterfactual_0007_04,sentinel1,before_P09,9,1.0,none,
counterfactual_0007_04,sentinel1,before_P10,10,1.0,none,
counterfactual_0007_04,sentinel1,after_P01,11,1.0,none,
counterfactual_0007_04,sentinel1,after_P02,12,1.0,none,
counterfactual_0007_04,sentinel1,after_P03,13,1.0,none,
counterfactual_0007_04,sentinel1,after_P04,14,1.0,none,
counterfactual_0007_04,sentinel1,after_P05,15,1.0,none,
counterfactual_0007_04,sentinel1,after_P06,16,,generated_s2_to_s1,B
counterfactual_0007_04,sentinel1,after_P07,17,1.0,none,
counterfactual_0007_04,sentinel1,after_P08,18,1.0,none,
counterfactual_0007_04,sentinel1,after_P09,19,1.0,none,
counterfactual_0007_04,sentinel1,after_P10,20,1.0,none,
counterfactual_0007_04,sentinel2,before_P01,1,0.8860895990589158,generated_s1_to_s2,A
counterfactual_0007_04,sentinel2,before_P02,2,1.0,none,
counterfactual_0007_04,sentinel2,before_P03,3,0.0,chipmean_fallback,
counterfactual_0007_04,sentinel2,before_P04,4,0.7473777080678364,generated_s1_to_s2,A
counterfactual_0007_04,sentinel2,before_P05,5,1.0,none,
counterfactual_0007_04,sentinel2,before_P06,6,0.7584550534261347,chipmean_fallback,
counterfactual_0007_04,sentinel2,before_P07,7,0.9996078815802372,generated_s1_to_s2,A
counterfactual_0007_04,sentinel2,before_P08,8,1.0,none,
counterfactual_0007_04,sentinel2,before_P09,9,0.638662876188609,generated_s1_to_s2,A
counterfactual_0007_04,sentinel2,before_P10,10,1.0,none,
counterfactual_0007_04,sentinel2,after_P01,11,1.0,none,
counterfactual_0007_04,sentinel2,after_P02,12,1.0,none,
counterfactual_0007_04,sentinel2,after_P03,13,0.0,generated_s1_to_s2,A
counterfactual_0007_04,sentinel2,after_P04,14,0.1964513283011469,generated_s1_to_s2,A
counterfactual_0007_04,sentinel2,after_P05,15,0.0,generated_s1_to_s2,A
counterfactual_0007_04,sentinel2,after_P06,16,1.0,none,
counterfactual_0007_04,sentinel2,after_P07,17,0.0006862072345848,generated_s1_to_s2,A
counterfactual_0007_04,sentinel2,after_P08,18,0.9603960396039604,generated_s1_to_s2,A
counterfactual_0007_04,sentinel2,after_P09,19,1.0,none,
counterfactual_0007_04,sentinel2,after_P10,20,1.0,none,
counterfactual_0007_05,sentinel1,before_P01,1,1.0,none,
counterfactual_0007_05,sentinel1,before_P02,2,1.0,none,
counterfactual_0007_05,sentinel1,before_P03,3,1.0,none,
counterfactual_0007_05,sentinel1,before_P04,4,1.0,none,
counterfactual_0007_05,sentinel1,before_P05,5,1.0,none,
counterfactual_0007_05,sentinel1,before_P06,6,1.0,none,
counterfactual_0007_05,sentinel1,before_P07,7,1.0,none,
counterfactual_0007_05,sentinel1,before_P08,8,1.0,none,
counterfactual_0007_05,sentinel1,before_P09,9,1.0,none,
counterfactual_0007_05,sentinel1,before_P10,10,1.0,none,
counterfactual_0007_05,sentinel1,after_P01,11,1.0,none,
counterfactual_0007_05,sentinel1,after_P02,12,1.0,none,
counterfactual_0007_05,sentinel1,after_P03,13,1.0,none,
counterfactual_0007_05,sentinel1,after_P04,14,1.0,none,
counterfactual_0007_05,sentinel1,after_P05,15,1.0,none,
counterfactual_0007_05,sentinel1,after_P06,16,1.0,none,
counterfactual_0007_05,sentinel1,after_P07,17,1.0,none,
counterfactual_0007_05,sentinel1,after_P08,18,1.0,none,
counterfactual_0007_05,sentinel1,after_P09,19,1.0,none,
counterfactual_0007_05,sentinel1,after_P10,20,1.0,none,
counterfactual_0007_05,sentinel2,before_P01,1,0.8600137241446917,generated_s1_to_s2,A
counterfactual_0007_05,sentinel2,before_P02,2,0.0,generated_s1_to_s2,A
counterfactual_0007_05,sentinel2,before_P03,3,0.0170571512596804,generated_s1_to_s2,A
counterfactual_0007_05,sentinel2,before_P04,4,1.0,none,
counterfactual_0007_05,sentinel2,before_P05,5,1.0,none,
counterfactual_0007_05,sentinel2,before_P06,6,0.5223017351240075,generated_s1_to_s2,A
counterfactual_0007_05,sentinel2,before_P07,7,0.9427507107146358,generated_s1_to_s2,A
counterfactual_0007_05,sentinel2,before_P08,8,1.0,none,
counterfactual_0007_05,sentinel2,before_P09,9,0.9835310263699636,generated_s1_to_s2,A
counterfactual_0007_05,sentinel2,before_P10,10,1.0,none,
counterfactual_0007_05,sentinel2,after_P01,11,1.0,none,
counterfactual_0007_05,sentinel2,after_P02,12,1.0,none,
counterfactual_0007_05,sentinel2,after_P03,13,1.0,none,
counterfactual_0007_05,sentinel2,after_P04,14,0.0678364866189589,generated_s1_to_s2,A
counterfactual_0007_05,sentinel2,after_P05,15,0.4308401137143417,generated_s1_to_s2,A
counterfactual_0007_05,sentinel2,after_P06,16,0.9478482501715518,generated_s1_to_s2,A
counterfactual_0007_05,sentinel2,after_P07,17,0.6302323301637094,generated_s1_to_s2,A
counterfactual_0007_05,sentinel2,after_P08,18,0.1691990981276345,generated_s1_to_s2,A
counterfactual_0007_05,sentinel2,after_P09,19,0.4111361631212626,generated_s1_to_s2,A
counterfactual_0007_05,sentinel2,after_P10,20,0.3862366434663268,generated_s1_to_s2,A
counterfactual_0008_01,sentinel1,before_P01,1,0.9999019703950592,none,
counterfactual_0008_01,sentinel1,before_P02,2,0.9999019703950592,none,
counterfactual_0008_01,sentinel1,before_P03,3,0.9999019703950592,none,
counterfactual_0008_01,sentinel1,before_P04,4,0.9999019703950592,none,
counterfactual_0008_01,sentinel1,before_P05,5,0.9999019703950592,none,
counterfactual_0008_01,sentinel1,before_P06,6,0.9999019703950592,none,
counterfactual_0008_01,sentinel1,before_P07,7,0.9999019703950592,none,
counterfactual_0008_01,sentinel1,before_P08,8,0.9999019703950592,none,
counterfactual_0008_01,sentinel1,before_P09,9,0.9999019703950592,none,
counterfactual_0008_01,sentinel1,before_P10,10,0.9999019703950592,none,
counterfactual_0008_01,sentinel1,after_P01,11,0.9999019703950592,none,
counterfactual_0008_01,sentinel1,after_P02,12,0.9999019703950592,none,
counterfactual_0008_01,sentinel1,after_P03,13,0.9999019703950592,none,
counterfactual_0008_01,sentinel1,after_P04,14,0.9999019703950592,none,
counterfactual_0008_01,sentinel1,after_P05,15,0.9999019703950592,none,
counterfactual_0008_01,sentinel1,after_P06,16,0.9999019703950592,none,
counterfactual_0008_01,sentinel1,after_P07,17,0.9999019703950592,none,
counterfactual_0008_01,sentinel1,after_P08,18,0.9999019703950592,none,
counterfactual_0008_01,sentinel1,after_P09,19,0.9999019703950592,none,
counterfactual_0008_01,sentinel1,after_P10,20,0.9999019703950592,none,
counterfactual_0008_01,sentinel2,before_P01,1,0.99715714145672,generated_s1_to_s2,A
counterfactual_0008_01,sentinel2,before_P02,2,0.2913439858837369,generated_s1_to_s2,A
counterfactual_0008_01,sentinel2,before_P03,3,0.0,generated_s1_to_s2,A
counterfactual_0008_01,sentinel2,before_P04,4,0.9999019703950592,generated_s1_to_s2,A
counterfactual_0008_01,sentinel2,before_P05,5,0.7469855896480737,generated_s1_to_s2,A
counterfactual_0008_01,sentinel2,before_P06,6,0.5522987942358593,generated_s1_to_s2,A
counterfactual_0008_01,sentinel2,before_P07,7,0.8587393392804628,generated_s1_to_s2,A
counterfactual_0008_01,sentinel2,before_P08,8,0.9663758455053426,generated_s1_to_s2,A
counterfactual_0008_01,sentinel2,before_P09,9,0.5156357219880404,generated_s1_to_s2,A
counterfactual_0008_01,sentinel2,before_P10,10,0.9999019703950592,generated_s1_to_s2,A
counterfactual_0008_01,sentinel2,after_P01,11,0.9999019703950592,generated_s1_to_s2,A
counterfactual_0008_01,sentinel2,after_P02,12,0.9999019703950592,generated_s1_to_s2,A
counterfactual_0008_01,sentinel2,after_P03,13,0.7342417410057838,generated_s1_to_s2,A
counterfactual_0008_01,sentinel2,after_P04,14,0.3017351240074502,generated_s1_to_s2,A
counterfactual_0008_01,sentinel2,after_P05,15,0.0,generated_s1_to_s2,A
counterfactual_0008_01,sentinel2,after_P06,16,0.1168512890893049,generated_s1_to_s2,A
counterfactual_0008_01,sentinel2,after_P07,17,0.0,generated_s1_to_s2,A
counterfactual_0008_01,sentinel2,after_P08,18,0.5550436231741986,generated_s1_to_s2,A
counterfactual_0008_01,sentinel2,after_P09,19,0.9234388785413196,generated_s1_to_s2,A
counterfactual_0008_01,sentinel2,after_P10,20,0.9999019703950592,generated_s1_to_s2,A
counterfactual_0008_02,sentinel1,before_P01,1,1.0,none,
counterfactual_0008_02,sentinel1,before_P02,2,1.0,none,
counterfactual_0008_02,sentinel1,before_P03,3,1.0,none,
counterfactual_0008_02,sentinel1,before_P04,4,1.0,none,
counterfactual_0008_02,sentinel1,before_P05,5,1.0,none,
counterfactual_0008_02,sentinel1,before_P06,6,1.0,none,
counterfactual_0008_02,sentinel1,before_P07,7,1.0,none,
counterfactual_0008_02,sentinel1,before_P08,8,1.0,none,
counterfactual_0008_02,sentinel1,before_P09,9,1.0,none,
counterfactual_0008_02,sentinel1,before_P10,10,1.0,none,
counterfactual_0008_02,sentinel1,after_P01,11,1.0,none,
counterfactual_0008_02,sentinel1,after_P02,12,1.0,none,
counterfactual_0008_02,sentinel1,after_P03,13,1.0,none,
counterfactual_0008_02,sentinel1,after_P04,14,1.0,none,
counterfactual_0008_02,sentinel1,after_P05,15,1.0,none,
counterfactual_0008_02,sentinel1,after_P06,16,1.0,none,
counterfactual_0008_02,sentinel1,after_P07,17,1.0,none,
counterfactual_0008_02,sentinel1,after_P08,18,1.0,none,
counterfactual_0008_02,sentinel1,after_P09,19,1.0,none,
counterfactual_0008_02,sentinel1,after_P10,20,1.0,none,
counterfactual_0008_02,sentinel2,before_P01,1,0.4122144887756102,generated_s1_to_s2,A
counterfactual_0008_02,sentinel2,before_P02,2,0.999411822370356,generated_s1_to_s2,A
counterfactual_0008_02,sentinel2,before_P03,3,0.0,generated_s1_to_s2,A
counterfactual_0008_02,sentinel2,before_P04,4,0.9715714145671992,generated_s1_to_s2,A
counterfactual_0008_02,sentinel2,before_P05,5,1.0,none,
counterfactual_0008_02,sentinel2,before_P06,6,0.0,generated_s1_to_s2,A
counterfactual_0008_02,sentinel2,before_P07,7,0.6461131261641015,generated_s1_to_s2,A
counterfactual_0008_02,sentinel2,before_P08,8,1.0,none,
counterfactual_0008_02,sentinel2,before_P09,9,0.859621605724929,generated_s1_to_s2,A
counterfactual_0008_02,sentinel2,before_P10,10,1.0,none,
counterfactual_0008_02,sentinel2,after_P01,11,1.0,none,
counterfactual_0008_02,sentinel2,after_P02,12,1.0,none,
counterfactual_0008_02,sentinel2,after_P03,13,0.0565630820507793,generated_s1_to_s2,A
counterfactual_0008_02,sentinel2,after_P04,14,0.0,generated_s1_to_s2,A
counterfactual_0008_02,sentinel2,after_P05,15,0.0,generated_s1_to_s2,A
counterfactual_0008_02,sentinel2,after_P06,16,0.1529261837074796,generated_s1_to_s2,A
counterfactual_0008_02,sentinel2,after_P07,17,0.0215665130869522,generated_s1_to_s2,A
counterfactual_0008_02,sentinel2,after_P08,18,0.0,generated_s1_to_s2,A
counterfactual_0008_02,sentinel2,after_P09,19,0.9152043917263012,generated_s1_to_s2,A
counterfactual_0008_02,sentinel2,after_P10,20,1.0,none,
counterfactual_0008_03,sentinel1,before_P01,1,1.0,none,
counterfactual_0008_03,sentinel1,before_P02,2,1.0,none,
counterfactual_0008_03,sentinel1,before_P03,3,1.0,none,
counterfactual_0008_03,sentinel1,before_P04,4,1.0,none,
counterfactual_0008_03,sentinel1,before_P05,5,1.0,none,
counterfactual_0008_03,sentinel1,before_P06,6,1.0,none,
counterfactual_0008_03,sentinel1,before_P07,7,1.0,none,
counterfactual_0008_03,sentinel1,before_P08,8,1.0,none,
counterfactual_0008_03,sentinel1,before_P09,9,1.0,none,
counterfactual_0008_03,sentinel1,before_P10,10,1.0,none,
counterfactual_0008_03,sentinel1,after_P01,11,1.0,none,
counterfactual_0008_03,sentinel1,after_P02,12,1.0,none,
counterfactual_0008_03,sentinel1,after_P03,13,1.0,none,
counterfactual_0008_03,sentinel1,after_P04,14,1.0,none,
counterfactual_0008_03,sentinel1,after_P05,15,1.0,none,
counterfactual_0008_03,sentinel1,after_P06,16,1.0,none,
counterfactual_0008_03,sentinel1,after_P07,17,1.0,none,
counterfactual_0008_03,sentinel1,after_P08,18,1.0,none,
counterfactual_0008_03,sentinel1,after_P09,19,1.0,none,
counterfactual_0008_03,sentinel1,after_P10,20,1.0,none,
counterfactual_0008_03,sentinel2,before_P01,1,0.9605920988138418,generated_s1_to_s2,A
counterfactual_0008_03,sentinel2,before_P02,2,0.0074502499754925,generated_s1_to_s2,A
counterfactual_0008_03,sentinel2,before_P03,3,0.0,generated_s1_to_s2,A
counterfactual_0008_03,sentinel2,before_P04,4,0.8521713557494364,generated_s1_to_s2,A
counterfactual_0008_03,sentinel2,before_P05,5,0.2643858445250465,generated_s1_to_s2,A
counterfactual_0008_03,sentinel2,before_P06,6,0.9654935790608764,generated_s1_to_s2,A
counterfactual_0008_03,sentinel2,before_P07,7,0.917557102244878,generated_s1_to_s2,A
counterfactual_0008_03,sentinel2,before_P08,8,1.0,none,
counterfactual_0008_03,sentinel2,before_P09,9,0.1864523085971963,generated_s1_to_s2,A
counterfactual_0008_03,sentinel2,before_P10,10,1.0,none,
counterfactual_0008_03,sentinel2,after_P01,11,1.0,none,
counterfactual_0008_03,sentinel2,after_P02,12,1.0,none,
counterfactual_0008_03,sentinel2,after_P03,13,0.3251641995882756,generated_s1_to_s2,A
counterfactual_0008_03,sentinel2,after_P04,14,0.322811489069699,generated_s1_to_s2,A
counterfactual_0008_03,sentinel2,after_P05,15,0.0,generated_s1_to_s2,A
counterfactual_0008_03,sentinel2,after_P06,16,0.1915498480541123,generated_s1_to_s2,A
counterfactual_0008_03,sentinel2,after_P07,17,0.0856778747181648,generated_s1_to_s2,A
counterfactual_0008_03,sentinel2,after_P08,18,0.5831781197921773,generated_s1_to_s2,A
counterfactual_0008_03,sentinel2,after_P09,19,0.9886285658268796,generated_s1_to_s2,A
counterfactual_0008_03,sentinel2,after_P10,20,1.0,none,
counterfactual_0008_04,sentinel1,before_P01,1,1.0,none,
counterfactual_0008_04,sentinel1,before_P02,2,1.0,none,
counterfactual_0008_04,sentinel1,before_P03,3,1.0,none,
counterfactual_0008_04,sentinel1,before_P04,4,1.0,none,
counterfactual_0008_04,sentinel1,before_P05,5,1.0,none,
counterfactual_0008_04,sentinel1,before_P06,6,1.0,none,
counterfactual_0008_04,sentinel1,before_P07,7,1.0,none,
counterfactual_0008_04,sentinel1,before_P08,8,1.0,none,
counterfactual_0008_04,sentinel1,before_P09,9,1.0,none,
counterfactual_0008_04,sentinel1,before_P10,10,1.0,none,
counterfactual_0008_04,sentinel1,after_P01,11,1.0,none,
counterfactual_0008_04,sentinel1,after_P02,12,1.0,none,
counterfactual_0008_04,sentinel1,after_P03,13,1.0,none,
counterfactual_0008_04,sentinel1,after_P04,14,1.0,none,
counterfactual_0008_04,sentinel1,after_P05,15,1.0,none,
counterfactual_0008_04,sentinel1,after_P06,16,1.0,none,
counterfactual_0008_04,sentinel1,after_P07,17,1.0,none,
counterfactual_0008_04,sentinel1,after_P08,18,1.0,none,
counterfactual_0008_04,sentinel1,after_P09,19,1.0,none,
counterfactual_0008_04,sentinel1,after_P10,20,1.0,none,
counterfactual_0008_04,sentinel2,before_P01,1,1.0,none,
counterfactual_0008_04,sentinel2,before_P02,2,1.0,none,
counterfactual_0008_04,sentinel2,before_P03,3,0.4683854524066268,generated_s1_to_s2,A
counterfactual_0008_04,sentinel2,before_P04,4,0.3976080776394471,generated_s1_to_s2,A
counterfactual_0008_04,sentinel2,before_P05,5,1.0,none,
counterfactual_0008_04,sentinel2,before_P06,6,0.0,generated_s1_to_s2,A
counterfactual_0008_04,sentinel2,before_P07,7,0.6476815998431527,generated_s1_to_s2,A
counterfactual_0008_04,sentinel2,before_P08,8,1.0,none,
counterfactual_0008_04,sentinel2,before_P09,9,0.9301048916772864,generated_s1_to_s2,A
counterfactual_0008_04,sentinel2,before_P10,10,1.0,none,
counterfactual_0008_04,sentinel2,after_P01,11,1.0,none,
counterfactual_0008_04,sentinel2,after_P02,12,1.0,none,
counterfactual_0008_04,sentinel2,after_P03,13,0.0,generated_s1_to_s2,A
counterfactual_0008_04,sentinel2,after_P04,14,0.5817076757180668,generated_s1_to_s2,A
