fill,sensor,site,group,matched_treatment,n,m,T0,post_period,k,observed,valid_frac,delta_rms,delta_raw_rms,y_post_rms,l0_rms,note,delta_ch1,delta_ch2,delta_ch3,delta_ch4,delta_ch5
chipmean,sentinel1,counterfactual_0015_07,counterfactual,treatment_0015,2,2,10,P12,2,True,1.0,0.2767385420732776,0.32234599031390077,0.6322378154237015,0.6095900471025635,,-0.022535070633730447,0.011069916157652293,-0.010428098183955169,0.01111840699807245,-0.009777444061987758
chipmean,sentinel1,counterfactual_0015_08,counterfactual,treatment_0015,2,2,10,P11,1,True,0.9998039407901186,0.21824769561757823,0.28140846026573324,0.627822828921946,0.6154518437763788,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.023864440089137635,-0.011238167944852686,-0.0007143068868670175,-0.0046439161866517475,-0.019255377503386142
chipmean,sentinel1,counterfactual_0015_08,counterfactual,treatment_0015,2,2,10,P12,2,True,0.9998039407901186,0.2703258146242995,0.31148785465680445,0.6328284475487328,0.6145686790629946,,-0.025287728503305237,0.01994946295153327,-0.011895294800495292,-0.00720877227701517,-0.003707871723341543
chipmean,sentinel1,counterfactual_0015_09,counterfactual,treatment_0015,2,2,10,P11,1,True,1.0,0.23717978030034745,0.3023046992411902,0.6220760503484755,0.6014860840297306,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.006399328789721189,0.022496306138493155,-0.009009330792289678,-0.013923726599906068,-0.03508876091796896
chipmean,sentinel1,counterfactual_0015_09,counterfactual,treatment_0015,2,2,10,P12,2,True,1.0,0.3010785363294593,0.35616836081782605,0.6179336136116415,0.6021446665393474,,-0.0213792759013134,0.006167758652881687,0.016912286705682875,-0.02170628751145564,-0.019805963634769934
chipmean,sentinel1,counterfactual_0015_10,counterfactual,treatment_0015,2,2,10,P11,1,True,1.0,0.2000882731429373,0.2593352580896807,0.6316580871921976,0.6089864510813341,S1 P11 mixes 22 Sep with 28 Sep acquisitions,0.013438826572854735,0.004555355166412832,0.009959077779484304,-0.0053078451585699205,-0.006416758508221085
chipmean,sentinel1,counterfactual_0015_10,counterfactual,treatment_0015,2,2,10,P12,2,True,1.0,0.254517988084561,0.2874092274476443,0.6314876186109081,0.6107636537402044,,0.025558449864122527,0.0163594933134996,-0.015557167029483029,0.004885980168209005,-0.01627557637741809
chipmean,sentinel1,counterfactual_0016_01,counterfactual,treatment_0016,2,2,10,P11,1,True,1.0,0.24876603629347857,0.31102165273171345,0.6290710057072311,0.5952987707370843,S1 P11 mixes 22 Sep with 28 Sep acquisitions,0.0101837901319236,0.025940087551232584,-0.0013204303081316556,-0.0029196440254094834,-0.001977431085237537
chipmean,sentinel1,counterfactual_0016_01,counterfactual,treatment_0016,2,2,10,P12,2,True,1.0,0.311028023328503,0.3444474383060973,0.6275440178618009,0.5943366987721849,,0.03324732853075816,0.02148700930159375,0.009963669208549873,-0.011982092723207195,0.0005673484335367693
chipmean,sentinel1,counterfactual_0016_02,counterfactual,treatment_0016,2,2,10,P11,1,True,0.99009900990099,0.22901772278010746,0.27910444307731574,0.6347166058610294,0.610490520053776,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.013038726424536096,-0.010406864243785277,0.006065037548542015,0.012262840517240909,-0.00659288669767055
chipmean,sentinel1,counterfactual_0016_02,counterfactual,treatment_0016,2,2,10,P12,2,True,0.99009900990099,0.2769368127886038,0.3102172285098198,0.6307714440760901,0.6095130119887742,,-0.02070703911860646,0.005361847157856002,-0.009122416965670292,-0.014642806424901036,0.010787658711764084
chipmean,sentinel1,counterfactual_0016_03,counterfactual,treatment_0016,2,2,10,P11,1,True,1.0,0.250508111275972,0.3214071589158584,0.6362201606883581,0.5964560694868353,S1 P11 mixes 22 Sep with 28 Sep acquisitions,0.03936268257583202,0.03752000422460389,0.002432882127776106,-0.010975989508420167,-0.0016670267909126104
chipmean,sentinel1,counterfactual_0016_03,counterfactual,treatment_0016,2,2,10,P12,2,True,1.0,0.29986143782345825,0.33916798991158004,0.6171389083406976,0.5963023030232272,,-0.01789672449951759,-0.013647610592430241,-0.02069019168573843,-0.007075880714722871,0.017543523867967675
chipmean,sentinel1,counterfactual_0016_04,counterfactual,treatment_0016,2,2,10,P11,1,True,1.0,0.21701739613522594,0.26613859505244886,0.6228199873024346,0.6060135039277524,S1 P11 mixes 22 Sep with 28 Sep acquisitions,0.009394308751446936,-0.03989803653869613,-0.029062229545933724,0.011154387826548219,0.012830580528530238
chipmean,sentinel1,counterfactual_0016_04,counterfactual,treatment_0016,2,2,10,P12,2,True,1.0,0.26553062158293156,0.3106251401314765,0.6249618137863899,0.6095144727742929,,0.02746837494754852,-0.0004871753475107238,-0.025091749120495423,0.012384326939133689,-0.025533654845373507
chipmean,sentinel1,counterfactual_0016_05,counterfactual,treatment_0016,2,2,10,P11,1,True,1.0,0.21170023504827495,0.2682591438209494,0.6392494811103925,0.6076396142257547,S1 P11 mixes 22 Sep with 28 Sep acquisitions,0.02186110398928343,0.016299335714799426,0.015984400490666437,-0.0015312973114584118,0.008660013625768011
chipmean,sentinel1,counterfactual_0016_05,counterfactual,treatment_0016,2,2,10,P12,2,True,1.0,0.26008100943373824,0.2995109784154456,0.6247816851667798,0.607459273124063,,0.01118219835064455,-0.0006170673279062765,-0.006843477976144782,0.0010899244649658411,-0.019386808195400857
chipmean,sentinel1,counterfactual_0016_06,counterfactual,treatment_0016,2,2,10,P11,1,True,1.0,0.19337906515417969,0.23776522977114828,0.6222747821011454,0.6031434143821094,S1 P11 mixes 22 Sep with 28 Sep acquisitions,0.0071010482020276424,-0.01068991418330404,0.009853513854286691,-0.010627072660172125,-0.0002870858309222911
