cache,sensor,repr,site,test,own_hist_rmse,arm,test_rmse,train_rmse,n_blocks,C1,C2,n_donors,w_blocks_total,C3
histfill,sentinel2,gram,treatment_0003,P09,1.24855399800929,H1_m4_diff,1.424837724165325,0.8415933178233292,4,False,False,,,
histfill,sentinel2,gram,treatment_0004,P09,1.569958147832136,H0_own_mean,1.569958147832136,,0,False,False,,,
histfill,sentinel2,gram,treatment_0004,P09,1.569958147832136,L_last_period,2.052437776618605,,0,False,False,,,
histfill,sentinel2,gram,treatment_0004,P09,1.569958147832136,H1_m2,1.5472971467963337,0.5341327469854101,6,False,True,,,
histfill,sentinel2,gram,treatment_0004,P09,1.569958147832136,H1_m2_diff,1.6840996052561594,0.3486723467904221,6,False,False,,,
histfill,sentinel2,gram,treatment_0004,P09,1.569958147832136,H1_m3,1.2894741737224054,0.6777211837340325,5,False,True,,,
histfill,sentinel2,gram,treatment_0004,P09,1.569958147832136,H1_m3_diff,1.7901186053819482,0.8568612403545068,5,False,False,,,
histfill,sentinel2,gram,treatment_0004,P09,1.569958147832136,H1_m4,1.2730656280721693,0.7518416557787322,4,False,True,,,
histfill,sentinel2,gram,treatment_0004,P09,1.569958147832136,H1_m4_diff,1.5101972621424773,1.1032675326487154,4,True,True,,,
histfill,sentinel2,gram,treatment_0005,P09,0.7044018625312344,H0_own_mean,0.7044018625312344,,0,False,False,,,
histfill,sentinel2,gram,treatment_0005,P09,0.7044018625312344,L_last_period,1.9079287762575374,,0,False,False,,,
histfill,sentinel2,gram,treatment_0005,P09,0.7044018625312344,H1_m2,0.7874395412886606,0.8505359911510554,6,True,False,,,
histfill,sentinel2,gram,treatment_0005,P09,0.7044018625312344,H1_m2_diff,0.6468564867018521,0.5114718582076604,6,True,True,,,
histfill,sentinel2,gram,treatment_0005,P09,0.7044018625312344,H1_m3,1.1931812637133097,0.7426883081086161,5,False,False,,,
histfill,sentinel2,gram,treatment_0005,P09,0.7044018625312344,H1_m3_diff,1.8260953630293324,0.6043571852570351,5,False,False,,,
histfill,sentinel2,gram,treatment_0005,P09,0.7044018625312344,H1_m4,1.4207408756751216,0.6743144940914989,4,False,False,,,
histfill,sentinel2,gram,treatment_0005,P09,0.7044018625312344,H1_m4_diff,1.8315642904619505,0.5502057160550233,4,False,False,,,
histfill,sentinel2,gram,treatment_0006,P09,0.7240237413922317,H0_own_mean,0.7240237413922317,,0,False,False,,,
histfill,sentinel2,gram,treatment_0006,P09,0.7240237413922317,L_last_period,0.4121691667556069,,0,False,True,,,
histfill,sentinel2,gram,treatment_0006,P09,0.7240237413922317,H1_m2,0.5431464016631579,0.45707785995778016,6,True,True,,,
histfill,sentinel2,gram,treatment_0006,P09,0.7240237413922317,H1_m2_diff,0.685897793494208,0.3857506458119698,6,False,True,,,
histfill,sentinel2,gram,treatment_0006,P09,0.7240237413922317,H1_m3,0.49602860578696495,0.47404109286773993,5,True,True,,,
histfill,sentinel2,gram,treatment_0006,P09,0.7240237413922317,H1_m3_diff,0.6468349461904046,0.3497079175683431,5,False,True,,,
histfill,sentinel2,gram,treatment_0006,P09,0.7240237413922317,H1_m4,0.4504526776426353,0.5513085215060032,4,True,True,,,
histfill,sentinel2,gram,treatment_0006,P09,0.7240237413922317,H1_m4_diff,0.6319279822266586,0.6122676633683085,4,True,True,,,
histfill,sentinel2,gram,treatment_0007,P09,1.0677906584819266,H0_own_mean,1.0677906584819266,,0,False,False,,,
histfill,sentinel2,gram,treatment_0007,P09,1.0677906584819266,L_last_period,1.392402102807591,,0,False,False,,,
histfill,sentinel2,gram,treatment_0007,P09,1.0677906584819266,H1_m2,1.5237994138106101,1.4225859111427606,6,True,False,,,
histfill,sentinel2,gram,treatment_0007,P09,1.0677906584819266,H1_m2_diff,0.5827721697679663,1.4516816395901058,6,True,True,,,
histfill,sentinel2,gram,treatment_0007,P09,1.0677906584819266,H1_m3,1.330106751557334,1.2214456721435747,5,True,False,,,
histfill,sentinel2,gram,treatment_0007,P09,1.0677906584819266,H1_m3_diff,0.8765157996037862,1.1722769756836517,5,True,True,,,
histfill,sentinel2,gram,treatment_0007,P09,1.0677906584819266,H1_m4,1.1647712946017974,1.0889603513271868,4,True,False,,,
histfill,sentinel2,gram,treatment_0007,P09,1.0677906584819266,H1_m4_diff,1.4726861305120251,1.0917237490491585,4,True,False,,,
histfill,sentinel2,gram,treatment_0008,P09,0.38509819238147813,H0_own_mean,0.38509819238147813,,0,False,False,,,
histfill,sentinel2,gram,treatment_0008,P09,0.38509819238147813,L_last_period,1.1168438163751382,,0,False,False,,,
histfill,sentinel2,gram,treatment_0008,P09,0.38509819238147813,H1_m2,1.1168438163751377,0.6851229616797605,6,False,False,,,
histfill,sentinel2,gram,treatment_0008,P09,0.38509819238147813,H1_m2_diff,1.5685524567878548,0.39501027181997966,6,False,False,,,
histfill,sentinel2,gram,treatment_0008,P09,0.38509819238147813,H1_m3,1.1168438163751375,0.6383140142975979,5,False,False,,,
histfill,sentinel2,gram,treatment_0008,P09,0.38509819238147813,H1_m3_diff,1.548362273139152,0.45304034954128214,5,False,False,,,
histfill,sentinel2,gram,treatment_0008,P09,0.38509819238147813,H1_m4,1.0290153454175812,0.6458361787327682,4,False,False,,,
histfill,sentinel2,gram,treatment_0008,P09,0.38509819238147813,H1_m4_diff,1.8097549672605802,0.434915461785134,4,False,False,,,
histfill,sentinel2,gram,treatment_0009,P09,0.3830504434021061,H0_own_mean,0.3830504434021061,,0,False,False,,,
histfill,sentinel2,gram,treatment_0009,P09,0.3830504434021061,L_last_period,0.7161417866350754,,0,False,False,,,
histfill,sentinel2,gram,treatment_0009,P09,0.3830504434021061,H1_m2,0.7161417866350753,0.5519440263599434,6,True,False,,,
histfill,sentinel2,gram,treatment_0009,P09,0.3830504434021061,H1_m2_diff,1.2688769638017063,0.3407467603827792,6,False,False,,,
histfill,sentinel2,gram,treatment_0009,P09,0.3830504434021061,H1_m3,0.7161417866350742,0.47404895641520656,5,False,False,,,
histfill,sentinel2,gram,treatment_0009,P09,0.3830504434021061,H1_m3_diff,1.2737527789944636,0.3594916862479045,5,False,False,,,
histfill,sentinel2,gram,treatment_0009,P09,0.3830504434021061,H1_m4,0.5917678687894072,0.5771218495318254,4,True,False,,,
histfill,sentinel2,gram,treatment_0009,P09,0.3830504434021061,H1_m4_diff,1.2298243364718418,0.31000774762428,4,False,False,,,
histfill,sentinel2,gram,treatment_0010,P09,0.22870099001611788,H0_own_mean,0.22870099001611788,,0,False,False,,,
histfill,sentinel2,gram,treatment_0010,P09,0.22870099001611788,L_last_period,0.7318891596269789,,0,False,False,,,
histfill,sentinel2,gram,treatment_0010,P09,0.22870099001611788,H1_m2,0.3801117914863088,0.5929346194300328,6,True,False,,,
histfill,sentinel2,gram,treatment_0010,P09,0.22870099001611788,H1_m2_diff,0.7091355815245411,0.6559834406649213,6,True,False,,,
histfill,sentinel2,gram,treatment_0010,P09,0.22870099001611788,H1_m3,0.4441898492071866,0.5565811654447438,5,True,False,,,
histfill,sentinel2,gram,treatment_0010,P09,0.22870099001611788,H1_m3_diff,0.780288787180125,0.5997543607577476,5,True,False,,,
histfill,sentinel2,gram,treatment_0010,P09,0.22870099001611788,H1_m4,0.5431348547162699,0.5794372104287441,4,True,False,,,
histfill,sentinel2,gram,treatment_0010,P09,0.22870099001611788,H1_m4_diff,1.157648640227398,0.6873778995065092,4,False,False,,,
histfill,sentinel2,gram,treatment_0001,P10,0.9866999544509523,H0_own_mean,0.9866999544509523,,0,False,False,,,
histfill,sentinel2,gram,treatment_0001,P10,0.9866999544509523,L_last_period,0.8562975259635758,,0,False,True,,,
histfill,sentinel2,gram,treatment_0001,P10,0.9866999544509523,H1_m2,0.8467951827106448,0.20238323447665754,7,False,True,,,
histfill,sentinel2,gram,treatment_0001,P10,0.9866999544509523,H1_m2_diff,0.8225921280891766,0.18013909968428918,7,False,True,,,
histfill,sentinel2,gram,treatment_0001,P10,0.9866999544509523,H1_m3,0.9450216539761419,0.3923186670400473,6,False,True,,,
histfill,sentinel2,gram,treatment_0001,P10,0.9866999544509523,H1_m3_diff,0.9063449027687001,0.344035095518321,6,False,True,,,
histfill,sentinel2,gram,treatment_0001,P10,0.9866999544509523,H1_m4,0.8199453535777347,0.43136611437429423,5,False,True,,,
histfill,sentinel2,gram,treatment_0001,P10,0.9866999544509523,H1_m4_diff,0.7800556767677904,0.578691115333133,5,True,True,,,
histfill,sentinel2,gram,treatment_0002,P10,1.733416297889059,H0_own_mean,1.733416297889059,,0,False,False,,,
histfill,sentinel2,gram,treatment_0002,P10,1.733416297889059,L_last_period,2.1539905059311937,,0,False,False,,,
histfill,sentinel2,gram,treatment_0002,P10,1.733416297889059,H1_m2,0.7248684535065983,1.0541048132325261,7,True,True,,,
histfill,sentinel2,gram,treatment_0002,P10,1.733416297889059,H1_m2_diff,2.2495588053405564,1.6119027025924806,7,True,False,,,
histfill,sentinel2,gram,treatment_0002,P10,1.733416297889059,H1_m3,0.7248684535065983,0.8685178475095593,6,True,True,,,
histfill,sentinel2,gram,treatment_0002,P10,1.733416297889059,H1_m3_diff,2.2495588053405515,1.5239602958746121,6,True,False,,,
histfill,sentinel2,gram,treatment_0002,P10,1.733416297889059,H1_m4,0.7248684535065986,0.7687057077676107,5,True,True,,,
histfill,sentinel2,gram,treatment_0002,P10,1.733416297889059,H1_m4_diff,1.997593205580767,1.2786787588869886,5,False,False,,,
histfill,sentinel2,gram,treatment_0003,P10,1.7518412568790767,H0_own_mean,1.7518412568790767,,0,False,False,,,
histfill,sentinel2,gram,treatment_0003,P10,1.7518412568790767,L_last_period,0.781396167869195,,0,False,True,,,
histfill,sentinel2,gram,treatment_0003,P10,1.7518412568790767,H1_m2,1.5781504648187936,0.6527413540977299,7,False,True,,,
histfill,sentinel2,gram,treatment_0003,P10,1.7518412568790767,H1_m2_diff,1.7182131135349354,0.5499045381362504,7,False,True,,,
histfill,sentinel2,gram,treatment_0003,P10,1.7518412568790767,H1_m3,1.445681684518829,0.921059842870381,6,False,True,,,
histfill,sentinel2,gram,treatment_0003,P10,1.7518412568790767,H1_m3_diff,1.7029400828188268,0.6627692238727656,6,False,True,,,
histfill,sentinel2,gram,treatment_0003,P10,1.7518412568790767,H1_m4,1.494510827104019,0.8070428759787891,5,False,True,,,
histfill,sentinel2,gram,treatment_0003,P10,1.7518412568790767,H1_m4_diff,0.90781447388096,0.9506104277306485,5,True,True,,,
histfill,sentinel2,gram,treatment_0004,P10,0.7588368568206341,H0_own_mean,0.7588368568206341,,0,False,False,,,
histfill,sentinel2,gram,treatment_0004,P10,0.7588368568206341,L_last_period,1.7371187715979761,,0,False,False,,,
histfill,sentinel2,gram,treatment_0004,P10,0.7588368568206341,H1_m2,1.2196127638405436,1.0324092561100315,7,True,False,,,
histfill,sentinel2,gram,treatment_0004,P10,0.7588368568206341,H1_m2_diff,1.4920068514898723,1.2731570023691148,7,True,False,,,
histfill,sentinel2,gram,treatment_0004,P10,0.7588368568206341,H1_m3,0.4915899956316686,0.9110766686109154,6,True,True,,,
histfill,sentinel2,gram,treatment_0004,P10,0.7588368568206341,H1_m3_diff,1.546163679886479,1.0865638754396283,6,True,False,,,
histfill,sentinel2,gram,treatment_0004,P10,0.7588368568206341,H1_m4,0.560397644180178,0.8443515087833172,5,True,True,,,
histfill,sentinel2,gram,treatment_0004,P10,0.7588368568206341,H1_m4_diff,1.4469115184996366,1.0457766574333718,5,True,False,,,
histfill,sentinel2,gram,treatment_0005,P10,1.4541864929801982,H0_own_mean,1.4541864929801982,,0,False,False,,,
histfill,sentinel2,gram,treatment_0005,P10,1.4541864929801982,L_last_period,1.905565506329457,,0,False,False,,,
histfill,sentinel2,gram,treatment_0005,P10,1.4541864929801982,H1_m2,1.4323144769882306,0.840165525697801,7,False,True,,,
histfill,sentinel2,gram,treatment_0005,P10,1.4541864929801982,H1_m2_diff,1.2709018067382771,0.589763350546439,7,False,True,,,
histfill,sentinel2,gram,treatment_0005,P10,1.4541864929801982,H1_m3,1.4864709280464714,0.7419150238552713,6,False,False,,,
histfill,sentinel2,gram,treatment_0005,P10,1.4541864929801982,H1_m3_diff,1.2709018067382543,0.5511022449725074,6,False,True,,,
histfill,sentinel2,gram,treatment_0005,P10,1.4541864929801982,H1_m4,0.6647390859554055,0.7611270699051934,5,True,True,,,
histfill,sentinel2,gram,treatment_0005,P10,1.4541864929801982,H1_m4_diff,1.6639342248336475,1.1165418132960248,5,True,False,,,
histfill,sentinel2,gram,treatment_0006,P10,1.4593961534101845,H0_own_mean,1.4593961534101845,,0,False,False,,,
histfill,sentinel2,gram,treatment_0006,P10,1.4593961534101845,L_last_period,0.8907269903145983,,0,False,True,,,
histfill,sentinel2,gram,treatment_0006,P10,1.4593961534101845,H1_m2,1.1028471175007337,0.554782118138699,7,False,True,,,
histfill,sentinel2,gram,treatment_0006,P10,1.4593961534101845,H1_m2_diff,0.6256400391664697,0.20214370152141206,7,False,True,,,
histfill,sentinel2,gram,treatment_0006,P10,1.4593961534101845,H1_m3,1.0575454947891991,0.4585049123115357,6,False,True,,,
histfill,sentinel2,gram,treatment_0006,P10,1.4593961534101845,H1_m3_diff,0.58022355222844,0.4898841784331924,6,True,True,,,
histfill,sentinel2,gram,treatment_0006,P10,1.4593961534101845,H1_m4,0.9862179112420169,0.45630499453120177,5,False,True,,,
histfill,sentinel2,gram,treatment_0006,P10,1.4593961534101845,H1_m4_diff,0.4974350592490494,0.42533210528841786,5,True,True,,,
histfill,sentinel2,gram,treatment_0007,P10,1.9109129808463459,H0_own_mean,1.9109129808463459,,0,False,False,,,
histfill,sentinel2,gram,treatment_0007,P10,1.9109129808463459,L_last_period,1.1822961424351268,,0,False,True,,,
histfill,sentinel2,gram,treatment_0007,P10,1.9109129808463459,H1_m2,0.5262810544362354,1.5401381653526536,7,True,True,,,
histfill,sentinel2,gram,treatment_0007,P10,1.9109129808463459,H1_m2_diff,0.8208544855794995,0.5726592526024621,7,True,True,,,
histfill,sentinel2,gram,treatment_0007,P10,1.9109129808463459,H1_m3,0.7957329628756795,1.268143090550852,6,True,True,,,
histfill,sentinel2,gram,treatment_0007,P10,1.9109129808463459,H1_m3_diff,0.8208544855795608,1.0880062302628892,6,True,True,,,
histfill,sentinel2,gram,treatment_0007,P10,1.9109129808463459,H1_m4,1.0499055651776024,1.131066578953416,5,True,True,,,
histfill,sentinel2,gram,treatment_0007,P10,1.9109129808463459,H1_m4_diff,0.8208544855795636,1.0148582949723834,5,True,True,,,
histfill,sentinel2,gram,treatment_0008,P10,1.027027728806615,H0_own_mean,1.027027728806615,,0,False,False,,,
histfill,sentinel2,gram,treatment_0008,P10,1.027027728806615,L_last_period,0.821074886662934,,0,False,True,,,
histfill,sentinel2,gram,treatment_0008,P10,1.027027728806615,H1_m2,0.9704052426918061,0.768345845554908,7,True,True,,,
histfill,sentinel2,gram,treatment_0008,P10,1.027027728806615,H1_m2_diff,0.5721315104848415,0.3649691032829133,7,False,True,,,
histfill,sentinel2,gram,treatment_0008,P10,1.027027728806615,H1_m3,0.9681269277375131,0.6527699859380554,6,True,True,,,
histfill,sentinel2,gram,treatment_0008,P10,1.027027728806615,H1_m3_diff,0.5446320101463271,0.6563417201399206,6,True,True,,,
histfill,sentinel2,gram,treatment_0008,P10,1.027027728806615,H1_m4,0.9538874407994019,0.6466014136623804,5,True,True,,,
histfill,sentinel2,gram,treatment_0008,P10,1.027027728806615,H1_m4_diff,0.5430013786426676,0.5718434604769688,5,True,True,,,
histfill,sentinel2,gram,treatment_0009,P10,1.1256038173267109,H0_own_mean,1.1256038173267109,,0,False,False,,,
histfill,sentinel2,gram,treatment_0009,P10,1.1256038173267109,L_last_period,0.8673567348688833,,0,False,True,,,
histfill,sentinel2,gram,treatment_0009,P10,1.1256038173267109,H1_m2,0.9702844028334752,0.54759497225603,7,False,True,,,
histfill,sentinel2,gram,treatment_0009,P10,1.1256038173267109,H1_m2_diff,0.7584528622295706,0.4152129586699424,7,False,True,,,
histfill,sentinel2,gram,treatment_0009,P10,1.1256038173267109,H1_m3,0.9629697429897437,0.5276736104193812,6,False,True,,,
histfill,sentinel2,gram,treatment_0009,P10,1.1256038173267109,H1_m3_diff,0.7605518894001843,0.4400623625512631,6,False,True,,,
histfill,sentinel2,gram,treatment_0009,P10,1.1256038173267109,H1_m4,0.9525535058461604,0.48479473823667907,5,False,True,,,
histfill,sentinel2,gram,treatment_0009,P10,1.1256038173267109,H1_m4_diff,0.7624699548379947,0.43941592393972684,5,False,True,,,
histfill,sentinel2,gram,treatment_0010,P10,0.8579863544252038,H0_own_mean,0.8579863544252038,,0,False,False,,,
histfill,sentinel2,gram,treatment_0010,P10,0.8579863544252038,L_last_period,0.7516789860957115,,0,False,True,,,
histfill,sentinel2,gram,treatment_0010,P10,0.8579863544252038,H1_m2,1.1782182515301058,0.5907902026384132,7,False,False,,,
histfill,sentinel2,gram,treatment_0010,P10,0.8579863544252038,H1_m2_diff,0.48716193584089346,0.5222086611624551,7,True,True,,,
histfill,sentinel2,gram,treatment_0010,P10,0.8579863544252038,H1_m3,1.120606440104756,0.49157493608139946,6,False,False,,,
histfill,sentinel2,gram,treatment_0010,P10,0.8579863544252038,H1_m3_diff,0.3782012444808161,0.6497773545094656,6,True,True,,,
histfill,sentinel2,gram,treatment_0010,P10,0.8579863544252038,H1_m4,0.9168609526631,0.4923327360993192,5,False,False,,,
histfill,sentinel2,gram,treatment_0010,P10,0.8579863544252038,H1_m4_diff,0.38232557811674617,0.5939009939120388,5,True,True,,,
chipmean,sentinel1,latent980,treatment_0001,P09,0.7405479122306758,P1_m3,0.83983327448021,0.6739012127657926,5,True,False,,,
chipmean,sentinel1,latent980,treatment_0002,P09,0.7285589298227204,P1_m3,0.8277672629011332,0.623928784822777,5,True,False,,,
chipmean,sentinel1,latent980,treatment_0003,P09,0.7488356084802665,P1_m3,0.8687820870959576,0.66622417678747,5,True,False,,,
chipmean,sentinel1,latent980,treatment_0004,P09,0.6522762410655776,P1_m3,0.7393333717671752,0.6149821234279923,5,True,False,,,
chipmean,sentinel1,latent980,treatment_0005,P09,0.6694594003706416,P1_m3,0.7759719263504383,0.5928531066231121,5,True,False,,,
chipmean,sentinel1,latent980,treatment_0006,P09,0.7844007357186885,P1_m3,0.889876259236674,0.6807730969743074,5,True,False,,,
chipmean,sentinel1,latent980,treatment_0007,P09,0.589883929959075,P1_m3,0.7015074168420081,0.5545658612295207,5,True,False,,,
chipmean,sentinel1,latent980,treatment_0008,P09,0.6469887267094593,P1_m3,0.7533537258023871,0.6014254874386203,5,True,False,,,
chipmean,sentinel1,latent980,treatment_0009,P09,0.66845976442502,P1_m3,0.7844646816805019,0.6284667171567235,5,True,False,,,
chipmean,sentinel1,latent980,treatment_0010,P09,0.6599268884028048,P1_m3,0.7703947844736434,0.603820796705712,5,True,False,,,
chipmean,sentinel1,latent980,treatment_0001,P10,0.7269207557699362,P1_m3,0.8211879622616853,0.6311256897760363,6,True,False,,,
chipmean,sentinel1,latent980,treatment_0002,P10,0.7331579190230583,P1_m3,0.8263414189725306,0.5934604917020758,6,True,False,,,
chipmean,sentinel1,latent980,treatment_0003,P10,0.753285993593817,P1_m3,0.8745956475935113,0.6200504749240218,6,True,False,,,
chipmean,sentinel1,latent980,treatment_0004,P10,0.6462562086575866,P1_m3,0.712260269661118,0.5416574990935178,6,True,False,,,
chipmean,sentinel1,latent980,treatment_0005,P10,0.63521889860006,P1_m3,0.703567207437496,0.5382610107060466,6,True,False,,,
chipmean,sentinel1,latent980,treatment_0006,P10,0.7767372266469,P1_m3,0.8600705332612575,0.664211101751626,6,True,False,,,
chipmean,sentinel1,latent980,treatment_0007,P10,0.5994797237897904,P1_m3,0.6759907933558501,0.4901323211028869,6,True,False,,,
chipmean,sentinel1,latent980,treatment_0008,P10,0.6687783827794316,P1_m3,0.7713843002821963,0.5327870360666948,6,True,False,,,
chipmean,sentinel1,latent980,treatment_0009,P10,0.6844538380922334,P1_m3,0.7592545982272768,0.5716927587436008,6,True,False,,,
chipmean,sentinel1,latent980,treatment_0010,P10,0.6710055631733204,P1_m3,0.7636453324840335,0.5578757090157237,6,True,False,,,
chipmean,sentinel1,latent980,treatment_0001,P09,0.7405479122306758,P1_m3_diff,1.149636308089225,0.8371039648877142,5,True,False,,,
chipmean,sentinel1,latent980,treatment_0002,P09,0.7285589298227204,P1_m3_diff,1.0784042390391533,0.7662653394942751,5,True,False,,,
chipmean,sentinel1,latent980,treatment_0003,P09,0.7488356084802665,P1_m3_diff,1.0808472915088538,0.8204426688531745,5,True,False,,,
chipmean,sentinel1,latent980,treatment_0004,P09,0.6522762410655776,P1_m3_diff,0.8875042718579275,0.744564938298526,5,True,False,,,
chipmean,sentinel1,latent980,treatment_0005,P09,0.6694594003706416,P1_m3_diff,0.9864091912626708,0.7118043433191952,5,True,False,,,
chipmean,sentinel1,latent980,treatment_0006,P09,0.7844007357186885,P1_m3_diff,1.1109669447076371,0.864221025862516,5,True,False,,,
chipmean,sentinel1,latent980,treatment_0007,P09,0.589883929959075,P1_m3_diff,0.8236986182211299,0.6779926510784912,5,True,False,,,
chipmean,sentinel1,latent980,treatment_0008,P09,0.6469887267094593,P1_m3_diff,0.958252443690432,0.7359280243780669,5,True,False,,,
chipmean,sentinel1,latent980,treatment_0009,P09,0.66845976442502,P1_m3_diff,0.9602758874212359,0.7567206713833817,5,True,False,,,
chipmean,sentinel1,latent980,treatment_0010,P09,0.6599268884028048,P1_m3_diff,0.9474772334692511,0.7379595871701035,5,True,False,,,
chipmean,sentinel1,latent980,treatment_0001,P10,0.7269207557699362,P1_m3_diff,1.0868496789836022,0.7885064159078694,6,True,False,,,
chipmean,sentinel1,latent980,treatment_0002,P10,0.7331579190230583,P1_m3_diff,1.0533124429081424,0.749889581069848,6,True,False,,,
chipmean,sentinel1,latent980,treatment_0003,P10,0.753285993593817,P1_m3_diff,1.1102223880773476,0.7255446072446076,6,False,False,,,
chipmean,sentinel1,latent980,treatment_0004,P10,0.6462562086575866,P1_m3_diff,0.9211476797289373,0.6246714698885713,6,True,False,,,
chipmean,sentinel1,latent980,treatment_0005,P10,0.63521889860006,P1_m3_diff,0.9260838317247624,0.6281348984695043,6,True,False,,,
chipmean,sentinel1,latent980,treatment_0006,P10,0.7767372266469,P1_m3_diff,1.1166394459632252,0.8204111671938207,6,True,False,,,
chipmean,sentinel1,latent980,treatment_0007,P10,0.5994797237897904,P1_m3_diff,0.8527913509639395,0.5587008389729747,6,False,False,,,
chipmean,sentinel1,latent980,treatment_0008,P10,0.6687783827794316,P1_m3_diff,0.9796240308878468,0.6307914552658823,6,False,False,,,
chipmean,sentinel1,latent980,treatment_0009,P10,0.6844538380922334,P1_m3_diff,0.986383224707799,0.6773015631755844,6,True,False,,,
chipmean,sentinel1,latent980,treatment_0010,P10,0.6710055631733204,P1_m3_diff,0.9946089581851995,0.6458207952945119,6,False,False,,,
chipmean,sentinel2,latent980,treatment_0001,P09,1.0143449344806668,P1_m3,1.4483190903316088,0.8229107275553573,5,False,False,,,
chipmean,sentinel2,latent980,treatment_0002,P09,1.0690688891447713,P1_m3,1.1662983293288705,0.6577506484196984,5,False,False,,,
chipmean,sentinel2,latent980,treatment_0003,P09,0.752510328546121,P1_m3,0.8614997606997571,0.7172418952814773,5,True,False,,,
chipmean,sentinel2,latent980,treatment_0004,P09,1.2282074153056863,P1_m3,1.4451887899283908,1.1132489797585192,5,True,False,,,
chipmean,sentinel2,latent980,treatment_0005,P09,1.0402817014960961,P1_m3,1.3616166167286687,1.0307622789356983,5,True,False,,,
chipmean,sentinel2,latent980,treatment_0006,P09,0.893519107215024,P1_m3,0.9972798326268126,0.9966691347572251,5,True,False,,,
chipmean,sentinel2,latent980,treatment_0007,P09,0.9569624282222805,P1_m3,0.9742652704604493,0.7379949170747159,5,True,False,,,
chipmean,sentinel2,latent980,treatment_0008,P09,0.8475702666374225,P1_m3,0.8635431000058078,0.862515369197529,5,True,False,,,
chipmean,sentinel2,latent980,treatment_0009,P09,0.8506248839550861,P1_m3,0.7933840518177462,0.7908137217027561,5,True,True,,,
chipmean,sentinel2,latent980,treatment_0010,P09,1.262177925723428,P1_m3,1.2823474399909036,0.9247613707421598,5,True,False,,,
chipmean,sentinel2,latent980,treatment_0001,P10,1.058933619658939,P1_m3,1.187136794981529,0.9569872049833402,6,True,False,,,
chipmean,sentinel2,latent980,treatment_0002,P10,1.0538362766314358,P1_m3,1.1256801196659059,0.7753190457273091,6,True,False,,,
chipmean,sentinel2,latent980,treatment_0003,P10,0.8528252156254349,P1_m3,0.9291772002125659,0.7082889572790205,6,True,False,,,
chipmean,sentinel2,latent980,treatment_0004,P10,0.9454189577083011,P1_m3,1.155887191153904,0.8789944000991984,6,True,False,,,
chipmean,sentinel2,latent980,treatment_0005,P10,0.9513326902735654,P1_m3,1.1179009916311478,0.8254170423615222,6,True,False,,,
chipmean,sentinel2,latent980,treatment_0006,P10,0.8730197251872288,P1_m3,1.0379920897029131,0.6809732439472349,6,False,False,,,
chipmean,sentinel2,latent980,treatment_0007,P10,0.9789663210753872,P1_m3,1.0394014350921073,0.7417527622067245,6,True,False,,,
chipmean,sentinel2,latent980,treatment_0008,P10,1.0025338879059151,P1_m3,0.9711555746313235,0.6804353118007687,6,True,True,,,
chipmean,sentinel2,latent980,treatment_0009,P10,1.0608564739773978,P1_m3,0.9733041720614247,0.7112571290714079,6,True,True,,,
chipmean,sentinel2,latent980,treatment_0010,P10,1.1072973687554368,P1_m3,1.0722963150795664,0.8648358009769275,6,True,True,,,
chipmean,sentinel2,latent980,treatment_0001,P09,1.0143449344806668,P1_m3_diff,1.4769005434971931,1.1326431931702605,5,True,False,,,
chipmean,sentinel2,latent980,treatment_0002,P09,1.0690688891447713,P1_m3_diff,1.3712269993399444,0.8456399938316206,5,False,False,,,
chipmean,sentinel2,latent980,treatment_0003,P09,0.752510328546121,P1_m3_diff,1.1921449194878249,0.9016033633175249,5,True,False,,,
chipmean,sentinel2,latent980,treatment_0004,P09,1.2282074153056863,P1_m3_diff,1.6984010715300093,1.3192481568220795,5,True,False,,,
chipmean,sentinel2,latent980,treatment_0005,P09,1.0402817014960961,P1_m3_diff,1.624255262267764,1.3292760704117241,5,True,False,,,
chipmean,sentinel2,latent980,treatment_0006,P09,0.893519107215024,P1_m3_diff,1.2202993382655463,1.1534920562064532,5,True,False,,,
chipmean,sentinel2,latent980,treatment_0007,P09,0.9569624282222805,P1_m3_diff,1.1114865539922543,0.9692980954374335,5,True,False,,,
chipmean,sentinel2,latent980,treatment_0008,P09,0.8475702666374225,P1_m3_diff,1.1272513411152707,0.9365986336876406,5,True,False,,,
chipmean,sentinel2,latent980,treatment_0009,P09,0.8506248839550861,P1_m3_diff,0.8900482987920386,0.8229746314925475,5,True,False,,,
chipmean,sentinel2,latent980,treatment_0010,P09,1.262177925723428,P1_m3_diff,1.6373606577518662,1.0405429353150295,5,False,False,,,
chipmean,sentinel2,latent980,treatment_0001,P10,1.058933619658939,P1_m3_diff,1.5522222349001484,1.0304540233400208,6,False,False,,,
chipmean,sentinel2,latent980,treatment_0002,P10,1.0538362766314358,P1_m3_diff,1.4945022597731268,0.9936673626238912,6,False,False,,,
chipmean,sentinel2,latent980,treatment_0003,P10,0.8528252156254349,P1_m3_diff,0.8881223731920003,0.9282457103261748,6,True,False,,,
chipmean,sentinel2,latent980,treatment_0004,P10,0.9454189577083011,P1_m3_diff,1.4961706240279022,0.9813788713375078,6,False,False,,,
chipmean,sentinel2,latent980,treatment_0005,P10,0.9513326902735654,P1_m3_diff,1.6202996635492013,0.9962294532098767,6,False,False,,,
chipmean,sentinel2,latent980,treatment_0006,P10,0.8730197251872288,P1_m3_diff,1.006154029513167,0.8515954661848879,6,True,False,,,
