variant,sensor,treatment_site_id,period,latent_gap_norm,treated_latent_present,donors_present
cv,sentinel1,treatment_0003,P17,0.9631205514130368,True,True
cv,sentinel1,treatment_0003,P18,0.9959887168757185,True,True
cv,sentinel1,treatment_0003,P19,0.9331532668258217,True,True
cv,sentinel1,treatment_0003,P20,0.9582270895586582,True,True
cv,sentinel1,treatment_0004,P11,0.987753114479412,True,True
cv,sentinel1,treatment_0004,P12,0.9828853261736253,True,True
cv,sentinel1,treatment_0004,P13,0.9771140000767962,True,True
cv,sentinel1,treatment_0004,P14,0.978240468702801,True,True
cv,sentinel1,treatment_0004,P15,,True,False
cv,sentinel1,treatment_0004,P16,0.984026119579702,True,True
cv,sentinel1,treatment_0004,P17,0.9929998938310647,True,True
cv,sentinel1,treatment_0004,P18,1.0193929084250795,True,True
cv,sentinel1,treatment_0004,P19,0.9955722789108288,True,True
cv,sentinel1,treatment_0004,P20,0.9931985805579717,True,True
cv,sentinel1,treatment_0005,P11,0.9497366172013748,True,True
cv,sentinel1,treatment_0005,P12,0.9617462007668054,True,True
cv,sentinel1,treatment_0005,P13,0.9738581038397113,True,True
cv,sentinel1,treatment_0005,P14,0.9785118391277814,True,True
cv,sentinel1,treatment_0005,P15,,True,False
cv,sentinel1,treatment_0005,P16,0.9717673529580467,True,True
cv,sentinel1,treatment_0005,P17,0.9368657052279019,True,True
cv,sentinel1,treatment_0005,P18,0.9562490230411934,True,True
cv,sentinel1,treatment_0005,P19,0.9382924594167551,True,True
cv,sentinel1,treatment_0005,P20,0.938558881910588,True,True
cv,sentinel1,treatment_0006,P11,1.0140469933577414,True,True
cv,sentinel1,treatment_0006,P12,0.9555849579861554,True,True
cv,sentinel1,treatment_0006,P13,1.0140988642670343,True,True
cv,sentinel1,treatment_0006,P14,1.0067417883295455,True,True
cv,sentinel1,treatment_0006,P15,,False,False
cv,sentinel1,treatment_0006,P16,0.9931972804594165,True,True
cv,sentinel1,treatment_0006,P17,1.005221702462747,True,True
cv,sentinel1,treatment_0006,P18,1.013249058749117,True,True
cv,sentinel1,treatment_0006,P19,1.0124038215428095,True,True
cv,sentinel1,treatment_0006,P20,1.0046084651403229,True,True
cv,sentinel1,treatment_0007,P11,0.9954852029518929,True,True
cv,sentinel1,treatment_0007,P12,1.0188585314713225,True,True
cv,sentinel1,treatment_0007,P13,0.9721142799053419,True,True
cv,sentinel1,treatment_0007,P14,0.9797968127619034,True,True
cv,sentinel1,treatment_0007,P15,,True,False
cv,sentinel1,treatment_0007,P16,1.0142895816003616,True,True
cv,sentinel1,treatment_0007,P17,0.9893375723127636,True,True
cv,sentinel1,treatment_0007,P18,1.0026261175758917,True,True
cv,sentinel1,treatment_0007,P19,1.0076693843704607,True,True
cv,sentinel1,treatment_0007,P20,0.9752602100150378,True,True
cv,sentinel1,treatment_0008,P11,0.973422805552223,True,True
cv,sentinel1,treatment_0008,P12,1.0193968430486502,True,True
cv,sentinel1,treatment_0008,P13,1.0271699733899997,True,True
cv,sentinel1,treatment_0008,P14,0.9902140514929809,True,True
cv,sentinel1,treatment_0008,P15,,True,False
cv,sentinel1,treatment_0008,P16,1.0368295437253665,True,True
cv,sentinel1,treatment_0008,P17,1.018459048756154,True,True
cv,sentinel1,treatment_0008,P18,1.039030965152914,True,True
cv,sentinel1,treatment_0008,P19,1.010984777986375,True,True
cv,sentinel1,treatment_0008,P20,0.9980591331409692,True,True
cv,sentinel1,treatment_0009,P11,0.9776477022836129,True,True
cv,sentinel1,treatment_0009,P12,1.0093217668130086,True,True
cv,sentinel1,treatment_0009,P13,1.010313846566396,True,True
cv,sentinel1,treatment_0009,P14,0.9812326376509128,True,True
cv,sentinel1,treatment_0009,P15,,True,False
cv,sentinel1,treatment_0009,P16,1.0014072952915594,True,True
cv,sentinel1,treatment_0009,P17,0.992458335874285,True,True
cv,sentinel1,treatment_0009,P18,1.007400913971307,True,True
cv,sentinel1,treatment_0009,P19,0.9891412484237453,True,True
cv,sentinel1,treatment_0009,P20,0.9922101281368452,True,True
cv,sentinel1,treatment_0010,P11,1.0027848475402619,True,True
cv,sentinel1,treatment_0010,P12,0.9891119539341756,True,True
cv,sentinel1,treatment_0010,P13,0.9992244160014239,True,True
cv,sentinel1,treatment_0010,P14,1.0048597351535924,True,True
cv,sentinel1,treatment_0010,P15,,True,False
cv,sentinel1,treatment_0010,P16,1.0029873487219592,True,True
cv,sentinel1,treatment_0010,P17,1.0083409526761753,True,True
cv,sentinel1,treatment_0010,P18,1.0260650163101177,True,True
cv,sentinel1,treatment_0010,P19,1.0075411486418282,True,True
cv,sentinel1,treatment_0010,P20,0.9914864568287908,True,True
cv,sentinel2,treatment_0001,P11,1.0804031358649826,True,True
cv,sentinel2,treatment_0001,P12,1.0900509989735323,True,True
cv,sentinel2,treatment_0001,P13,0.9930826645861697,True,True
cv,sentinel2,treatment_0001,P14,0.8907938947412418,True,True
cv,sentinel2,treatment_0001,P15,,False,False
cv,sentinel2,treatment_0001,P16,1.0267601786961242,True,True
cv,sentinel2,treatment_0001,P17,1.0605108714604796,True,True
cv,sentinel2,treatment_0001,P18,1.0990124635411977,True,True
cv,sentinel2,treatment_0001,P19,1.320292872833656,True,True
cv,sentinel2,treatment_0001,P20,1.0241864970623773,True,True
cv,sentinel2,treatment_0002,P11,1.2116591594849582,True,True
cv,sentinel2,treatment_0002,P12,1.2154736249836504,True,True
cv,sentinel2,treatment_0002,P13,1.135948416789518,True,True
cv,sentinel2,treatment_0002,P14,1.2842724859167618,True,True
cv,sentinel2,treatment_0002,P15,,False,False
cv,sentinel2,treatment_0002,P16,1.2104853449267958,True,True
cv,sentinel2,treatment_0002,P17,1.20777212887037,True,True
cv,sentinel2,treatment_0002,P18,1.1513624220787462,True,True
cv,sentinel2,treatment_0002,P19,1.376039933477383,True,True
cv,sentinel2,treatment_0002,P20,1.3029493083401629,True,True
cv,sentinel2,treatment_0003,P11,0.9074521173347871,True,True
cv,sentinel2,treatment_0003,P12,0.9395339238374593,True,True
cv,sentinel2,treatment_0003,P13,0.8919264235585666,True,True
cv,sentinel2,treatment_0003,P14,0.9253523641090013,True,True
cv,sentinel2,treatment_0003,P15,,False,False
cv,sentinel2,treatment_0003,P16,1.0350152345037096,True,True
cv,sentinel2,treatment_0003,P17,1.1672401624456064,True,True
cv,sentinel2,treatment_0003,P18,1.1452370745796023,True,True
cv,sentinel2,treatment_0003,P19,1.0752125295949402,True,True
cv,sentinel2,treatment_0003,P20,1.1086684804929545,True,True
cv,sentinel2,treatment_0004,P11,1.2840444939693467,True,True
cv,sentinel2,treatment_0004,P12,1.254116679134722,True,True
cv,sentinel2,treatment_0004,P13,1.2556807677023885,True,True
cv,sentinel2,treatment_0004,P14,1.242445214559653,True,True
cv,sentinel2,treatment_0004,P15,,True,False
cv,sentinel2,treatment_0004,P16,1.2308451923198716,True,True
cv,sentinel2,treatment_0004,P17,1.249190886931907,True,True
cv,sentinel2,treatment_0004,P18,1.3135672624503187,True,True
cv,sentinel2,treatment_0004,P19,1.2665999825672982,True,True
cv,sentinel2,treatment_0004,P20,1.3979157671826714,True,True
cv,sentinel2,treatment_0005,P11,1.0688563746259883,True,True
cv,sentinel2,treatment_0005,P12,1.0919076572154507,True,True
cv,sentinel2,treatment_0005,P13,0.7973905628818693,True,True
cv,sentinel2,treatment_0005,P14,1.0308423247597942,True,True
cv,sentinel2,treatment_0005,P15,,True,False
cv,sentinel2,treatment_0005,P16,1.063862249938383,True,True
cv,sentinel2,treatment_0005,P17,1.0992613842826655,True,True
cv,sentinel2,treatment_0005,P18,1.0545560649008132,True,True
cv,sentinel2,treatment_0005,P19,1.1458207679053052,True,True
cv,sentinel2,treatment_0005,P20,1.1896544797843485,True,True
cv,sentinel2,treatment_0006,P11,1.0783965540500637,True,True
cv,sentinel2,treatment_0006,P12,1.0989841990007092,True,True
cv,sentinel2,treatment_0006,P13,0.9523260409004219,True,True
cv,sentinel2,treatment_0006,P14,1.1314996594986628,True,True
cv,sentinel2,treatment_0006,P15,,False,False
cv,sentinel2,treatment_0006,P16,1.0851602047843398,True,True
cv,sentinel2,treatment_0006,P17,1.0480356303026694,True,True
cv,sentinel2,treatment_0006,P18,1.030255229736861,True,True
cv,sentinel2,treatment_0006,P19,1.0936988805620593,True,True
cv,sentinel2,treatment_0006,P20,1.3215416711598758,True,True
cv,sentinel2,treatment_0007,P11,1.0736221227695062,True,True
cv,sentinel2,treatment_0007,P12,1.1000027422851892,True,True
cv,sentinel2,treatment_0007,P13,1.1763140523224183,True,True
cv,sentinel2,treatment_0007,P14,1.0717319796890243,True,True
cv,sentinel2,treatment_0007,P15,,True,False
cv,sentinel2,treatment_0007,P16,1.2015912716359323,True,True
cv,sentinel2,treatment_0007,P17,1.1058474956405466,True,True
cv,sentinel2,treatment_0007,P18,1.1654811744035098,True,True
cv,sentinel2,treatment_0007,P19,1.1939609238005462,True,True
cv,sentinel2,treatment_0007,P20,1.3167429764372451,True,True
cv,sentinel2,treatment_0008,P11,1.0765106279683696,True,True
cv,sentinel2,treatment_0008,P12,1.1356766044878746,True,True
cv,sentinel2,treatment_0008,P13,1.0186921635727832,True,True
cv,sentinel2,treatment_0008,P14,0.9560800309144694,True,True
cv,sentinel2,treatment_0008,P15,,True,False
cv,sentinel2,treatment_0008,P16,1.065323196222415,True,True
cv,sentinel2,treatment_0008,P17,1.0200956130359278,True,True
cv,sentinel2,treatment_0008,P18,1.0627991566024113,True,True
cv,sentinel2,treatment_0008,P19,1.0273396645735775,True,True
cv,sentinel2,treatment_0008,P20,1.3444289429517429,True,True
cv,sentinel2,treatment_0009,P11,1.2259408119448598,True,True
cv,sentinel2,treatment_0009,P12,1.2821125090100927,True,True
cv,sentinel2,treatment_0009,P13,0.7432326288249335,True,True
cv,sentinel2,treatment_0009,P14,0.8211164930620889,True,True
cv,sentinel2,treatment_0009,P15,0.700859429950447,True,True
cv,sentinel2,treatment_0009,P16,0.7030527819156349,True,True
cv,sentinel2,treatment_0009,P17,0.7465014933514942,True,True
cv,sentinel2,treatment_0009,P18,0.7591210762498789,True,True
cv,sentinel2,treatment_0009,P19,0.7819909309899767,True,True
cv,sentinel2,treatment_0009,P20,1.401879323847376,True,True
cv,sentinel2,treatment_0010,P11,1.2896259796671938,True,True
cv,sentinel2,treatment_0010,P12,1.3531330325112791,True,True
cv,sentinel2,treatment_0010,P13,1.1984560238549993,True,True
cv,sentinel2,treatment_0010,P14,1.209381412491023,True,True
cv,sentinel2,treatment_0010,P15,,True,False
cv,sentinel2,treatment_0010,P16,1.152437351620258,True,True
cv,sentinel2,treatment_0010,P17,1.2285121889465447,True,True
cv,sentinel2,treatment_0010,P18,1.3297575049966173,True,True
cv,sentinel2,treatment_0010,P19,1.1900515472075417,True,True
cv,sentinel2,treatment_0010,P20,1.395305588699035,True,True
cv_intercept,sentinel1,treatment_0001,P11,1.0075510628569464,True,True
cv_intercept,sentinel1,treatment_0001,P12,0.9654509430055793,True,True
cv_intercept,sentinel1,treatment_0001,P13,1.02922750612718,True,True
cv_intercept,sentinel1,treatment_0001,P14,1.0183403181509714,True,True
cv_intercept,sentinel1,treatment_0001,P15,,False,False
cv_intercept,sentinel1,treatment_0001,P16,0.990143416806911,True,True
cv_intercept,sentinel1,treatment_0001,P17,1.021149446002272,True,True
cv_intercept,sentinel1,treatment_0001,P18,1.0209539948624418,True,True
cv_intercept,sentinel1,treatment_0001,P19,1.0172036225673988,True,True
cv_intercept,sentinel1,treatment_0001,P20,1.0091357642557324,True,True
cv_intercept,sentinel1,treatment_0002,P11,0.959273069739767,True,True
cv_intercept,sentinel1,treatment_0002,P12,0.9245920581703954,True,True
cv_intercept,sentinel1,treatment_0002,P13,0.9748896995168294,True,True
cv_intercept,sentinel1,treatment_0002,P14,0.9766694939004381,True,True
cv_intercept,sentinel1,treatment_0002,P15,,False,False
cv_intercept,sentinel1,treatment_0002,P16,0.9752450884309376,True,True
cv_intercept,sentinel1,treatment_0002,P17,0.9838569023161714,True,True
cv_intercept,sentinel1,treatment_0002,P18,0.9592661011654777,True,True
cv_intercept,sentinel1,treatment_0002,P19,0.987445625964231,True,True
cv_intercept,sentinel1,treatment_0002,P20,0.9741318964210209,True,True
cv_intercept,sentinel1,treatment_0003,P11,0.9646308491821326,True,True
cv_intercept,sentinel1,treatment_0003,P12,0.9830368488317778,True,True
cv_intercept,sentinel1,treatment_0003,P13,0.9703819547442163,True,True
cv_intercept,sentinel1,treatment_0003,P14,0.9374547383687419,True,True
cv_intercept,sentinel1,treatment_0003,P15,,True,False
cv_intercept,sentinel1,treatment_0003,P16,0.9700765249842497,True,True
cv_intercept,sentinel1,treatment_0003,P17,0.9615510900994992,True,True
cv_intercept,sentinel1,treatment_0003,P18,0.9949249578782694,True,True
cv_intercept,sentinel1,treatment_0003,P19,0.9319699090965878,True,True
cv_intercept,sentinel1,treatment_0003,P20,0.955946616562393,True,True
cv_intercept,sentinel1,treatment_0004,P11,0.9873067789563588,True,True
cv_intercept,sentinel1,treatment_0004,P12,0.9823591174901771,True,True
cv_intercept,sentinel1,treatment_0004,P13,0.9767433184610188,True,True
cv_intercept,sentinel1,treatment_0004,P14,0.9777825850554177,True,True
cv_intercept,sentinel1,treatment_0004,P15,,True,False
cv_intercept,sentinel1,treatment_0004,P16,0.9839257964506501,True,True
cv_intercept,sentinel1,treatment_0004,P17,0.9925168965793247,True,True
cv_intercept,sentinel1,treatment_0004,P18,1.0189761667371713,True,True
cv_intercept,sentinel1,treatment_0004,P19,0.9952907834089297,True,True
cv_intercept,sentinel1,treatment_0004,P20,0.9923893498711688,True,True
cv_intercept,sentinel1,treatment_0005,P11,0.9506630232826675,True,True
cv_intercept,sentinel1,treatment_0005,P12,0.962007096184081,True,True
cv_intercept,sentinel1,treatment_0005,P13,0.9750286746330984,True,True
cv_intercept,sentinel1,treatment_0005,P14,0.9807541994718788,True,True
cv_intercept,sentinel1,treatment_0005,P15,,True,False
cv_intercept,sentinel1,treatment_0005,P16,0.9714787131152942,True,True
cv_intercept,sentinel1,treatment_0005,P17,0.9383380962095673,True,True
cv_intercept,sentinel1,treatment_0005,P18,0.9574458924342139,True,True
cv_intercept,sentinel1,treatment_0005,P19,0.938815768014536,True,True
cv_intercept,sentinel1,treatment_0005,P20,0.9407534621706743,True,True
cv_intercept,sentinel1,treatment_0006,P11,1.012764318966014,True,True
cv_intercept,sentinel1,treatment_0006,P12,0.9533660227463827,True,True
cv_intercept,sentinel1,treatment_0006,P13,1.0122475387910466,True,True
cv_intercept,sentinel1,treatment_0006,P14,1.005016961219513,True,True
cv_intercept,sentinel1,treatment_0006,P15,,False,False
cv_intercept,sentinel1,treatment_0006,P16,0.9920061046960102,True,True
cv_intercept,sentinel1,treatment_0006,P17,1.0040787988739017,True,True
cv_intercept,sentinel1,treatment_0006,P18,1.0129271619620719,True,True
cv_intercept,sentinel1,treatment_0006,P19,1.0114870980994135,True,True
cv_intercept,sentinel1,treatment_0006,P20,1.0038925671259946,True,True
cv_intercept,sentinel1,treatment_0007,P11,0.9966612162793049,True,True
cv_intercept,sentinel1,treatment_0007,P12,1.017863863830588,True,True
cv_intercept,sentinel1,treatment_0007,P13,0.9757985394202995,True,True
cv_intercept,sentinel1,treatment_0007,P14,0.9844419824395935,True,True
cv_intercept,sentinel1,treatment_0007,P15,,True,False
cv_intercept,sentinel1,treatment_0007,P16,1.0154644391966978,True,True
cv_intercept,sentinel1,treatment_0007,P17,0.9907737872137444,True,True
cv_intercept,sentinel1,treatment_0007,P18,1.0060232680749062,True,True
cv_intercept,sentinel1,treatment_0007,P19,1.012166897659934,True,True
cv_intercept,sentinel1,treatment_0007,P20,0.9773033527675803,True,True
cv_intercept,sentinel1,treatment_0008,P11,0.9734250471543545,True,True
cv_intercept,sentinel1,treatment_0008,P12,1.0194252946956757,True,True
cv_intercept,sentinel1,treatment_0008,P13,1.027220714779267,True,True
cv_intercept,sentinel1,treatment_0008,P14,0.9902403518460308,True,True
cv_intercept,sentinel1,treatment_0008,P15,,True,False
cv_intercept,sentinel1,treatment_0008,P16,1.0368819718965558,True,True
cv_intercept,sentinel1,treatment_0008,P17,1.0184486180872683,True,True
cv_intercept,sentinel1,treatment_0008,P18,1.0391317639798923,True,True
cv_intercept,sentinel1,treatment_0008,P19,1.011018974316087,True,True
cv_intercept,sentinel1,treatment_0008,P20,0.9980222234480779,True,True
cv_intercept,sentinel1,treatment_0009,P11,0.9780656320337439,True,True
cv_intercept,sentinel1,treatment_0009,P12,1.009452310098898,True,True
cv_intercept,sentinel1,treatment_0009,P13,1.010694634373058,True,True
cv_intercept,sentinel1,treatment_0009,P14,0.9814198879090205,True,True
cv_intercept,sentinel1,treatment_0009,P15,,True,False
cv_intercept,sentinel1,treatment_0009,P16,1.0009501014346753,True,True
cv_intercept,sentinel1,treatment_0009,P17,0.9925251604541573,True,True
cv_intercept,sentinel1,treatment_0009,P18,1.0076100950533373,True,True
cv_intercept,sentinel1,treatment_0009,P19,0.9893703844957135,True,True
cv_intercept,sentinel1,treatment_0009,P20,0.9927181597901343,True,True
cv_intercept,sentinel1,treatment_0010,P11,1.0024798025494577,True,True
cv_intercept,sentinel1,treatment_0010,P12,0.9887100713278544,True,True
cv_intercept,sentinel1,treatment_0010,P13,0.9986234624581132,True,True
cv_intercept,sentinel1,treatment_0010,P14,1.004056757458872,True,True
cv_intercept,sentinel1,treatment_0010,P15,,True,False
cv_intercept,sentinel1,treatment_0010,P16,1.0031504614650641,True,True
cv_intercept,sentinel1,treatment_0010,P17,1.008254154949675,True,True
cv_intercept,sentinel1,treatment_0010,P18,1.025814381120297,True,True
cv_intercept,sentinel1,treatment_0010,P19,1.0072682637548482,True,True
cv_intercept,sentinel1,treatment_0010,P20,0.9914064366102768,True,True
cv_intercept,sentinel2,treatment_0001,P11,1.0859843648205325,True,True
cv_intercept,sentinel2,treatment_0001,P12,1.0932463661985918,True,True
cv_intercept,sentinel2,treatment_0001,P13,0.97875159461124,True,True
cv_intercept,sentinel2,treatment_0001,P14,0.8957497654362166,True,True
cv_intercept,sentinel2,treatment_0001,P15,,False,False
cv_intercept,sentinel2,treatment_0001,P16,1.0280432961086816,True,True
cv_intercept,sentinel2,treatment_0001,P17,1.0606814231923802,True,True
cv_intercept,sentinel2,treatment_0001,P18,1.0789980408751751,True,True
cv_intercept,sentinel2,treatment_0001,P19,1.2946106594693614,True,True
cv_intercept,sentinel2,treatment_0001,P20,1.0340008418497424,True,True
cv_intercept,sentinel2,treatment_0002,P11,1.2128122898678344,True,True
cv_intercept,sentinel2,treatment_0002,P12,1.2159597041754437,True,True
cv_intercept,sentinel2,treatment_0002,P13,1.136614580538798,True,True
cv_intercept,sentinel2,treatment_0002,P14,1.2910928024325918,True,True
cv_intercept,sentinel2,treatment_0002,P15,,False,False
cv_intercept,sentinel2,treatment_0002,P16,1.2088338676087358,True,True
cv_intercept,sentinel2,treatment_0002,P17,1.2084854039839952,True,True
cv_intercept,sentinel2,treatment_0002,P18,1.1522517143549802,True,True
cv_intercept,sentinel2,treatment_0002,P19,1.3862942352587049,True,True
cv_intercept,sentinel2,treatment_0002,P20,1.3104069817800335,True,True
cv_intercept,sentinel2,treatment_0003,P11,0.8988591865326049,True,True
cv_intercept,sentinel2,treatment_0003,P12,0.9317289063312812,True,True
cv_intercept,sentinel2,treatment_0003,P13,0.8877147341180494,True,True
cv_intercept,sentinel2,treatment_0003,P14,0.9284091470660779,True,True
cv_intercept,sentinel2,treatment_0003,P15,,False,False
cv_intercept,sentinel2,treatment_0003,P16,1.0325488004207166,True,True
cv_intercept,sentinel2,treatment_0003,P17,1.164446882782449,True,True
cv_intercept,sentinel2,treatment_0003,P18,1.1507975700127713,True,True
cv_intercept,sentinel2,treatment_0003,P19,1.0709495591328717,True,True
cv_intercept,sentinel2,treatment_0003,P20,1.0998587350593374,True,True
cv_intercept,sentinel2,treatment_0004,P11,1.285146733573969,True,True
cv_intercept,sentinel2,treatment_0004,P12,1.2547737246186903,True,True
cv_intercept,sentinel2,treatment_0004,P13,1.2556349314211308,True,True
cv_intercept,sentinel2,treatment_0004,P14,1.2423738696757665,True,True
cv_intercept,sentinel2,treatment_0004,P15,,True,False
cv_intercept,sentinel2,treatment_0004,P16,1.23119916921362,True,True
cv_intercept,sentinel2,treatment_0004,P17,1.2493479685176352,True,True
cv_intercept,sentinel2,treatment_0004,P18,1.31341356088015,True,True
cv_intercept,sentinel2,treatment_0004,P19,1.2672669175145297,True,True
cv_intercept,sentinel2,treatment_0004,P20,1.400486369329435,True,True
cv_intercept,sentinel2,treatment_0005,P11,1.0688768158619506,True,True
cv_intercept,sentinel2,treatment_0005,P12,1.0919681202660585,True,True
cv_intercept,sentinel2,treatment_0005,P13,0.7972738529842914,True,True
cv_intercept,sentinel2,treatment_0005,P14,1.030808278934173,True,True
cv_intercept,sentinel2,treatment_0005,P15,,True,False
cv_intercept,sentinel2,treatment_0005,P16,1.0638102933883886,True,True
cv_intercept,sentinel2,treatment_0005,P17,1.0993917454262412,True,True
cv_intercept,sentinel2,treatment_0005,P18,1.0546029756302202,True,True
cv_intercept,sentinel2,treatment_0005,P19,1.1460708660011534,True,True
cv_intercept,sentinel2,treatment_0005,P20,1.1892744286159265,True,True
cv_intercept,sentinel2,treatment_0006,P11,1.0857623575176174,True,True
cv_intercept,sentinel2,treatment_0006,P12,1.1048170786494893,True,True
cv_intercept,sentinel2,treatment_0006,P13,0.9487701547467244,True,True
cv_intercept,sentinel2,treatment_0006,P14,1.156240340312604,True,True
cv_intercept,sentinel2,treatment_0006,P15,,False,False
cv_intercept,sentinel2,treatment_0006,P16,1.08579244368016,True,True
cv_intercept,sentinel2,treatment_0006,P17,1.0538935193919687,True,True
cv_intercept,sentinel2,treatment_0006,P18,1.0424460191659237,True,True
cv_intercept,sentinel2,treatment_0006,P19,1.1039583258276382,True,True
cv_intercept,sentinel2,treatment_0006,P20,1.3485726429654155,True,True
cv_intercept,sentinel2,treatment_0007,P11,1.068198401596329,True,True
cv_intercept,sentinel2,treatment_0007,P12,1.0926470304253921,True,True
cv_intercept,sentinel2,treatment_0007,P13,1.1913483852420763,True,True
cv_intercept,sentinel2,treatment_0007,P14,1.0752780241797495,True,True
cv_intercept,sentinel2,treatment_0007,P15,,True,False
cv_intercept,sentinel2,treatment_0007,P16,1.2416904246268419,True,True
cv_intercept,sentinel2,treatment_0007,P17,1.1161229169972404,True,True
cv_intercept,sentinel2,treatment_0007,P18,1.177388696181771,True,True
cv_intercept,sentinel2,treatment_0007,P19,1.242763322820526,True,True
cv_intercept,sentinel2,treatment_0007,P20,1.37219309778967,True,True
cv_intercept,sentinel2,treatment_0008,P11,1.0755006423344335,True,True
cv_intercept,sentinel2,treatment_0008,P12,1.1382823502374613,True,True
cv_intercept,sentinel2,treatment_0008,P13,1.0171681430291477,True,True
cv_intercept,sentinel2,treatment_0008,P14,0.9546547119651662,True,True
cv_intercept,sentinel2,treatment_0008,P15,,True,False
cv_intercept,sentinel2,treatment_0008,P16,1.0725765582697826,True,True
cv_intercept,sentinel2,treatment_0008,P17,1.0112556337013423,True,True
cv_intercept,sentinel2,treatment_0008,P18,1.0595162329037697,True,True
cv_intercept,sentinel2,treatment_0008,P19,1.0231548607780792,True,True
cv_intercept,sentinel2,treatment_0008,P20,1.365674852089363,True,True
cv_intercept,sentinel2,treatment_0009,P11,1.2259484466052908,True,True
cv_intercept,sentinel2,treatment_0009,P12,1.2833255696807788,True,True
cv_intercept,sentinel2,treatment_0009,P13,0.7435711719168311,True,True
cv_intercept,sentinel2,treatment_0009,P14,0.8193107298455791,True,True
cv_intercept,sentinel2,treatment_0009,P15,0.7025223194191177,True,True
cv_intercept,sentinel2,treatment_0009,P16,0.7020006312437984,True,True
cv_intercept,sentinel2,treatment_0009,P17,0.7491362726601842,True,True
cv_intercept,sentinel2,treatment_0009,P18,0.7586588681968331,True,True
cv_intercept,sentinel2,treatment_0009,P19,0.7809964115184146,True,True
cv_intercept,sentinel2,treatment_0009,P20,1.4077443375456937,True,True
cv_intercept,sentinel2,treatment_0010,P11,1.2896622302910477,True,True
cv_intercept,sentinel2,treatment_0010,P12,1.3531145640061335,True,True
cv_intercept,sentinel2,treatment_0010,P13,1.1982872578284427,True,True
cv_intercept,sentinel2,treatment_0010,P14,1.2093980436591545,True,True
cv_intercept,sentinel2,treatment_0010,P15,,True,False
cv_intercept,sentinel2,treatment_0010,P16,1.1534056061018507,True,True
cv_intercept,sentinel2,treatment_0010,P17,1.2287169269187908,True,True
cv_intercept,sentinel2,treatment_0010,P18,1.328728787079294,True,True
cv_intercept,sentinel2,treatment_0010,P19,1.1914539316865715,True,True
cv_intercept,sentinel2,treatment_0010,P20,1.3949564474038543,True,True
